mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2023-01,44640,0.5722222222222222,0.3604472904301382,0.3188996999582465,0.2349109856708641,0.07198935462408516,0.11020574455082502,7515,0.49128469980632666,0.06670757363253857,0.11746546268426333,11408,0.0515905017921147,0.03469982078853047
2023-02,40320,0.5297123015873015,0.35933779323594983,0.3059323521243629,0.2639225181598063,0.05770859805167302,0.09470848900860196,9444,0.4124004550625711,0.07538733492773214,0.12747252747252746,9617,0.051215277777777776,0.043601190476190474
2023-03,42640,0.4870075046904315,0.36529851957456355,0.3184244343008599,0.3231784716933232,0.1240257209664848,0.17925790325987467,10264,0.32386363636363635,0.07352308882965002,0.11984021304926765,11629,0.0923780487804878,0.06191369606003752
2023-04,43200,0.537337962962963,0.34969988073557895,0.28863624618222916,0.24214659685863874,0.03693351966460371,0.06409146024597263,10018,0.46434359805510533,0.0582553883692558,0.1035230352303523,9836,0.03537037037037037,0.028564814814814814
2023-05,44640,0.662679211469534,0.35150360160344474,0.3092515494715986,0.256563245823389,0.02794022092267706,0.05039259346068206,7695,0.6659619450317125,0.04242424242424243,0.07976702962775387,7425,0.018772401433691757,0.010595878136200717
2023-06,43200,0.606550925925926,0.3424488041109726,0.28496353849414724,0.2720664589823468,0.031738340399757724,0.05684530266869169,8255,0.29375,0.022143698468786808,0.0411829134720701,8490,0.022291666666666668,0.014814814814814815
2023-07,44640,0.7501568100358423,0.33967435809139945,0.3041081947779622,0.15948275862068967,0.01243279569892473,0.023067331670822942,5952,0.45454545454545453,0.01586357326987904,0.030657214025675415,5043,0.01039426523297491,0.003942652329749104
2023-08,44640,0.7678091397849462,0.3557738232427896,0.33866354319381897,0.30601092896174864,0.03600707281787494,0.06443261901337552,6221,0.42857142857142855,0.04474327628361858,0.08102723046269648,4090,0.016397849462365593,0.009565412186379928
2023-09,43200,0.7580092592592592,0.3425893664449,0.3108809127211367,0.28498727735368956,0.022805945835878638,0.042232277526395176,4911,0.326271186440678,0.014183090808620373,0.027184466019417475,5429,0.009097222222222222,0.005462962962962963
2023-10,44640,0.6179883512544803,0.3409090297040714,0.2873562952570481,0.18963616317530319,0.021088769004413928,0.03795652653646695,8156,0.32419547079856975,0.032037691401649,0.05831278808018008,8490,0.02031810035842294,0.01879480286738351
2023-11,43200,0.4951851851851852,0.34735795315814916,0.2655567986764756,0.3638516179952644,0.04559390762535852,0.08103357356301635,10111,0.405997693194925,0.029830508474576273,0.0555774848030315,11800,0.029328703703703704,0.020069444444444445
2023-12,44400,0.47331081081081083,0.33894409843269463,0.24247139408894816,0.21631205673758866,0.01676899111151837,0.031125095671400628,10913,0.3973362930077691,0.028857004675157182,0.05380626737807169,12406,0.019054054054054054,0.020292792792792794
