mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2024-01,44640,0.5109991039426524,0.36246309723190356,0.32226148868314214,0.2109283196239718,0.03427534848195532,0.05896846254927727,10474,0.3419905557573556,0.1755219985085757,0.23198225945546383,10728,0.03812724014336918,0.12334229390681004
2024-02,41760,0.57397030651341,0.3674001905423703,0.33717799349161304,0.2600127145581691,0.06786129085780654,0.10763157894736843,6027,0.38862275449101796,0.11190619881024226,0.17377334493607335,11599,0.0376676245210728,0.07998084291187739
2024-03,44640,0.46402329749103943,0.4009485938251834,0.371038913394009,0.32630813953488375,0.07984351382590914,0.1282948782055861,11247,0.3924605036758955,0.35570993123981004,0.3731826125757632,14107,0.06164874551971326,0.2864247311827957
2024-04,43200,0.45939814814814817,0.3896146497059651,0.3356684784100456,0.18063958513396716,0.016779062299293514,0.03070594284874752,12456,0.35621773390091477,0.3614889705882353,0.35883399479950734,10880,0.026782407407407408,0.2555787037037037
2024-05,44640,0.547603046594982,0.3655826196589751,0.3364945472003225,0.37202718006795016,0.07352282900626679,0.12278078863763782,8936,0.28283458021612634,0.1276495966985556,0.17590797466718366,10662,0.03956093189964158,0.10779569892473118
2024-06,43200,0.6574768518518519,0.3653317920244754,0.3382053461301553,0.535632183908046,0.031087391594396264,0.05876418663303909,7495,0.26777087646652864,0.1111111111111111,0.15705322809147945,6984,0.010069444444444445,0.06708333333333333
2024-07,44640,0.459834229390681,0.3640948090889499,0.3064775737434459,0.23724261414503134,0.022692241822229835,0.041422430636967565,11678,0.351946575731742,0.19683725365543547,0.2524717154214657,12584,0.025022401433691756,0.15766129032258064
2024-08,44640,0.4945340501792115,0.4097101870176802,0.37430913064180094,0.2977909940526763,0.05946221053524472,0.09913031181503217,11789,0.3986883981097502,0.3493324319756633,0.37238211052560466,11834,0.05273297491039426,0.2322804659498208
2024-09,43200,0.5569444444444445,0.38591773681346103,0.3511195863225813,0.3416289592760181,0.03303796083579477,0.06024937655860349,9141,0.43631703470031546,0.2113658070678128,0.2847767340110668,10470,0.020462962962962964,0.1174074074074074
2024-10,44640,0.5846102150537634,0.3637566150373975,0.329941991614996,0.3390804597701149,0.022396558269011768,0.042017804154302674,7903,0.32058400164507506,0.1543870073281838,0.20840852884165498,10098,0.011693548387096775,0.10893817204301075
2024-11,43200,0.5036574074074074,0.40156930088105564,0.3701919023897377,0.33005507474429585,0.08840885142255005,0.13946143617021275,9490,0.4285525620707871,0.23939505717447437,0.30718985184834574,13555,0.05884259259259259,0.17527777777777778
2024-12,44400,0.5077702702702702,0.3751443008616302,0.33425993723414144,0.3622377622377622,0.06961118079197276,0.1167806417674908,11162,0.33137139493819895,0.15388119533527697,0.21016611709077335,10976,0.04831081081081081,0.11479729729729729
