umbral,prevalencia,verdaderos_positivos,falsos_positivos,falsos_negativos,verdaderos_negativos,senales,cobertura,precision,recall,especificidad,balanced_accuracy,f1,precision_lift,retorno_bruto_medio_todas_senales,retorno_bruto_mediano_todas_senales,operaciones_no_solapadas,operaciones_no_solapadas_por_dia,precision_objetivo_no_solapada,tasa_retorno_positivo_no_solapada,retorno_bruto_medio_no_solapado,retorno_neto_medio_no_solapado,retorno_neto_mediano_no_solapado,factor_beneficio_no_solapado,maximo_drawdown_no_solapado,coste_operacion
0.05,0.17932016202996026,93846,428078,3,1433,521924,0.9972561907673494,0.17980778810708073,0.9999680337563532,0.0033363522703725866,0.501652193013363,0.3048071286009617,1.002719304241087,0.0004881805975091134,0.0001180045047294298,2180,5.975342575267579,0.1798165137614679,0.5160550458715596,0.00048668922923381336,0.00048668922923381336,0.00015661964370927706,1.1956204374194672,-0.2106142623389704,0.0
0.06,0.17932016202996026,93842,427025,7,2486,520867,0.9952365484561296,0.18016499413477913,0.9999254120981577,0.005787977490681263,0.5028566947944194,0.30531822825499905,1.0047113057185266,0.0004904623413556725,0.00012173657964220652,2180,5.975342575267579,0.1830275229357798,0.5174311926605505,0.00048718378222345216,0.00048718378222345216,0.00018567506365585462,1.1959473339345839,-0.2106142623389704,0.0
0.07,0.17932016202996026,93837,425577,12,3934,519414,0.9924602568022012,0.18065935843084707,0.9998721350254132,0.009159253197240582,0.5045156941113269,0.306025310511151,1.0074681864310555,0.0004939686541428431,0.00012376653470347332,2175,5.961637661104121,0.1728735632183908,0.5066666666666667,0.0004910080311967738,0.0004910080311967738,7.28992323473232e-05,1.1991204886291764,-0.21212059638411596,0.0
0.08,0.17932016202996026,93828,424163,21,5348,517991,0.9897412870681749,0.18113828232536858,0.999776236294473,0.012451369115109974,0.5061138027047914,0.3067076359832636,1.010138961926125,0.0004951683263901995,0.00012397133310493302,2172,5.953414712606047,0.1841620626151013,0.5119705340699816,0.0004878341349084256,0.0004878341349084256,0.00013217844115320787,1.1951866624059968,-0.21212059638411596,0.0
0.09,0.17932016202996026,93774,422496,75,7015,516270,0.9864529195964536,0.18163751525364635,0.9992008439088322,0.0163325269899956,0.507766685449414,0.30739577033332843,1.0129229931394939,0.0004965983976392999,0.0001268272772387835,2164,5.931486849944514,0.1843807763401109,0.49491682070240295,0.000492203041302494,0.000492203041302494,-4.318872885461511e-05,1.197024712519377,-0.2042910989854384,0.0
0.1,0.17932016202996026,93653,420376,196,9135,514029,0.9821709721797616,0.1821940007275854,0.997911538748415,0.02126837263772057,0.5095899556930678,0.3081309078466402,1.016026299915706,0.0004963781455221018,0.0001257621568411249,2160,5.920522918613748,0.18564814814814815,0.5050925925925925,0.0004874737767540137,0.0004874737767540137,6.698048490061392e-05,1.195876733749724,-0.21489584309005183,0.0
0.11,0.17932016202996026,93425,417428,424,12083,510853,0.9761024915927851,0.1828803980792909,0.9954821042312652,0.02813199196295322,0.5118070480971092,0.3089951744826377,1.0198540755764864,0.0004964900037526295,0.0001236742178891692,2154,5.904077021617598,0.18802228412256267,0.5074280408542247,0.0004894060969491289,0.0004894060969491289,7.257800568272188e-05,1.1969875903445688,-0.21368837323912127,0.0
0.12,0.17932016202996026,92989,412929,860,16582,505918,0.966673035768878,0.18380251345079637,0.9908363434879434,0.03860669458989409,0.5147215190389187,0.31008374918926845,1.0249963605324381,0.000500004963058448,0.00012836904797663973,2150,5.893113090286833,0.1869767441860465,0.52,0.000494132873142663,0.000494132873142663,0.00021832633350127306,1.1967302100720054,-0.21041853852942471,0.0
0.13,0.17932016202996026,92363,406301,1486,23210,498664,0.9528125955365332,0.18522091027224744,0.9841660539803301,0.05403819692627197,0.519102125453301,0.31176699920508066,1.032906217435278,0.0005069961795313492,0.00013375203202259378,2138,5.860221296294534,0.19644527595884004,0.5154349859681946,0.0004970621415629695,0.0004970621415629695,0.00019213490722924664,1.1984844189914428,-0.21175891058586627,0.0
0.14,0.17932016202996026,91407,398154,2442,31357,489561,0.9354192143075513,0.18671217682781105,0.9739794776715788,0.07300627923382637,0.5234928784527025,0.3133542448706742,1.0412224409914137,0.0005058492748745387,0.00013294418342302272,2122,5.8163655709714694,0.18661639962299717,0.5037700282752121,0.0004982676006076688,0.0004982676006076688,5.0837195246566935e-05,1.1936815273375727,-0.20283360685008944,0.0
0.15,0.17932016202996026,90318,388855,3531,40656,479173,0.915570544176093,0.18848724782072446,0.9623757312278234,0.0946564814405219,0.5285161063341727,0.3152339700744474,1.0511213334127625,0.00050649826304533,0.00013213257038269255,2101,5.7588049314849465,0.188005711565921,0.5088053307948596,0.000499513866251107,0.000499513866251107,0.00013817020630169097,1.196203481206231,-0.20156533060571125,0.0
0.16,0.17932016202996026,89005,378595,4844,50916,467600,0.893457658208499,0.1903443113772455,0.9483851719251137,0.11854411179224747,0.5334646418586806,0.3170546211677285,1.0614774670203753,0.0005075423672742104,0.00012998187003443462,2074,5.684798395002275,0.18129218900675023,0.5072324011571842,0.0005053347710667268,0.0005053347710667268,9.703046658826597e-05,1.1988520769163977,-0.2016204481289703,0.0
0.17,0.17932016202996026,87431,367303,6418,62208,454734,0.8688741974931213,0.19226844704816443,0.9316135494251404,0.14483447455362028,0.5382240119893803,0.31875213048891415,1.072207636172227,0.0005033930201615274,0.00012509756700185282,2051,5.621755789850369,0.18235007313505608,0.5036567528035105,0.0005042068383849529,0.0005042068383849529,3.287635204007877e-05,1.1993067625064024,-0.2011418755458485,0.0
