periodo,horizonte,umbral_rearme,enfriamiento,distancia_minima,diferencia_minima,exige_pendiente_positiva_5m,operaciones,precision,porcentaje_acierto,porcentaje_positivas,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
validacion_2023,300,,30,0.005,0.0,False,66,0.5303030303030303,53.03030303030303,62.121212121212125,0.005631271759512989,0.004267802291442858,2.3154568382781795,-0.06154802518814673
validacion_2023,300,,30,0.005,0.0,True,66,0.5303030303030303,53.03030303030303,62.121212121212125,0.0057587101669503106,0.004267802291442858,2.409050624094878,-0.048857943954918936
validacion_2023,300,,30,0.005,0.05,False,58,0.5,50.0,56.896551724137936,0.0041721219545790495,0.0036680409059607353,1.9240065457699895,-0.04507499656095926
validacion_2023,300,,30,0.005,0.05,True,58,0.5,50.0,56.896551724137936,0.0040964871748398355,0.0036680409059607353,1.9072555897030887,-0.04507499656095926
validacion_2023,300,,30,0.005,0.1,False,49,0.5306122448979592,53.06122448979592,57.14285714285714,0.004367906329571575,0.0033276091559409924,2.0035422030132533,-0.04550980021295059
validacion_2023,300,,30,0.005,0.1,True,49,0.5306122448979592,53.06122448979592,57.14285714285714,0.004367906329571575,0.0033276091559409924,2.0035422030132533,-0.04550980021295059
validacion_2023,300,,30,0.005,0.15,False,36,0.5555555555555556,55.55555555555556,61.111111111111114,0.0034120751683802287,0.004347994750055429,1.7400210397046643,-0.05765346208642819
validacion_2023,300,,30,0.005,0.15,True,36,0.5277777777777778,52.77777777777778,58.333333333333336,0.0032831231433292176,0.004347994750055429,1.6969826378452528,-0.05765346208642819
validacion_2023,300,,30,0.01,,False,64,0.515625,51.5625,60.9375,0.004916276280051379,0.0036680409059607353,1.9978154512912745,-0.05283763027933097
validacion_2023,300,,30,0.01,,True,64,0.515625,51.5625,60.9375,0.004916276280051379,0.0036680409059607353,1.9978154512912745,-0.05283763027933097
validacion_2023,300,,30,0.01,0.0,False,61,0.5245901639344263,52.459016393442624,60.65573770491803,0.005311970853378973,0.004527131926905238,2.1842961855641505,-0.06154802518814684
validacion_2023,300,,30,0.01,0.0,True,61,0.5245901639344263,52.459016393442624,60.65573770491803,0.005521770068391065,0.004527131926905238,2.29147880086205,-0.048857943954918825
validacion_2023,300,,30,0.01,0.05,False,54,0.48148148148148145,48.148148148148145,57.407407407407405,0.003924990250191611,0.004267802291442858,1.862154751886647,-0.04507499656095937
validacion_2023,300,,30,0.01,0.05,True,53,0.49056603773584906,49.056603773584904,56.60377358490566,0.0038691839411003856,0.004008472655980478,1.8341576370594697,-0.04507499656095937
validacion_2023,300,,30,0.01,0.1,False,46,0.5217391304347826,52.17391304347826,56.52173913043478,0.003821134998243902,0.0036680409059607353,1.8344632107826615,-0.04550980021295026
validacion_2023,300,,30,0.01,0.1,True,46,0.5217391304347826,52.17391304347826,56.52173913043478,0.003821134998243902,0.0036680409059607353,1.8344632107826615,-0.04550980021295026
validacion_2023,300,,30,0.01,0.15,False,36,0.5555555555555556,55.55555555555556,61.111111111111114,0.0034120751683802287,0.004347994750055429,1.7400210397046643,-0.05765346208642819
validacion_2023,300,,30,0.01,0.15,True,36,0.5277777777777778,52.77777777777778,58.333333333333336,0.0032831231433292176,0.004347994750055429,1.6969826378452528,-0.05765346208642819
validacion_2023,300,,30,0.02,,False,57,0.5263157894736842,52.63157894736842,59.64912280701754,0.004347933893433028,0.0033276091559409924,1.8408232807448408,-0.0816866642707671
validacion_2023,300,,30,0.02,,True,57,0.5263157894736842,52.63157894736842,59.64912280701754,0.004347933893433028,0.0033276091559409924,1.8408232807448408,-0.0816866642707671
validacion_2023,300,,30,0.02,0.0,False,54,0.5,50.0,57.407407407407405,0.004430981017097458,0.0032643804196583756,1.9188590258543168,-0.07578627703581986
validacion_2023,300,,30,0.02,0.0,True,54,0.5,50.0,57.407407407407405,0.004667976426648155,0.0032643804196583756,2.018037677760028,-0.06328873050592865
validacion_2023,300,,30,0.02,0.05,False,48,0.4583333333333333,45.83333333333333,54.166666666666664,0.0027619626311617546,0.0032643804196583756,1.5698845031029554,-0.05305653558814771
validacion_2023,300,,30,0.02,0.05,True,47,0.46808510638297873,46.808510638297875,53.191489361702125,0.0026742868439093123,0.003201151683375759,1.5402983700495438,-0.059529534824504404
validacion_2023,300,,30,0.02,0.1,False,43,0.4883720930232558,48.837209302325576,53.48837209302325,0.0029228721235465722,0.003201151683375759,1.6027371206960217,-0.0643188026492788
validacion_2023,300,,30,0.02,0.1,True,43,0.4883720930232558,48.837209302325576,53.48837209302325,0.0029228721235465722,0.003201151683375759,1.6027371206960217,-0.0643188026492788
validacion_2023,300,,30,0.02,0.15,False,32,0.5,50.0,56.25,0.0025352587637639847,0.0036282762235185792,1.5091176311084291,-0.07593158960228541
validacion_2023,300,,30,0.02,0.15,True,32,0.46875,46.875,53.125,0.0023901877355815976,0.0036282762235185792,1.4694123004316866,-0.07593158960228541
validacion_2023,300,,60,0.0,,False,75,0.5333333333333333,53.333333333333336,60.0,0.005257333416726606,0.0033276091559409924,2.2316640337025504,-0.06329459602922982
validacion_2023,300,,60,0.0,,True,75,0.5333333333333333,53.333333333333336,60.0,0.005257333416726606,0.0033276091559409924,2.2316640337025504,-0.06329459602922982
validacion_2023,300,,60,0.0,0.0,False,71,0.5352112676056338,53.52112676056338,59.154929577464785,0.005161447665890841,0.004008472655980478,2.247059769309232,-0.06775268561788961
validacion_2023,300,,60,0.0,0.0,True,71,0.5352112676056338,53.52112676056338,59.154929577464785,0.005341697695689963,0.004008472655980478,2.3493757737261705,-0.05514650600881632
validacion_2023,300,,60,0.0,0.05,False,64,0.5,50.0,54.6875,0.004850859513940204,0.0032643804196583756,2.1468435484415975,-0.04494178185010045
validacion_2023,300,,60,0.0,0.05,True,64,0.5,50.0,54.6875,0.004850859513940204,0.0032643804196583756,2.1468435484415975,-0.04494178185010045
validacion_2023,300,,60,0.0,0.1,False,53,0.5283018867924528,52.83018867924528,54.71698113207547,0.00517945885398077,0.0033276091559409924,2.2250769846389846,-0.04377924078563278
validacion_2023,300,,60,0.0,0.1,True,53,0.5283018867924528,52.83018867924528,54.71698113207547,0.00517945885398077,0.0033276091559409924,2.2250769846389846,-0.04377924078563278
validacion_2023,300,,60,0.0,0.15,False,37,0.5405405405405406,54.054054054054056,59.45945945945946,0.0032391712990988766,0.0040554007636613995,1.709278921637301,-0.05765346208642819
validacion_2023,300,,60,0.0,0.15,True,37,0.5135135135135135,51.35135135135135,56.75675675675676,0.003113704463914109,0.0040554007636613995,1.667624505266335,-0.05765346208642819
validacion_2023,300,,60,0.005,,False,69,0.5362318840579711,53.62318840579711,62.31884057971014,0.005715599686765706,0.0036000149476774776,2.2996679681312746,-0.06329459602922982
validacion_2023,300,,60,0.005,,True,69,0.5362318840579711,53.62318840579711,62.31884057971014,0.005715599686765706,0.0036000149476774776,2.2996679681312746,-0.06329459602922982
validacion_2023,300,,60,0.005,0.0,False,65,0.5384615384615384,53.84615384615385,61.53846153846154,0.005557677565708231,0.004008472655980478,2.303351174931466,-0.06775268561788961
validacion_2023,300,,60,0.005,0.0,True,65,0.5384615384615384,53.84615384615385,61.53846153846154,0.005754566059796502,0.004008472655980478,2.4148522357929822,-0.05514650600881654
