fecha_entrada,fecha_salida_fija,indice_entrada,indice_salida_fija,probabilidad_sube_entrada,probabilidad_baja_entrada,probabilidad_baja_maxima,minuto_maximo_baja,objetivo_sube_4h,retorno_fijo_bruto,retorno_fijo_neto,operacion_positiva,excursion_favorable_maxima,excursion_adversa_maxima,cruza_baja_0_32,minuto_cruce_baja_0_32,retorno_neto_en_cruce_0_32,cruza_baja_0_47,minuto_cruce_baja_0_47,retorno_neto_en_cruce_0_47,pliegue
2023-02-14 13:32:00+00:00,2023-02-14 21:32:00+00:00,64172,64652,0.49726712703704834,0.42662230134010315,0.69802325963974,78,1,0.018990335754862198,0.017990335754862197,True,0.024056688829476203,-0.010313024638479829,True,461.0,0.01673407106383762,True,1.0,-0.0033854346707949947,validacion_2023
2023-02-16 16:07:00+00:00,2023-02-17 00:07:00+00:00,67207,67687,0.7987662553787231,0.481903612613678,0.5956465005874634,27,0,-0.04841765535457543,-0.04941765535457543,False,0.011086059238127,-0.057956606711695446,True,250.0,-0.004413485872600264,True,9.0,-0.002880908616095245,validacion_2023
2023-02-17 14:50:00+00:00,2023-02-17 22:50:00+00:00,68570,69050,0.4459916055202484,0.4503609538078308,0.5338571071624756,319,1,0.031047706458963376,0.030047706458963375,True,0.04958194765578594,-0.005416307313357183,True,399.0,0.03485283349385393,True,315.0,0.035866293722251474,validacion_2023
2023-02-19 17:57:00+00:00,2023-02-20 01:57:00+00:00,71637,72117,0.4527145028114319,0.24113482236862183,0.40479934215545654,70,1,-0.005095908495315382,-0.006095908495315382,False,0.00901286989875505,-0.02134132324496152,True,1.0,0.0001415918741317643,False,,,validacion_2023
2023-02-23 11:39:00+00:00,2023-02-23 19:39:00+00:00,77019,77499,0.44378411769866943,0.29631468653678894,0.456986665725708,234,1,0.010954693095378332,0.00995469309537833,True,0.021102313622078483,-0.005045994707458257,True,1.0,-0.00016511187543011199,False,,,validacion_2023
2023-02-24 16:03:00+00:00,2023-02-25 00:03:00+00:00,78723,79203,0.5401054620742798,0.40356776118278503,0.43820735812187195,5,1,0.0020990985461062373,0.0010990985461062372,True,0.008604315601368429,-0.012646031294550886,True,2.0,-0.006155673055891596,False,,,validacion_2023
2023-02-27 16:12:00+00:00,2023-02-28 00:12:00+00:00,83052,83532,0.4735267460346222,0.22812968492507935,0.41478225588798523,30,0,0.00542879659392459,0.00442879659392459,True,0.009519015128457653,-0.010866154608120238,True,11.0,-0.0017726681794696377,False,,,validacion_2023
2023-03-03 01:31:00+00:00,2023-03-03 09:31:00+00:00,87931,88411,0.7714688181877136,0.3242133855819702,0.5183118581771851,1,0,-0.0016401674237243036,-0.0026401674237243036,False,0.004112904880100077,-0.020219366818672757,True,9.0,-0.004281672667532987,True,1.0,-0.005538331667004125,validacion_2023
2023-03-07 15:11:00+00:00,2023-03-07 23:11:00+00:00,94511,94991,0.4731309115886688,0.42525309324264526,0.5813806056976318,13,1,0.002805456742595691,0.001805456742595691,True,0.0197896474247794,-0.005008286685303287,True,255.0,0.005790320788810922,True,10.0,0.006131763964368432,validacion_2023
2023-03-09 18:30:00+00:00,2023-03-10 02:30:00+00:00,97590,98070,0.44309279322624207,0.30563193559646606,0.4523695409297943,222,0,-0.05209935740660143,-0.05309935740660143,False,0.000729220867909941,-0.06537703743507073,True,2.0,-0.005201408629759595,False,,,validacion_2023
2023-03-13 09:37:00+00:00,2023-03-13 17:37:00+00:00,102817,103297,0.44162803888320923,0.29964593052864075,0.8272691965103149,331,1,0.09900278747842184,0.09800278747842184,True,0.11974457026717089,-0.003021482185320945,True,2.0,0.0011288857993078114,True,205.0,0.018444250203039414,validacion_2023
2023-03-14 05:15:00+00:00,2023-03-14 13:15:00+00:00,103995,104475,0.5717530846595764,0.3744518458843231,0.8304603695869446,451,0,0.06902297290224668,0.06802297290224668,True,0.07892457835581657,-0.013835097544061647,True,27.0,-0.006686799167833323,True,342.0,0.005367595875802934,validacion_2023
2023-03-14 13:15:00+00:00,2023-03-14 21:15:00+00:00,104475,104955,0.49202775955200195,0.5364683866500854,0.6499965190887451,30,0,-0.07156705888112735,-0.07256705888112736,False,0.0012637355702167508,-0.08293417674168124,True,339.0,-0.041630399036745924,True,5.0,-0.012666987317893286,validacion_2023
2023-03-14 21:23:00+00:00,2023-03-15 05:23:00+00:00,104963,105443,0.5854382514953613,0.4773103892803192,0.6507130861282349,55,1,0.02260181338358791,0.02160181338358791,True,0.03264024565021861,-3.171115013456127e-05,True,434.0,0.019253952774272665,True,24.0,0.008552881019764702,validacion_2023
2023-03-15 11:22:00+00:00,2023-03-15 19:22:00+00:00,105802,106282,0.44884467124938965,0.34326106309890747,0.7449238300323486,69,1,0.0009236723801013813,-7.632761989861871e-05,False,0.034848610548675385,-0.01854367791638556,True,342.0,-0.016631789443767753,True,34.0,0.015405144308921481,validacion_2023
2023-03-17 14:39:00+00:00,2023-03-17 22:39:00+00:00,108879,109359,0.44372937083244324,0.3745291233062744,0.5396392345428467,480,1,0.05398946874161514,0.05298946874161514,True,0.05736624021269843,-0.004569312998512154,True,365.0,0.015443657462741123,True,76.0,0.005549640827377523,validacion_2023
2023-03-18 16:31:00+00:00,2023-03-19 00:31:00+00:00,110431,110911,0.5921242237091064,0.3232397437095642,0.49203312397003174,14,1,0.013365649983551942,0.01236564998355194,True,0.029969209510956496,-0.000257399196554875,True,2.0,0.003896204804335502,True,12.0,0.019519249488386348,validacion_2023
2023-03-19 20:16:00+00:00,2023-03-20 04:16:00+00:00,112096,112576,0.5270165205001831,0.2841663360595703,0.44102743268013,24,0,-0.022286070955840787,-0.023286070955840787,False,0.009928949944488341,-0.03199804147518881,True,1.0,0.0005631083587397398,False,,,validacion_2023
2023-03-20 10:14:00+00:00,2023-03-20 18:14:00+00:00,112934,113414,0.4625554084777832,0.38615652918815613,0.5114147663116455,229,0,-0.013895859182742276,-0.014895859182742277,False,0.006110604504221628,-0.022568447099206912,False,,,True,228.0,-0.003933218296790052,validacion_2023
2023-03-22 18:01:00+00:00,2023-03-23 02:01:00+00:00,116281,116761,0.5474995970726013,0.5976681709289551,0.6309396028518677,4,0,-0.04485408243567035,-0.04585408243567035,False,0.015098812672608375,-0.06459024440673367,True,68.0,-0.03752281788241785,True,17.0,-0.0006015986688542299,validacion_2023
2023-03-27 14:27:00+00:00,2023-03-27 22:27:00+00:00,121267,121747,0.45558562874794006,0.3794681429862976,0.5217282176017761,98,0,-0.006374354157053008,-0.007374354157053008,False,0.003412780691697481,-0.02995423155896304,True,27.0,3.26900184398635e-05,True,32.0,-0.01440484339669379,validacion_2023
2023-03-30 03:09:00+00:00,2023-03-30 11:09:00+00:00,124909,125389,0.47140300273895264,0.4181531071662903,0.4931424856185913,2,0,0.003961458695642239,0.0029614586956422393,True,0.00995260779944429,-0.014108155859726246,True,53.0,-0.0013801062963922908,True,2.0,-0.008580365456585581,validacion_2023
2023-03-30 17:35:00+00:00,2023-03-31 01:35:00+00:00,125775,126255,0.4557732939720154,0.2717377841472626,0.37000563740730286,86,1,0.01311341352954476,0.012113413529544759,True,0.01948903748378239,-0.005266132448422778,True,2.0,-0.0013222842877966814,False,,,validacion_2023
2023-04-03 21:00:00+00:00,2023-04-04 05:00:00+00:00,131740,132220,0.4770415127277374,0.28960293531417847,0.4561876356601715,124,1,0.017351133869787816,0.016351133869787815,True,0.024140453547915053,-0.005111923920994799,True,1.0,-0.002111192392099558,False,,,validacion_2023
2023-04-19 08:13:00+00:00,2023-04-19 16:13:00+00:00,154013,154493,0.5953445434570312,0.2924485206604004,0.7141644358634949,9,0,-0.00368070832809142,-0.00468070832809142,False,0.005096548464643247,-0.01394418924111096,True,1.0,0.0008843866562847644,True,9.0,-0.009386574680126825,validacion_2023
2023-04-19 23:27:00+00:00,2023-04-20 07:27:00+00:00,154927,155407,0.45942384004592896,0.40771210193634033,0.4268401861190796,14,0,0.007244635145293277,0.006244635145293277,True,0.013242237219130093,-0.006553541957089459,True,120.0,0.0046649438103617555,False,,,validacion_2023
2023-04-26 19:34:00+00:00,2023-04-27 03:34:00+00:00,164774,165254,0.47077932953834534,0.32737138867378235,0.6887398362159729,146,0,0.002308741662973679,0.001308741662973679,True,0.022271832311425488,-0.055593583792619694,True,2.0,-0.0021796844604140544,True,6.0,-0.012905727884730767,validacion_2023
2023-04-27 15:47:00+00:00,2023-04-27 23:47:00+00:00,165987,166467,0.483327716588974,0.4380272924900055,0.5079704523086548,177,1,0.012130557272846954,0.011130557272846953,True,0.028310711529774713,-0.0018457299991159193,True,254.0,0.020789934940167787,True,160.0,0.020124577658100606,validacion_2023
2023-05-01 01:48:00+00:00,2023-05-01 09:48:00+00:00,170908,171388,0.44125592708587646,0.28578051924705505,0.5558903217315674,2,0,-0.0038488549996875676,-0.004848854999687568,False,0.002774625984258705,-0.013422275025677055,True,1.0,0.0005889928544212672,True,2.0,-0.0008812620724168987,validacion_2023
2023-05-04 13:27:00+00:00,2023-05-04 21:27:00+00:00,175927,176407,0.44416627287864685,0.33630311489105225,0.39895015954971313,12,0,-0.0015322240013082578,-0.0025322240013082578,False,0.003912334056710209,-0.006804224946560966,True,45.0,-0.0035485091654506853,False,,,validacion_2023
2023-05-08 01:53:00+00:00,2023-05-08 09:53:00+00:00,180993,181473,0.44161877036094666,0.32104742527008057,0.6196858286857605,355,0,-0.00890195799722815,-0.00990195799722815,False,0.00572403255037135,-0.02004157634767778,True,6.0,0.0018193738673110147,True,355.0,-0.010631143171884405,validacion_2023
2023-05-10 17:16:00+00:00,2023-05-11 01:16:00+00:00,184796,185276,0.8819582462310791,0.21103569865226746,0.6192916035652161,1,1,0.016471594079845442,0.015471594079845441,True,0.032092646354233256,-0.012360887912532204,True,1.0,0.005637619397664496,True,1.0,0.005637619397664496,validacion_2023
2023-05-12 05:54:00+00:00,2023-05-12 13:54:00+00:00,186994,187474,0.4611932933330536,0.31929412484169006,0.371635377407074,480,1,0.008937503380944456,0.007937503380944455,True,0.009443026034988034,-0.004926464929984942,True,9.0,-0.00039162043820095607,False,,,validacion_2023
2023-06-05 16:02:00+00:00,2023-06-06 00:02:00+00:00,222162,222642,0.5211511850357056,0.39779210090637207,0.5083509087562561,1,0,0.005156322255689849,0.004156322255689849,True,0.015485370761520345,-0.00841759258102015,True,3.0,0.0007770993988326378,True,1.0,-0.0030985395758083003,validacion_2023
2023-06-06 12:20:00+00:00,2023-06-06 20:20:00+00:00,223380,223860,0.4511186480522156,0.39236149191856384,0.6089115738868713,102,1,0.05665715855002462,0.05565715855002462,True,0.0626657365446226,-0.009014038102472921,False,,,True,101.0,0.00903134282271234,validacion_2023
2023-06-07 14:54:00+00:00,2023-06-07 22:54:00+00:00,224974,225454,0.4418657422065735,0.37306103110313416,0.4770774245262146,134,0,-0.003430574000350961,-0.004430574000350961,False,0.011430950078305413,-0.009572548735646391,True,232.0,0.0026455298472068964,True,134.0,0.00035987058672348835,validacion_2023
2023-06-14 20:12:00+00:00,2023-06-15 04:12:00+00:00,235372,235852,0.44297197461128235,0.37125086784362793,0.7537387013435364,19,0,-0.022681911886131,-0.023681911886131002,False,0.00025934683655437496,-0.030552150977354753,True,34.0,-0.015129715601196358,True,19.0,-0.01420989361311542,validacion_2023
2023-06-21 16:33:00+00:00,2023-06-22 00:33:00+00:00,245233,245713,0.5267089605331421,0.4745230972766876,0.6183890104293823,2,0,-0.010425280035105677,-0.011425280035105678,False,0.008633972298588422,-0.02411388394487224,True,165.0,-0.019953149279465232,True,13.0,-0.0015737424413853054,validacion_2023
2023-06-23 16:23:00+00:00,2023-06-24 00:23:00+00:00,248103,248583,0.44308120012283325,0.3802250921726227,0.5727563500404358,27,0,-0.006760595552789628,-0.007760595552789628,False,0.015147419983990718,-0.01189723349655114,True,242.0,0.0004996867270586911,True,1.0,0.0015652365348605155,validacion_2023
2023-06-27 14:17:00+00:00,2023-06-27 22:17:00+00:00,253737,254217,0.4612116515636444,0.3567945957183838,0.44894060492515564,188,0,-0.00018180876259588086,-0.0011818087625958809,False,0.006757877320790584,-0.010054545887000277,True,158.0,-0.001216671733201279,False,,,validacion_2023
2023-06-30 13:38:00+00:00,2023-06-30 21:38:00+00:00,258018,258498,0.49450868368148804,0.42541876435279846,0.632412850856781,10,1,0.009586176433134419,0.008586176433134418,True,0.01967177451875113,-0.021717214593458878,True,48.0,0.0014307840057729013,True,1.0,0.0018579122185199424,validacion_2023
2023-07-10 21:57:00+00:00,2023-07-11 05:57:00+00:00,272917,273397,0.4913696050643921,0.14023219048976898,0.35928454995155334,191,1,0.007011188002630009,0.006011188002630009,True,0.012039968302643533,-0.0015200443445486655,True,1.0,0.0011176770970725567,False,,,validacion_2023
2023-07-24 09:52:00+00:00,2023-07-24 17:52:00+00:00,292352,292832,0.4763505756855011,0.5556977987289429,0.6089075207710266,1,0,-0.0034977375146583167,-0.004497737514658317,False,0.007789822948903513,-0.01008677805143987,True,31.0,0.00483104878277152,True,59.0,0.004671561830004723,validacion_2023
2023-08-17 21:43:00+00:00,2023-08-18 05:43:00+00:00,327623,328103,0.9743505716323853,0.3939603269100189,0.870708703994751,2,1,0.014845906552157118,0.013845906552157117,True,0.04205367862220166,-0.03409492168669148,True,39.0,0.00932880535742242,True,1.0,-0.03425014815201477,validacion_2023
2023-08-29 14:23:00+00:00,2023-08-29 22:23:00+00:00,344463,344943,0.5352951288223267,0.717555582523346,0.9438338279724121,3,1,0.03356464400306547,0.03256464400306547,True,0.05415224252485462,-0.0002674443779371316,True,328.0,0.041892234898569636,True,56.0,0.023454304843140483,validacion_2023
2023-10-02 18:43:00+00:00,2023-10-03 02:43:00+00:00,393683,394163,0.45180532336235046,0.4746425747871399,0.4746425747871399,0,0,-0.0070854883167538185,-0.00808548831675382,False,0.0065341388601678485,-0.01817185908054919,True,67.0,0.0024894806338503503,False,,,validacion_2023
2023-10-16 13:31:00+00:00,2023-10-16 21:31:00+00:00,413531,414011,0.46653369069099426,0.8618522882461548,0.8618522882461548,0,0,-0.04062627383831008,-0.04162627383831008,False,0.0020827573246338105,-0.06272540389335679,True,368.0,-0.041055391475228964,True,10.0,-0.03680571477243455,validacion_2023
2023-10-18 05:03:00+00:00,2023-10-18 13:03:00+00:00,415903,416383,0.448611319065094,0.3632449507713318,0.4643945097923279,296,0,-0.01258486342681886,-0.01358486342681886,False,0.006562725171889161,-0.01521072078023089,True,21.0,0.0003064765102777098,False,,,validacion_2023
2023-10-24 15:39:00+00:00,2023-10-24 23:39:00+00:00,425179,425659,0.46228495240211487,0.5049463510513306,0.6177987456321716,53,1,0.015548793034102282,0.01454879303410228,True,0.03288513856310349,-0.0006629353648532899,True,480.0,0.01454879303410228,True,23.0,0.009905241695059908,validacion_2023
2023-11-01 13:30:00+00:00,2023-11-01 21:30:00+00:00,436570,437050,0.44251537322998047,0.3561556041240692,0.639301061630249,448,0,0.019846096916940947,0.018846096916940946,True,0.02785005094186843,-0.015035578424912655,True,80.0,-0.010131405755810063,True,1.0,-0.002094231913036814,validacion_2023
2023-11-09 16:16:00+00:00,2023-11-10 00:16:00+00:00,448256,448736,0.4569609761238098,0.6703372001647949,0.6703372001647949,0,0,0.007527077163232976,0.006527077163232976,True,0.00845096447529925,-0.024024085769640546,True,21.0,-0.013994461336686692,True,21.0,-0.013994461336686692,validacion_2023
2023-11-14 18:53:00+00:00,2023-11-15 02:53:00+00:00,455613,456093,0.6303344368934631,0.5050577521324158,0.57709801197052,1,1,0.017014953864091797,0.016014953864091797,True,0.02246619379976278,-0.000640597363490425,True,11.0,0.007329485449841245,True,4.0,0.010312634156422251,validacion_2023
2023-11-15 18:24:00+00:00,2023-11-16 02:24:00+00:00,457024,457504,0.6515331268310547,0.5181260108947754,0.6789657473564148,1,1,0.018429202734005168,0.017429202734005167,True,0.032346307336943214,-0.0012166356165456138,True,53.0,0.014439258189322124,True,7.0,0.005740694069417685,validacion_2023
2023-12-11 02:11:00+00:00,2023-12-11 10:11:00+00:00,493491,493971,0.46873190999031067,0.25898879766464233,0.6870938539505005,4,0,0.0033572104018912974,0.0023572104018912974,True,0.005910165484633634,-0.044917257683215084,True,1.0,-0.0248770685579196,True,1.0,-0.0248770685579196,validacion_2023
2023-12-11 18:30:00+00:00,2023-12-12 02:30:00+00:00,494470,494950,0.456150621175766,0.29951438307762146,0.43109771609306335,165,1,0.030684568151088998,0.029684568151088997,True,0.031325055147578995,-0.010308568082192937,True,1.0,0.0019728635772539036,False,,,validacion_2023
2023-12-14 13:30:00+00:00,2023-12-14 21:30:00+00:00,498490,498970,0.8239696621894836,0.3088535666465759,0.549851655960083,258,1,0.024611273874308948,0.023611273874308947,True,0.0353154147306165,-0.0068597395592781,True,1.0,-0.001624718191293061,True,161.0,0.016887923172061448,validacion_2023
2024-01-03 11:51:00+00:00,2024-01-03 19:51:00+00:00,3591,4071,0.4415118098258972,0.3845522105693817,0.9271828532218933,10,0,-0.03177366253181424,-0.03277366253181424,False,0.004591555289997107,-0.07455792824519614,False,,,True,4.0,-0.010499464152007754,validacion_2024
2024-01-05 01:48:00+00:00,2024-01-05 09:48:00+00:00,5868,6348,0.9146445989608765,0.6858810186386108,0.6886636018753052,1,1,0.03782552213450585,0.03682552213450585,True,0.042206925740217116,-0.0006995103427600569,True,60.0,0.023709997119663373,True,12.0,0.027675926851204236,validacion_2024
2024-01-05 14:42:00+00:00,2024-01-05 22:42:00+00:00,6642,7122,0.48322242498397827,0.5577770471572876,0.5968723893165588,372,1,0.011894175933722995,0.010894175933722994,True,0.02477552873336175,-0.004264520891162249,True,293.0,0.0065679709276064155,True,7.0,0.010896717226848485,validacion_2024
2024-01-08 15:43:00+00:00,2024-01-08 23:43:00+00:00,11023,11503,0.5410648584365845,0.588572084903717,0.7271192669868469,181,1,0.04083696148793159,0.03983696148793159,True,0.04997942218563933,-0.00457667480297741,True,381.0,0.04125963068378791,True,5.0,-0.0019764461803486446,validacion_2024
2024-01-09 12:56:00+00:00,2024-01-09 20:56:00+00:00,12296,12776,0.8087809681892395,0.9335278868675232,0.9335278868675232,0,1,0.020230335045919645,0.019230335045919644,True,0.0292845245527813,0.0001487556806074597,True,375.0,0.01874644156723726,False,,,validacion_2024
2024-01-09 21:13:00+00:00,2024-01-10 05:13:00+00:00,12793,13273,0.47086378931999207,0.8407921195030212,0.9088410139083862,2,0,-0.034789510887541675,-0.035789510887541676,False,0.006818460381236013,-0.060831588561911065,True,15.0,-0.04394383375112709,True,12.0,-0.0428088228627459,validacion_2024
2024-01-10 18:09:00+00:00,2024-01-11 02:09:00+00:00,14049,14529,0.4482426345348358,0.7228744626045227,0.7228744626045227,0,0,0.00879866397727036,0.00779866397727036,True,0.03446179538898653,-0.02834710564556353,False,,,True,16.0,0.001657514043420628,validacion_2024
2024-01-11 14:55:00+00:00,2024-01-11 22:55:00+00:00,15295,15775,0.4433955252170563,0.649941623210907,0.649941623210907,0,0,-0.04213636551410749,-0.04313636551410749,False,0.005671706531168663,-0.0579985128268683,True,82.0,-0.047641260792332774,True,8.0,-0.0010241665633907706,validacion_2024
2024-01-12 16:50:00+00:00,2024-01-13 00:50:00+00:00,16850,17330,0.5021818280220032,0.49077412486076355,0.5068200826644897,74,0,-0.022850332998813894,-0.023850332998813895,False,0.003126995712070091,-0.05346227533984127,True,24.0,-0.00672073715901833,True,74.0,-0.000635525955660853,validacion_2024
2024-01-22 19:19:00+00:00,2024-01-23 03:19:00+00:00,31399,31879,0.474514901638031,0.37418004870414734,0.41763240098953247,75,0,0.0017907526184601785,0.0007907526184601785,True,0.008299444829198643,-0.01448422700594909,True,17.0,-0.005576728813572073,False,,,validacion_2024
2024-01-23 12:32:00+00:00,2024-01-23 20:32:00+00:00,32432,32912,0.4477299451828003,0.4160882234573364,0.7040971517562866,189,1,0.012905422652334408,0.011905422652334408,True,0.021387549296195463,-0.006928448106441332,True,442.0,0.007726820710596828,True,96.0,-0.004245158470316922,validacion_2024
2024-02-09 14:20:00+00:00,2024-02-09 22:20:00+00:00,57020,57500,0.5668761134147644,0.49421635270118713,0.5573027729988098,221,1,0.015494882007794697,0.014494882007794696,True,0.032164118377660644,-0.000985052893057503,True,254.0,0.025302625380101973,True,6.0,0.0025119277056834264,validacion_2024
2024-02-13 14:22:00+00:00,2024-02-13 22:22:00+00:00,62782,63262,0.46950462460517883,0.7130841612815857,0.7130841612815857,0,1,0.014339112622220318,0.013339112622220317,True,0.01988268651128622,-0.009690490283778552,True,295.0,0.00356948114748168,True,7.0,0.002952958968163056,validacion_2024
2024-02-27 02:09:00+00:00,2024-02-27 10:09:00+00:00,82209,82689,0.4822979271411896,0.6916952729225159,0.6940386891365051,2,0,2.6517428934891285e-06,-0.000997348257106511,False,0.0055902275849499805,-0.01854682014483111,True,437.0,-0.0033579297807874156,True,24.0,-0.008344797466065201,validacion_2024
2024-02-27 16:09:00+00:00,2024-02-28 00:09:00+00:00,83049,83529,0.4542103409767151,0.4227306544780731,0.49598193168640137,22,1,0.011713117583633803,0.010713117583633802,True,0.02261419055506697,-0.0018758887564583882,True,273.0,0.00868416028229968,True,11.0,0.00762990511881101,validacion_2024
2024-02-28 14:34:00+00:00,2024-02-28 22:34:00+00:00,84394,84874,0.47548508644104004,0.4874817728996277,0.9850760102272034,181,1,0.0196301713016378,0.0186301713016378,True,0.06923604087288426,-0.019310068761901555,False,,,False,,,validacion_2024
2024-02-28 23:20:00+00:00,2024-02-29 07:20:00+00:00,84920,85400,0.4549294412136078,0.6186732649803162,0.6186732649803162,0,0,0.011519590746760677,0.010519590746760676,True,0.025780660123181365,-0.016993526804808146,True,63.0,-0.00607281478716648,True,331.0,0.005605291353388054,validacion_2024
2024-02-29 17:42:00+00:00,2024-03-01 01:42:00+00:00,86022,86502,0.5214656591415405,0.38458681106567383,0.48238101601600647,247,1,0.009736142615808241,0.00873614261580824,True,0.023355865558490008,-0.008202558033541751,True,51.0,-0.0037549974582651293,True,161.0,0.01972294366746541,validacion_2024
2024-03-04 00:47:00+00:00,2024-03-04 08:47:00+00:00,90767,91247,0.4731449484825134,0.537535548210144,0.7527387142181396,2,0,0.02989488968151255,0.028894889681512548,True,0.03374262176067666,-0.016760834569615857,True,266.0,0.0019186263059877149,True,2.0,-0.016104952495186398,validacion_2024
2024-03-04 15:20:00+00:00,2024-03-04 23:20:00+00:00,91640,92120,0.4525788724422455,0.5039129853248596,0.5813808441162109,126,1,0.03329804185296936,0.03229804185296936,True,0.03752408302737287,-1.514655810774812e-07,True,353.0,0.014654573654682701,True,6.0,0.0021077707901654428,validacion_2024
2024-03-05 05:03:00+00:00,2024-03-05 13:03:00+00:00,92463,92943,0.8371727466583252,0.5591445565223694,0.5591445565223694,0,1,0.02645001879658948,0.02545001879658948,True,0.026450170934098516,-0.0032688265223144164,True,7.0,0.01223337696129978,True,187.0,0.0021481814775322636,validacion_2024
2024-03-05 15:05:00+00:00,2024-03-05 23:05:00+00:00,93065,93545,0.8014646172523499,0.8165875673294067,0.9486863017082214,292,0,-0.06063989746302656,-0.06163989746302656,False,0.012247866327953716,-0.12710726558011087,False,,,True,35.0,-0.007193906600699406,validacion_2024
