umbral,prevalencia,verdaderos_positivos,falsos_positivos,falsos_negativos,verdaderos_negativos,senales,cobertura,precision,recall,especificidad,balanced_accuracy,f1,precision_lift,retorno_bruto_medio_todas_senales,retorno_bruto_mediano_todas_senales,operaciones_no_solapadas,operaciones_no_solapadas_por_dia,precision_objetivo_no_solapada,tasa_retorno_positivo_no_solapada,retorno_bruto_medio_no_solapado,retorno_neto_medio_no_solapado,retorno_neto_mediano_no_solapado,factor_beneficio_no_solapado,maximo_drawdown_no_solapado,coste_operacion
0.05,0.2552714502657555,134477,392323,0,0,526800,1.0,0.2552714502657555,1.0,0.0,0.5,0.40671912073155425,1.0,0.0004211639035720845,0.00035297445189186316,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564955,0.0004259415340564955,0.00033946591672640025,1.1213550458051944,-0.30179487596024224,0.0
0.06,0.2552714502657555,134477,392315,0,8,526792,0.9999848139711466,0.25527532688423515,1.0,2.0391361199827692e-05,0.5000101956805999,0.40672404119957234,1.0000151862594726,0.0004213391023740623,0.0003531191043074644,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564955,0.0004259415340564955,0.00033946591672640025,1.1213550458051944,-0.30179487596024224,0.0
0.07,0.2552714502657555,134477,392264,0,59,526741,0.9998880030372058,0.2553000430951834,1.0,0.00015038628884872924,0.5000751931444244,0.4067554119821299,1.0001120095075189,0.00042238880452397256,0.00035408572836415075,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564955,0.0004259415340564955,0.00033946591672640025,1.1213550458051944,-0.30179487596024224,0.0
0.08,0.2552714502657555,134477,392191,0,132,526668,0.999749430523918,0.25533542953055816,1.0,0.0003364574597971569,0.5001682287298985,0.406800323680887,1.0002506322768805,0.00042351390949037774,0.00035467325608429245,2195,6.0000113895432605,0.25740318906605925,0.5202733485193621,0.00042622505856017555,0.00042622505856017555,0.0003627141648518961,1.120988138013752,-0.30179487596024224,0.0
0.09,0.2552714502657555,134477,392132,0,191,526609,0.9996374335611238,0.2553640366951571,1.0,0.00048684374864588616,0.5002434218743229,0.406836629424916,1.0003626979409772,0.00042372722774362267,0.0003546274558259288,2195,6.0000113895432605,0.25740318906605925,0.5202733485193621,0.00042622505856017555,0.00042622505856017555,0.0003627141648518961,1.120988138013752,-0.30179487596024224,0.0
0.1,0.2552714502657555,134477,391945,0,378,526422,0.9992824601366742,0.25545474923160505,1.0,0.0009634918166918585,0.5004817459083459,0.4069517430046043,1.0007180550964816,0.0004245732770885194,0.0003564000238309717,2195,6.0000113895432605,0.25785876993166285,0.5175398633257403,0.00042584494282473965,0.00042584494282473965,0.0003169637587061569,1.1211535928242475,-0.30179487596024224,0.0
0.11,0.2552714502657555,134477,391564,0,759,526041,0.9985592255125285,0.2556397695236683,1.0,0.0019346303938336524,0.5009673151969168,0.4071864809134649,1.0014428533137152,0.0004263620041562922,0.0003592780302206222,2195,6.0000113895432605,0.2569476082004556,0.5170842824601367,0.00042435628681421813,0.00042435628681421813,0.00027191500106527045,1.1209728210950738,-0.30179487596024224,0.0
0.12,0.2552714502657555,134476,390990,1,1333,525466,0.9974677296886864,0.25591760456432955,0.9999925637841415,0.0033977105599212894,0.5016951371720314,0.40753822678625273,1.0025312438892064,0.00042805511485859854,0.0003610251917371965,2195,6.0000113895432605,0.2528473804100228,0.5261958997722096,0.00042244912761315315,0.00042244912761315315,0.00043774922463435395,1.1208845245975492,-0.30177312806175904,0.0
0.13,0.2552714502657555,134457,390234,20,2089,524691,0.9959965831435079,0.25625939838876594,0.9998512756828305,0.005324694193305006,0.5025879849380678,0.40795973105490557,1.0038701865092314,0.0004299738891322707,0.00036496176250300216,2194,5.997277899160781,0.24931631722880584,0.5255241567912489,0.0004263573741322143,0.0004263573741322143,0.0003721830632318346,1.1229604405686744,-0.3162197453697375,0.0
0.14,0.2552714502657555,134443,389483,34,2840,523926,0.9945444191343964,0.2566068490588366,0.9997471686608119,0.007238933225938831,0.5034930509433754,0.4083912132842652,1.0052312892479391,0.0004325257601756942,0.0003706538786336644,2193,5.9945444087783,0.2498860009119927,0.5239398084815321,0.00042461394527478863,0.00042461394527478863,0.00030694514222839864,1.1226312197025397,-0.31713835316366046,0.0
0.15,0.2552714502657555,134410,388688,67,3635,523098,0.9929726651480638,0.25694994054651327,0.9995017735374823,0.009265324745171707,0.504383549141327,0.40880507926852455,1.0065753153320136,0.000435181229126611,0.0003749423868917301,2193,5.9945444087783,0.2507979936160511,0.5202918376652986,0.00042179628163341206,0.00042179628163341206,0.0002927935368495227,1.1241334216729968,-0.30116208587237514,0.0
0.16,0.2552714502657555,134311,387654,166,4669,521965,0.9908219438116932,0.25731801940743154,0.9987655881674933,0.011900908180249437,0.5053332481738714,0.40920903903162803,1.0080172269148995,0.0004362301460155706,0.00037862790227127796,2190,5.986343937630862,0.254337899543379,0.5159817351598174,0.00041899403470315653,0.00041899403470315653,0.00024930573403569856,1.1228238292282737,-0.2854124719384653,0.0
0.17,0.2552714502657555,134184,386460,293,5863,520644,0.9883143507972665,0.25772696890773733,0.9978211887534671,0.01494431883932372,0.5063827537963954,0.40964646225659074,1.0096192450797983,0.0004352805686765749,0.0003766362235126941,2188,5.9808769568659015,0.24908592321755027,0.5105118829981719,0.0004284775095718638,0.0004284775095718638,9.216059168537516e-05,1.124389743129612,-0.28798580639838,0.0
0.18,0.2552714502657555,134006,384869,471,7454,518875,0.9849563401670464,0.2582625873283546,0.9964975423306588,0.018999650797939454,0.5077485965642992,0.4102107286730583,1.011717475884926,0.0004336988917040654,0.00037343623576280294,2187,5.978143466483422,0.2501143118427069,0.522633744855967,0.00042979645905521537,0.00042979645905521537,0.0003822956061283467,1.1241937854196495,-0.3160333407657341,0.0
0.19,0.2552714502657555,133768,382998,709,9325,516766,0.9809529233105543,0.2588560392905106,0.9947277229563419,0.023768680398549156,0.5092482016774456,0.41080825436895285,1.0140422637197513,0.00043196556222405445,0.000368101737489801,2184,5.969942995335982,0.2532051282051282,0.5178571428571429,0.00042835110417307446,0.00042835110417307446,0.0002767799359000289,1.12369091535876,-0.31963804184136657,0.0
0.2,0.2552714502657555,133442,380683,1035,11640,514125,0.9759396355353075,0.259551665451009,0.9923035165864794,0.029669430545749293,0.5109864735661144,0.41147575863164165,1.016767308607357,0.00043099517077742913,0.0003645534593386124,2182,5.964476014571022,0.25252062328139324,0.5201649862511457,0.00042921465917626167,0.00042921465917626167,0.0002669573345415177,1.1242305652913742,-0.31683641635240734,0.0
0.21,0.2552714502657555,133080,377786,1397,14537,510866,0.9697532270311313,0.26049883922594186,0.9896116064457119,0.0370536522202369,0.5133326293329744,0.4124318385726661,1.02047776574601,0.00043245268246555266,0.0003676015053353243,2179,5.956275543423583,0.262964662689307,0.5263882514915099,0.0004329684206617181,0.0004329684206617181,0.00042039888317524365,1.1220153607241543,-0.3194994503380878,0.0
0.22,0.2552714502657555,132646,373992,1831,18331,506638,0.9617274107820805,0.2618161290704606,0.9863842887631342,0.04672425526925518,0.5165542720161947,0.4137978365815806,1.0256381150257565,0.00043682437039670424,0.00037570279559151487,2176,5.9480750722761435,0.25919117647058826,0.5188419117647058,0.0004304040265386642,0.0004304040265386642,0.0003967507127348169,1.1216889119632771,-0.31689800181967775,0.0
0.23,0.2552714502657555,132000,369257,2477,23066,501257,0.9515129081245255,0.2633379683475742,0.98158049331856,0.058793392179403194,0.5201869427489816,0.41526802090182374,1.0315997659488396,0.00044137998906326964,0.00038313029423209244,2171,5.934407620363745,0.25564256103178257,0.5255642561031783,0.000428754552950393,0.000428754552950393,0.00038096567122525293,1.1206486893128187,-0.31590340777268155,0.0
0.24,0.2552714502657555,131302,363821,3175,28502,495123,0.939869020501139,0.2651906697931625,0.9763900146493453,0.07264932211468611,0.5245196683820157,0.4170965692503177,1.0388575358391252,0.0004483763665868614,0.000397403695423737,2164,5.9152731876863855,0.2513863216266174,0.5217190388170055,0.00043015540845450795,0.00043015540845450795,0.00030395169016450563,1.1245346943064218,-0.3227597776394967,0.0
0.25,0.2552714502657555,130607,357411,3870,34912,488018,0.9263819286256644,0.2676274235786385,0.9712218446277059,0.08898790027604805,0.530104872451877,0.4196242540100724,1.0484032714979272,0.000458318822974579,0.00041819696823230945,2156,5.893405264626547,0.26716141001855287,0.5255102040816326,0.0004457647717311304,0.0004457647717311304,0.0003775183412961791,1.123765708055416,-0.30088679388455686,0.0
0.26,0.2552714502657555,129856,350513,4621,41810,480369,0.9118621867881549,0.27032552058938025,0.9656372465179919,0.10657035147059948,0.5361037989942957,0.42240170709413416,1.0589727927190935,0.0004694261253526637,0.00044202969078965815,2149,5.874270831949188,0.2587249883666822,0.5332712889716147,0.00045447390865252025,0.00045447390865252025,0.0005151334081467951,1.1284173136993698,-0.29724411107621007,0.0
0.27,0.2552714502657555,128864,343421,5613,48902,472285,0.8965167046317388,0.27285219729612414,0.9582605203863858,0.12464729317424673,0.5414539067803162,0.4247596256851945,1.068870792296067,0.00047639176219929305,0.0004567916957280982,2136,5.838735456976949,0.2551498127340824,0.5299625468164794,0.00042939801010010765,0.00042939801010010765,0.00042633898426525096,1.125107534685603,-0.3054302080443223,0.0
0.28,0.2552714502657555,127620,336054,6857,56269,463674,0.8801708428246013,0.275236480803323,0.9490098678584442,0.14342518791913805,0.5462175278887911,0.426714993371239,1.0782109809647047,0.0004782543243993577,0.0004630385022592609,2125,5.808667062769671,0.2621176470588235,0.5261176470588236,0.000437066601273175,0.000437066601273175,0.0004325246865100052,1.1226618476136172,-0.3141893783289087,0.0
0.29,0.2552714502657555,126101,328148,8376,64175,454249,0.862279802581625,0.2776032528415032,0.9377142559694223,0.16357695062486777,0.550645603297145,0.42838604036512734,1.0874825702306261,0.00047744612084149764,0.00046538971972243104,2120,5.794999610857272,0.2627358490566038,0.5174528301886793,0.0004583112575844376,0.0004583112575844376,0.00035556633607114474,1.1296212599731277,-0.3086925016539641,0.0
0.3,0.2552714502657555,124205,319677,10272,72646,443882,0.8426006074411542,0.27981535633343996,0.9236151907017557,0.18516885321533533,0.5543920219585455,0.4295083157692713,1.0961482611632931,0.00047011589024450323,0.0004652832049104605,2107,5.7594642358850345,0.26198386331276696,0.521594684385382,0.00045308416955212996,0.00045308416955212996,0.0004204043451694339,1.1301762680033332,-0.2953002153923704,0.0
0.31,0.2552714502657555,122091,310751,12386,81572,432842,0.8216438876233865,0.2820682835769172,0.9078950303769417,0.20792051447404308,0.5579077724254924,0.4304139293765941,1.104973874999591,0.0004658587754172539,0.00046353739054927345,2090,5.712994899382877,0.2631578947368421,0.5200956937799043,0.0004620009373892423,0.0004620009373892423,0.00037602786237544983,1.130553367538633,-0.3200901914678096,0.0
0.32,0.2552714502657555,119745,301273,14732,91050,421018,0.7991989369779803,0.2844177683614477,0.8904496679729619,0.23207917965553893,0.5612644238142503,0.43112899306024355,1.1141777432037498,0.0004586511553493242,0.0004689825993977603,2074,5.6692590532631995,0.26325940212150434,0.5192864030858245,0.00047202041289040765,0.00047202041289040765,0.0004626261466336157,1.1335711776538955,-0.3186403828151174,0.0
0.33,0.2552714502657555,117069,290978,17408,101345,408047,0.7745766894457099,0.2869007736853843,0.8705503543356856,0.25832031259956717,0.5644353334676264,0.43157169083764035,1.1239046645705992,0.0004484773706432427,0.0004743697197198138,2055,5.6173227359960825,0.26763990267639903,0.5250608272506083,0.00048369809024101997,0.00048369809024101997,0.00039303515528166244,1.137604171079846,-0.3142344741875154,0.0
0.34,0.2552714502657555,113998,280280,20479,112043,394278,0.7484396355353076,0.2891310192300864,0.8477137354343122,0.2855886603640368,0.5666511978991745,0.43119403126211575,1.1326414251538146,0.00043096085688589924,0.0004674950398961819,2034,5.559919437964005,0.275811209439528,0.5353982300884956,0.0004995100544174,0.0004995100544174,0.0004950876114176994,1.1407870853030833,-0.3000305481518686,0.0
0.35,0.2552714502657555,110932,269243,23545,123080,380175,0.7216685649202733,0.2917919379233248,0.8249142976122311,0.31372109205934906,0.5693176948357901,0.4310951866503968,1.1430653040892311,0.0004220356161478446,0.00046943942741228817,2009,5.491582178402009,0.2722747635639622,0.5306122448979592,0.00048748031778570204,0.00048748031778570204,0.0005328767145624802,1.1337676100530256,-0.30117772186360936,0.0
0.36,0.2552714502657555,107775,257736,26702,134587,365511,0.6938325740318907,0.2948611669689831,0.8014381641470288,0.34305151622515123,0.57224484018609,0.4311103466483195,1.1550886973925676,0.00041960811771424436,0.00047613096131127186,1992,5.445112841899852,0.2735943775100402,0.5215863453815262,0.00047626539789211115,0.00047626539789211115,0.0004422021132777232,1.1285857452026742,-0.34012448195721645,0.0
0.37,0.2552714502657555,104430,246298,30047,146025,350728,0.6657706909643129,0.2977521041947036,0.7765640221004335,0.37220606490060487,0.5743850435005192,0.43045722941849324,1.166413650585378,0.000410434631515664,0.00047485129116442426,1972,5.390443034250255,0.2723123732251521,0.5177484787018256,0.0004315737800259561,0.0004315737800259561,0.0003231617597222458,1.1168399903111295,-0.33662274028243655,0.0
0.38,0.2552714502657555,100832,235128,33645,157195,335960,0.6377372817008352,0.30013096797237765,0.7498085174416443,0.4006775029758643,0.5752430102087543,0.4286737650312369,1.1757326080136272,0.0003938751323005361,0.00045987001142056005,1937,5.29477087086346,0.2731027361899845,0.5193598347960764,0.00043174002596339534,0.00043174002596339534,0.0003205484814261528,1.1146819388320142,-0.36377771546659443,0.0
