umbral_sube,modo_entrada,umbral_veto_baja_clave,usa_veto_baja,tipo_salida,nombre_salida,horizonte_salida,coste,operaciones_2023,precision_clasificacion_2023,porcentaje_acierto_clasificacion_2023,porcentaje_operaciones_positivas_2023,retorno_bruto_medio_2023,retorno_neto_medio_2023,retorno_neto_mediano_2023,factor_beneficio_2023,maximo_drawdown_2023,operaciones_2024,precision_clasificacion_2024,porcentaje_acierto_clasificacion_2024,porcentaje_operaciones_positivas_2024,retorno_bruto_medio_2024,retorno_neto_medio_2024,retorno_neto_mediano_2024,factor_beneficio_2024,maximo_drawdown_2024,operaciones_minimo,operaciones_medio,operaciones_diferencia,precision_clasificacion_minimo,precision_clasificacion_medio,precision_clasificacion_diferencia,porcentaje_acierto_clasificacion_minimo,porcentaje_acierto_clasificacion_medio,porcentaje_acierto_clasificacion_diferencia,porcentaje_operaciones_positivas_minimo,porcentaje_operaciones_positivas_medio,porcentaje_operaciones_positivas_diferencia,retorno_bruto_medio_minimo,retorno_bruto_medio_medio,retorno_bruto_medio_diferencia,retorno_neto_medio_minimo,retorno_neto_medio_medio,retorno_neto_medio_diferencia,retorno_neto_mediano_minimo,retorno_neto_mediano_medio,retorno_neto_mediano_diferencia,factor_beneficio_minimo,factor_beneficio_medio,factor_beneficio_diferencia,maximo_drawdown_minimo,maximo_drawdown_medio,maximo_drawdown_diferencia,umbral_veto_baja,cumple_filtros,puntuacion
0.44,cruce,-1.0,False,fija,fija_480m,480,0.001,70,0.5,50.0,61.42857142857143,0.0061910872654035,0.0051910872654035,0.0052199922982772,1.805400632437296,-0.0887242488524493,127,0.4803149606299212,48.031496062992126,61.41732283464568,0.0044967528600651,0.0034967528600651,0.0059078664120252,1.433836715067117,-0.1258043274778131,70,98.5,57,0.4803149606299212,0.4901574803149606,0.019685039370078816,48.031496062992126,49.01574803149606,1.968503937007874,61.41732283464568,61.42294713160855,0.011248593925749617,0.0044967528600651,0.005343920062734301,0.0016943344053383996,0.0034967528600651,0.0043439200627343,0.0016943344053384,0.0052199922982772,0.0055639293551512006,0.0006878741137479995,1.433836715067117,1.6196186737522065,0.371563917370179,-0.1258043274778131,-0.1072642881651312,0.03708007862536379,,True,0.15393271852158272
