mes_evaluado,desde_ajuste,hasta_ajuste,muestras_ajuste,muestras_evaluacion,multiplicador_baja,multiplicador_neutral,multiplicador_sube,accuracy_original,accuracy_ajustada,delta_accuracy,balanced_accuracy_original,balanced_accuracy_ajustada,delta_balanced_accuracy,f1_macro_original,f1_macro_ajustada,delta_f1_macro,recall_baja_original,recall_baja_ajustada,delta_recall_baja,recall_neutral_original,recall_neutral_ajustada,delta_recall_neutral,recall_sube_original,recall_sube_ajustada,delta_recall_sube,predicho_baja_original_pct,predicho_baja_ajustada_pct,predicho_neutral_original_pct,predicho_neutral_ajustada_pct,predicho_sube_original_pct,predicho_sube_ajustada_pct
2025-04,2025-01-01T00:00:00+00:00,2025-03-31T19:59:00+00:00,129360,43200,1.5,1.0,1.35,0.41131944444444446,0.4080324074074074,-0.0032870370370370328,0.40330767193175876,0.4079774519977056,0.004669780065946816,0.36163758284943287,0.40846447765262406,0.04682689480319119,0.08374527478918291,0.4030241349229427,0.3192788601337598,0.6447729248879673,0.4051902882750318,-0.23958263661293555,0.48140481611812597,0.41571793279514246,-0.0656868833229835,6.497685185185185,36.44675925925926,53.907407407407405,30.592592592592595,39.59490740740741,32.960648148148145
2025-05,2025-01-01T00:00:00+00:00,2025-04-30T19:59:00+00:00,172560,44640,1.5,1.0,1.35,0.41303763440860214,0.40855734767025087,-0.004480286738351269,0.3999302925487813,0.41169023647907693,0.011759943930295613,0.3586819297290165,0.4104257477200653,0.05174381799104877,0.07218349449066787,0.4451690278090098,0.37298553331834194,0.6528903111595288,0.427452849458705,-0.2254374617008238,0.4747170719961474,0.362448832169516,-0.11226823982663137,7.493279569892473,39.40188172043011,51.99372759856631,28.521505376344088,40.51299283154122,32.0766129032258
2025-06,2025-01-01T00:00:00+00:00,2025-05-31T19:59:00+00:00,217200,43200,1.4,1.0,1.25,0.43425925925925923,0.4321990740740741,-0.002060185185185137,0.3901164729892919,0.4164693510397495,0.026352878050457607,0.3502109211599931,0.41024514965974607,0.060034228499752984,0.07599420383191112,0.42408629850265656,0.3480920946707454,0.7728645506866488,0.5751894694854408,-0.19767508120120802,0.3214906644493159,0.25013228513115127,-0.07135837931816463,4.5,34.02546296296297,70.62037037037037,47.263888888888886,24.87962962962963,18.71064814814815
2025-07,2025-01-01T00:00:00+00:00,2025-06-30T19:59:00+00:00,260400,44640,1.45,1.0,1.3,0.41312724014336916,0.38277329749103944,-0.030353942652329713,0.36956156615737407,0.38551536190773805,0.015953795750363986,0.33671659923922914,0.3749883953507762,0.038271796111547074,0.07524631615659604,0.4510419391402912,0.3757956229836952,0.7200113218228135,0.4513444664590999,-0.26866685536371354,0.3134270604927125,0.25415968012382306,-0.059267380368889455,6.9914874551971335,39.31227598566308,64.5586917562724,37.34767025089606,28.449820788530467,23.34005376344086
2025-08,2025-01-01T00:00:00+00:00,2025-07-31T19:59:00+00:00,305040,44640,1.4,1.0,1.25,0.39453405017921145,0.364336917562724,-0.030197132616487432,0.3710740219743185,0.36151800373305604,-0.009556018241262454,0.330702832586342,0.3588935896738299,0.028190757087487917,0.06573829158238681,0.3411389450754629,0.2754006534930761,0.6932594644506002,0.4624807633117882,-0.23077870113881194,0.35422430988996845,0.2809343028119169,-0.07329000707805156,6.603942652329748,34.583333333333336,61.505376344086024,38.107078853046595,31.89068100358423,27.309587813620073
2025-09,2025-01-01T00:00:00+00:00,2025-08-31T19:59:00+00:00,349680,43200,1.4,1.0,1.25,0.5320833333333334,0.5079166666666667,-0.02416666666666667,0.3721305113283326,0.41661411900628953,0.04448360767795695,0.33502904709195835,0.41228820919604353,0.07725916210408518,0.04264735465701066,0.3545564272782136,0.311909072621203,0.8907599123673697,0.713003135873534,-0.1777567764938357,0.1829842669606173,0.18228279386712096,-0.0007014730934963298,2.627314814814815,26.037037037037038,84.37731481481482,62.68981481481482,12.99537037037037,11.273148148148149
2025-10,2025-01-01T00:00:00+00:00,2025-09-30T19:59:00+00:00,392880,44640,1.4,1.0,1.3,0.42616487455197133,0.4198700716845878,-0.006294802867383542,0.38707536128036785,0.4079217980921494,0.020846436811781555,0.3420064172275437,0.40735194741826586,0.06534553019072215,0.05412092160197928,0.3118138240296892,0.2576929024277099,0.7545567056705671,0.5217146714671467,-0.23284203420342042,0.35254845656855704,0.3902368987796124,0.03768844221105533,5.185931899641577,26.720430107526884,65.60483870967741,42.354390681003586,29.209229390681003,30.925179211469533
2025-11,2025-01-01T00:00:00+00:00,2025-10-31T19:59:00+00:00,437520,43200,1.4,1.0,1.3,0.42657407407407405,0.43574074074074076,0.009166666666666712,0.43147182107035204,0.438286909975498,0.006815088905145983,0.38070347528271253,0.43242957720833425,0.051726101925621715,0.09413023131434683,0.3110709987966306,0.21694076748228375,0.7051459399640337,0.49668003873288147,-0.20846590123115227,0.4951392919326756,0.507109692396982,0.011970400464306419,7.101851851851852,24.342592592592595,54.13194444444444,34.5625,38.7662037037037,41.094907407407405
2025-12,2025-01-01T00:00:00+00:00,2025-11-30T19:59:00+00:00,480720,44640,1.4,1.0,1.3,0.5433915770609319,0.4855062724014337,-0.057885304659498205,0.41963078664357173,0.43324045918895365,0.013609672545381923,0.39974651322304905,0.4318069794588843,0.03206046623583525,0.08081437623350993,0.3312558429417264,0.25044146670821643,0.82030491152498,0.6081337894336754,-0.21217112209130462,0.35777307217222515,0.36033174519145933,0.002558673019234181,4.137544802867383,24.894713261648747,71.33512544802866,49.428763440860216,24.52732974910394,25.676523297491038
