umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,523193,0.9931529992406986,0.2750514628444952,0.9992986403344305,0.43137055061533364,1.0061880104056782,2189,5.983610447248381,0.36363636363636365,-0.0004557532252367898,-0.004000000108033419,0.8099430035634104,-0.6513755927862288
0.06,0.0005,522385,0.9916192103264996,0.2753926701570681,0.998993097509826,0.4317615333940584,1.0074362084825872,2188,5.9808769568659015,0.3587751371115174,-0.0004744054745327668,-0.004000000108033419,0.8023463616913902,-0.6633533620531951
0.07,0.0005,520664,0.9883523158694002,0.27603982606825134,0.9980417482604892,0.4324672393819489,1.0098036218821076,2184,5.969942995335982,0.36034798534798534,-0.00048520065021476547,-0.004000000108033419,0.7991254843292388,-0.6705964058875604
0.08,0.0005,518341,0.9839426727410782,0.2769296659920786,0.9967918003416524,0.4334404775744436,1.0130588173036332,2183,5.9672095049535026,0.3522675217590472,-0.0005972333472952035,-0.004000000108033419,0.7556058074594783,-0.7418065393744476
0.09,0.0005,516019,0.979534927866363,0.27773202149533255,0.9952015888226879,0.43427142911253364,1.0159939788879713,2177,5.950808562658623,0.3573725310059715,-0.0004959784581236254,-0.004000000108033419,0.7938352334454567,-0.6746082750469009
0.1,0.0005,513556,0.9748595292331056,0.2786745749246431,0.9938127578017583,0.4352897521450449,1.019442009848909,2174,5.942608091511183,0.3693652253909844,-0.00041770528657193446,-0.004000000108033419,0.8246347285974046,-0.6162154931053658
0.11,0.0005,510993,0.96999430523918,0.2796437524584485,0.9922919878338402,0.4363243302661531,1.0229874366006324,2171,5.934407620363745,0.3772455089820359,-0.00031676598038913445,-0.004000000108033419,0.865390329738046,-0.5442094696703991
0.12,0.0005,508059,0.9644248291571754,0.2808276204141645,0.9907712178659223,0.43761588185226935,1.027318239755162,2161,5.907072716538946,0.3706617306802406,-0.0003772548255006265,-0.004000000108033419,0.8410026083424008,-0.5772417171918371
0.13,0.0005,504772,0.9581852695520121,0.28218284690909956,0.9891115647959113,0.43909627021878056,1.032275903446479,2156,5.893405264626547,0.362708719851577,-0.0005031918188187019,-0.004000000108033419,0.7923833752378994,-0.685980883555668
0.14,0.0005,501254,0.9515072133637054,0.2835169395156946,0.9868616585420052,0.4404860056411369,1.0371562555509348,2151,5.879737812714147,0.36401673640167365,-0.000478578709173339,-0.004000000108033419,0.8019614886497939,-0.6687318803358677
0.15,0.0005,497686,0.9447342444950645,0.2850070124536354,0.9849867366637501,0.44209371474165177,1.0426072119257193,2145,5.8633368704192685,0.3645687645687646,-0.000476021340627236,-0.004000000108033419,0.8024163265120032,-0.6565839739112678
0.16,0.0005,494047,0.9378264996203493,0.28654156385930896,0.9830493173895533,0.44374056700618913,1.048220878582031,2140,5.849669418506869,0.3728971962616822,-0.0003557608635771103,-0.004000000108033419,0.8505330604403475,-0.5780482422526136
0.17,0.0005,490090,0.9303151100987092,0.2879838397029117,0.9800841631598683,0.4451628775453559,1.053496984538796,2129,5.81960102429959,0.388914983560357,-0.00020867471199829927,-0.004000000108033419,0.910040035410332,-0.38905252926522493
0.18,0.0005,485956,0.9224677296886864,0.2892854497114965,0.9762093246114745,0.4463126347303488,1.058258509423332,2121,5.797733101239752,0.3724658180103725,-0.00039999008338531967,-0.004000000108033419,0.8332128732480711,-0.6020915196435751
0.19,0.0005,481202,0.9134434320425209,0.29053495205755586,0.9708345485604767,0.44723036173561437,1.062829415051598,2117,5.786799139709832,0.3637222484648087,-0.00045584849011570184,-0.004000000108033419,0.8123824489411453,-0.6463512829016829
