fecha_utc,identificador_ejecucion,simbolo,detector,variante,grupo,pliegue,variables,penalty,alpha,potencia_peso_positivo,peso_clase_negativa,peso_clase_positiva,epocas,tamano_lote,coste_operacion,muestras,positivos,prevalencia,pr_auc,pr_auc_lift,roc_auc,brier,log_loss,precision_050,recall_050,f1_050,balanced_accuracy_050,tasa_senales_050,mejor_umbral_f1,mejor_f1,precision_mejor_f1,recall_mejor_f1,ruta,ruta_metricas_umbrales,ruta_coeficientes,division_2025_utilizada,division_2026_utilizada
2026-07-04T20:14:39.102511+00:00,20260704T201424Z_cc367829,BTCUSDT,BAJA,v4_63_balanceado,base,validacion_2023,63,l2,0.0001,1.0,0.709916968295118,1.6909470779347868,3,100000,0.0,523360,81388,0.155510547233262,0.22694874413364408,1.4593784677075732,0.6437832153258948,0.20794637501239777,0.6092567443847656,0.24921984663751,0.26395783162136927,0.256377208528006,0.5587638705136975,0.16470689391623355,0.43,0.32065594033415035,0.2121221743703733,0.6566201405612621,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_63_balanceado\validacion_2023\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_63_balanceado\validacion_2023\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_63_balanceado\validacion_2023\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:14:59.562579+00:00,20260704T201424Z_cc367829,BTCUSDT,BAJA,v4_63_balanceado,base,validacion_2024,63,l2,0.0001,1.0,0.6654499473309365,2.011031003835526,3,100000,0.0,526800,117798,0.22361047835990888,0.2859445303503401,1.2787617666561333,0.6117465344192974,0.24319112300872803,0.6849682927131653,0.28718065481445687,0.5246523710079968,0.37118473051374756,0.5747928727084619,0.4085155656795748,0.43,0.39732309778762653,0.264474035743915,0.798341228204214,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_63_balanceado\validacion_2024\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_63_balanceado\validacion_2024\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_63_balanceado\validacion_2024\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:15:12.050919+00:00,20260704T201424Z_cc367829,BTCUSDT,BAJA,v4_52_balanceado,base,validacion_2023,52,l2,0.0001,1.0,0.709916968295118,1.6909470779347868,3,100000,0.0,523360,81388,0.155510547233262,0.22837212160890397,1.4685313997792793,0.6465105709816424,0.20567403733730316,0.6039569973945618,0.25267277463164306,0.23956848675480416,0.24594620163350256,0.5545436851519941,0.1474453531030266,0.43,0.32071314844299625,0.21413208293502983,0.6385339362068119,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_52_balanceado\validacion_2023\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_52_balanceado\validacion_2023\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_52_balanceado\validacion_2023\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:15:28.960307+00:00,20260704T201424Z_cc367829,BTCUSDT,BAJA,v4_52_balanceado,base,validacion_2024,52,l2,0.0001,1.0,0.6654499473309365,2.011031003835526,3,100000,0.0,526800,117798,0.22361047835990888,0.286286648709066,1.2802917412853867,0.6116862285442204,0.23886315524578094,0.6741868257522583,0.2897994614162976,0.49880303570519025,0.36660510619181913,0.5733681488226148,0.38487851176917237,0.42,0.3963898783402978,0.26151338538686225,0.8185707736973463,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_52_balanceado\validacion_2024\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_52_balanceado\validacion_2024\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\BAJA\v4_52_balanceado\validacion_2024\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:15:42.460865+00:00,20260704T201424Z_cc367829,BTCUSDT,SUBE,v4_63_balanceado,base,validacion_2023,63,l2,0.0001,1.0,0.7073479747016804,1.7057026376056226,3,100000,0.0,523360,93849,0.17932016202996026,0.26645651571161205,1.485926137335819,0.6281794509959219,0.1904587298631668,0.5686386823654175,0.28998699609882966,0.27801042099542883,0.28387244181871596,0.5646392454816845,0.17191416997859982,0.39,0.3455375694045006,0.238437954371484,0.6273055653230188,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_63_balanceado\validacion_2023\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_63_balanceado\validacion_2023\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_63_balanceado\validacion_2023\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:16:01.726133+00:00,20260704T201424Z_cc367829,BTCUSDT,SUBE,v4_63_balanceado,base,validacion_2024,63,l2,0.0001,1.0,0.6710644018695929,1.9614378986376242,3,100000,0.0,526800,134477,0.2552714502657555,0.34128332289047414,1.3369427820274231,0.6163314821357513,0.22424007952213287,0.6470245122909546,0.3444670145942061,0.40983216460807426,0.3743174223695292,0.5712481607190166,0.30371108580106304,0.32,0.43147490543563083,0.2880611860785717,0.8592696148783807,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_63_balanceado\validacion_2024\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_63_balanceado\validacion_2024\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_63_balanceado\validacion_2024\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:16:15.226576+00:00,20260704T201424Z_cc367829,BTCUSDT,SUBE,v4_52_balanceado,base,validacion_2023,52,l2,0.0001,1.0,0.7073479747016804,1.7057026376056226,3,100000,0.0,523360,93849,0.17932016202996026,0.2653977641997224,1.4800218848529734,0.6271817208099917,0.19350184500217438,0.5749408602714539,0.28646495100678365,0.28347664865901606,0.2849629657399622,0.5645971102511724,0.1774495567104861,0.41,0.3450426859779402,0.2423394364861019,0.5988236422338011,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_52_balanceado\validacion_2023\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_52_balanceado\validacion_2023\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_52_balanceado\validacion_2023\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:16:33.684509+00:00,20260704T201424Z_cc367829,BTCUSDT,SUBE,v4_52_balanceado,base,validacion_2024,52,l2,0.0001,1.0,0.6710644018695929,1.9614378986376242,3,100000,0.0,526800,134477,0.2552714502657555,0.3414633698975175,1.3376480979053091,0.616751566512239,0.22459663450717926,0.6454886794090271,0.3443430956741857,0.4208080192151818,0.3787548190190619,0.5730809365275013,0.311957099468489,0.33,0.43157169083764035,0.2869007736853843,0.8705503543356856,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_52_balanceado\validacion_2024\20260704T201424Z_cc367829,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_52_balanceado\validacion_2024\20260704T201424Z_cc367829\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\BTCUSDT\SUBE\v4_52_balanceado\validacion_2024\20260704T201424Z_cc367829\coeficientes.csv,False,False
2026-07-04T20:17:12.049032+00:00,20260704T201659Z_dfd92708,ETHUSDT,BAJA,v4_63_balanceado,base,validacion_2023,63,l2,0.0001,1.0,0.7467942576839133,1.512989533655165,3,100000,0.0,523360,99455,0.19003171812901254,0.23556028277748123,1.2395840289017401,0.5933990942418538,0.22025667130947113,0.6344650983810425,0.25772430600296925,0.1850183500075411,0.21540154401737166,0.5299987068564262,0.13642234790583918,0.42,0.3423242009324382,0.21640131070167187,0.8187521994872052,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\ETHUSDT\BAJA\v4_63_balanceado\validacion_2023\20260704T201659Z_dfd92708,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\ETHUSDT\BAJA\v4_63_balanceado\validacion_2023\20260704T201659Z_dfd92708\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\ETHUSDT\BAJA\v4_63_balanceado\validacion_2023\20260704T201659Z_dfd92708\coeficientes.csv,False,False
2026-07-04T20:17:30.126085+00:00,20260704T201659Z_dfd92708,ETHUSDT,BAJA,v4_63_balanceado,base,validacion_2024,63,l2,0.0001,1.0,0.6977199760326956,1.764414476555768,3,100000,0.0,526800,141833,0.2692350037965072,0.30887036086340913,1.147214725084035,0.5726025514814539,0.2491404414176941,0.6944820284843445,0.3152624948241078,0.5046004808471936,0.3880687656399537,0.550406311853096,0.4309301442672741,0.43,0.4359640840241402,0.29243699502703224,0.8561688746624552,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\ETHUSDT\BAJA\v4_63_balanceado\validacion_2024\20260704T201659Z_dfd92708,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\ETHUSDT\BAJA\v4_63_balanceado\validacion_2024\20260704T201659Z_dfd92708\metricas_umbrales.csv,C:\xampp\htdocs\tutan_gestion\modelos_entrenados\cripto\corto_plazo_v4\desarrollo\ETHUSDT\BAJA\v4_63_balanceado\validacion_2024\20260704T201659Z_dfd92708\coeficientes.csv,False,False
