umbral,prevalencia,verdaderos_positivos,falsos_positivos,falsos_negativos,verdaderos_negativos,senales,cobertura,precision,recall,especificidad,balanced_accuracy,f1,precision_lift,retorno_bruto_medio_todas_senales,retorno_bruto_mediano_todas_senales,operaciones_no_solapadas,operaciones_no_solapadas_por_dia,precision_objetivo_no_solapada,tasa_retorno_positivo_no_solapada,retorno_bruto_medio_no_solapado,retorno_neto_medio_no_solapado,retorno_neto_mediano_no_solapado,factor_beneficio_no_solapado,maximo_drawdown_no_solapado,coste_operacion
0.05,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.06,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.07,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.08,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.09,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.1,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.11,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.12,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.13,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
0.14,0.2692350037965072,141833,384967,0,0,526800,1.0,0.2692350037965072,1.0,0.0,0.5,0.4242476814635234,1.0,-0.00026401536549363296,-0.0003007208948118123,3,3.0,0.0,0.6666666666666666,-0.002169053943611184,-0.002169053943611184,0.002526775122622893,0.48412424742862975,-0.01261381601751732,0.0
