simbolo,detector,variante,grupo,variables,potencia_peso_positivo,pliegues,prevalencia_media,pr_auc_media,pr_auc_minimo,pr_auc_lift_medio,pr_auc_lift_minimo,roc_auc_media,roc_auc_minimo,precision_050_media,recall_050_media,f1_050_media,mejor_f1_medio,mejor_f1_minimo,desviacion_pr_auc,desviacion_mejor_f1,puntuacion
BTCUSDT,BAJA,v4_63_moderado,pesos,63,0.5,2,0.1895605127965854,0.2574898709550618,0.2281115568593205,1.3748741319676003,1.2828924080609443,0.6266683282589263,0.610501496351478,0.31344176418228,0.036476433380834,0.06408313454920835,0.35764267066204747,0.3198767642969909,0.041547210233854104,0.053409056976775435,1.4822697789942274
BTCUSDT,BAJA,v4_52_balanceado,base,52,1.0,2,0.1895605127965854,0.25732938515898496,0.2283721216089039,1.374411570532333,1.2802917412853867,0.6290983997629314,0.6116862285442204,0.2712361180239703,0.36918576122999713,0.30627565391266076,0.35855151339164704,0.3207131484429962,0.040951754841736694,0.0535115288884047,1.4801991020378948
BTCUSDT,BAJA,v4_63_balanceado,base,63,1.0,2,0.1895605127965854,0.25644663724199207,0.226948744133644,1.3690701171818533,1.2787617666561333,0.6277648748725961,0.6117465344192974,0.2682002507259834,0.394305101314683,0.31378096952087675,0.3589895190608884,0.3206559403341503,0.041716320495257676,0.05421186692964977,1.4785816938864547
BTCUSDT,BAJA,v4_63_sin_pesos,pesos,63,0.0,2,0.1895605127965854,0.2500666809563946,0.2155910178972153,1.3294172416825758,1.2724911019491365,0.6097865644626665,0.60227795072639,0.3802451126656279,0.00233617651337035,0.0046428892503037,0.34683988610982114,0.3051852817521103,0.04875595027009656,0.0589085064179601,1.4647720481443238
