simbolo,detector,variante,grupo,variables,potencia_peso_positivo,pliegues,prevalencia_media,pr_auc_media,pr_auc_minimo,pr_auc_lift_medio,pr_auc_lift_minimo,roc_auc_media,roc_auc_minimo,precision_050_media,recall_050_media,f1_050_media,mejor_f1_medio,mejor_f1_minimo,desviacion_pr_auc,desviacion_mejor_f1,puntuacion
ETHUSDT,SUBE,v4_63_balanceado,base,63,1.0,2,0.24672979665647374,0.3280935614842433,0.2933706903196328,1.3487336526845048,1.244371287977084,0.6074227752224269,0.5881127126866621,0.3568645577533581,0.26512390712161654,0.28385533803060353,0.4156045089965265,0.3704326793550821,0.04910555532552575,0.06388261411613765,1.4573290771218095
ETHUSDT,SUBE,v4_52_balanceado,base,52,1.0,2,0.24672979665647374,0.3274327840763598,0.2920829800855003,1.3454865309775053,1.2442552093713488,0.6065518478633467,0.5878423812311481,0.35702585610883075,0.25667180862471417,0.2803150986760679,0.41480956926477974,0.3688688070317877,0.04999217223110396,0.06497004901565502,1.4565364317940364
ETHUSDT,SUBE,v4_63_moderado,pesos,63,0.5,2,0.24672979665647374,0.3250467465747142,0.2889036253121724,1.3348813712885463,1.238792570015472,0.6021597143441171,0.584747135820965,0.4307451282316796,0.0744051933490689,0.11996056726995025,0.4114652392872158,0.3639029834282822,0.051114092275981966,0.06726318729276302,1.4487592753609173
ETHUSDT,SUBE,v4_63_sin_pesos,pesos,63,0.0,2,0.24672979665647374,0.318583867156651,0.2785080450284259,1.304797222060298,1.2301146787715431,0.5927223351934878,0.5801705606108429,0.44988990176314203,0.01492345807642695,0.0284819171241085,0.40572060428703904,0.3552936862049997,0.05667577117698776,0.07131443146029713,1.4358254759172207
