umbral,prevalencia_validacion_2023,verdaderos_positivos_validacion_2023,falsos_positivos_validacion_2023,falsos_negativos_validacion_2023,verdaderos_negativos_validacion_2023,senales_validacion_2023,cobertura_validacion_2023,precision_validacion_2023,recall_validacion_2023,especificidad_validacion_2023,balanced_accuracy_validacion_2023,f1_validacion_2023,precision_lift_validacion_2023,retorno_bruto_medio_todas_senales_validacion_2023,retorno_bruto_mediano_todas_senales_validacion_2023,operaciones_no_solapadas_validacion_2023,operaciones_no_solapadas_por_dia_validacion_2023,precision_objetivo_no_solapada_validacion_2023,tasa_retorno_positivo_no_solapada_validacion_2023,retorno_bruto_medio_no_solapado_validacion_2023,retorno_neto_medio_no_solapado_validacion_2023,retorno_neto_mediano_no_solapado_validacion_2023,factor_beneficio_no_solapado_validacion_2023,maximo_drawdown_no_solapado_validacion_2023,coste_operacion_validacion_2023,pr_auc_validacion_2023,pr_auc_lift_validacion_2023,prevalencia_validacion_2024,verdaderos_positivos_validacion_2024,falsos_positivos_validacion_2024,falsos_negativos_validacion_2024,verdaderos_negativos_validacion_2024,senales_validacion_2024,cobertura_validacion_2024,precision_validacion_2024,recall_validacion_2024,especificidad_validacion_2024,balanced_accuracy_validacion_2024,f1_validacion_2024,precision_lift_validacion_2024,retorno_bruto_medio_todas_senales_validacion_2024,retorno_bruto_mediano_todas_senales_validacion_2024,operaciones_no_solapadas_validacion_2024,operaciones_no_solapadas_por_dia_validacion_2024,precision_objetivo_no_solapada_validacion_2024,tasa_retorno_positivo_no_solapada_validacion_2024,retorno_bruto_medio_no_solapado_validacion_2024,retorno_neto_medio_no_solapado_validacion_2024,retorno_neto_mediano_no_solapado_validacion_2024,factor_beneficio_no_solapado_validacion_2024,maximo_drawdown_no_solapado_validacion_2024,coste_operacion_validacion_2024,pr_auc_validacion_2024,pr_auc_lift_validacion_2024,simbolo,detector,variante,variables,precision_minimo,precision_medio,precision_diferencia,recall_minimo,recall_medio,recall_diferencia,f1_minimo,f1_medio,f1_diferencia,precision_lift_minimo,precision_lift_medio,precision_lift_diferencia,operaciones_no_solapadas_minimo,operaciones_no_solapadas_medio,operaciones_no_solapadas_diferencia,precision_objetivo_no_solapada_minimo,precision_objetivo_no_solapada_medio,precision_objetivo_no_solapada_diferencia,tasa_retorno_positivo_no_solapada_minimo,tasa_retorno_positivo_no_solapada_medio,tasa_retorno_positivo_no_solapada_diferencia,retorno_neto_medio_no_solapado_minimo,retorno_neto_medio_no_solapado_medio,retorno_neto_medio_no_solapado_diferencia,factor_beneficio_no_solapado_minimo,factor_beneficio_no_solapado_medio,factor_beneficio_no_solapado_diferencia,maximo_drawdown_no_solapado_minimo,maximo_drawdown_no_solapado_medio,maximo_drawdown_no_solapado_diferencia,pr_auc_minimo,pr_auc_medio,pr_auc_diferencia,pr_auc_lift_minimo,pr_auc_lift_medio,pr_auc_lift_diferencia
0.05,0.1793201620299602,93849,429507,0,4,523356,0.9999923570773463,0.1793215325705638,1.0,9.31291631646221e-06,0.5000046564581583,0.3041096556249544,1.0000076429810685,0.0004843931886196,0.0001133659703489,2182,5.980824540932963,0.1842346471127406,0.5114573785517873,0.0004846609185768,0.0004846609185768,8.116316508999244e-05,1.1933946458149192,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134477,392323,0,0,526800,1.0,0.2552714502657555,1.0,0.0,0.5,0.4067191207315542,1.0,0.000421163903572,0.0003529744518918,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564,0.0004259415340564,0.0003394659167264,1.1213550458051944,-0.3017948759602422,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1793215325705638,0.21729649141815965,0.07594991769519169,1.0,1.0,0.0,0.3041096556249544,0.3554143881782543,0.1026094651065998,1.0,1.0000038214905342,7.642981068478605e-06,2182,2188.5,13,0.1842346471127406,0.22173007982060722,0.07499086541573322,0.5114573785517873,0.5165487348339802,0.010182712564385854,0.0004259415340564,0.0004553012263166,5.8719384520399996e-05,1.1213550458051944,1.1573748458100568,0.07203960000972476,-0.3017948759602422,-0.2562045691496063,0.09118061362127178,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.06,0.1793201620299602,93849,429497,0,14,523346,0.9999732497707124,0.1793249590137308,1.0,3.259520710761773e-05,0.5000162976035538,0.3041145829113975,1.0000267509448817,0.0004844672207835,0.0001134425397066,2182,5.980824540932963,0.1814848762603116,0.5100824931255729,0.0004840184873242,0.0004840184873242,9.26028257202116e-05,1.1950374053363468,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134477,392315,0,8,526792,0.9999848139711466,0.2552753268842351,1.0,2.039136119982769e-05,0.5000101956805999,0.4067240411995723,1.0000151862594726,0.000421339102374,0.0003531191043074,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564,0.0004259415340564,0.0003394659167264,1.1213550458051944,-0.3017948759602422,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1793249590137308,0.21730014294898295,0.0759503678705043,1.0,1.0,0.0,0.3041145829113975,0.3554193120554849,0.1026094582881748,1.0000151862594726,1.0000209686021773,1.1564685409082287e-05,2182,2188.5,13,0.1814848762603116,0.22035519439439272,0.07774063626816222,0.5100824931255729,0.515861292120873,0.011557597990600299,0.0004259415340564,0.0004549800106903,5.807695326779999e-05,1.1213550458051944,1.1581962255707707,0.07368235953115243,-0.3017948759602422,-0.2562045691496063,0.09118061362127178,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.07,0.1793201620299602,93849,429235,0,276,523084,0.9994726383369,0.1794147785059378,1.0,0.0006425912258358,0.5003212956129179,0.3042437347329451,1.000527639920166,0.0004857106850455,0.0001141142708799,2182,5.980824540932963,0.1814848762603116,0.5142071494042163,0.0004806988654747,0.0004806988654747,0.0001558322247524,1.193035417551991,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134477,392264,0,59,526741,0.9998880030372058,0.2553000430951834,1.0,0.0001503862888487,0.5000751931444244,0.4067554119821299,1.0001120095075189,0.0004223888045239,0.0003540857283641,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564,0.0004259415340564,0.0003394659167264,1.1213550458051944,-0.3017948759602422,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1794147785059378,0.2173574108005606,0.0758852645892456,1.0,1.0,0.0,0.3042437347329451,0.35549957335753746,0.10251167724918481,1.0001120095075189,1.0003198247138423,0.0004156304126470278,2182,2188.5,13,0.1814848762603116,0.22035519439439272,0.07774063626816222,0.5142071494042163,0.5179236202601947,0.007432941711956853,0.0004259415340564,0.00045332019976555,5.475733141829998e-05,1.1213550458051944,1.1571952316785927,0.07168037174679665,-0.3017948759602422,-0.2562045691496063,0.09118061362127178,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.08,0.1793201620299602,93849,428739,0,772,522588,0.9985249159278508,0.1795850650990837,1.0,0.0017973928490772,0.5008986964245387,0.304488536541447,1.001477263159506,0.0004866800915249,0.0001150147695138,2181,5.978083558100271,0.1779000458505273,0.5071068317285649,0.0004853111883448,0.0004853111883448,7.203619921924975e-05,1.1950453588413512,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134477,392191,0,132,526668,0.999749430523918,0.2553354295305581,1.0,0.0003364574597971,0.5001682287298985,0.406800323680887,1.0002506322768805,0.0004235139094903,0.0003546732560842,2195,6.0000113895432605,0.2574031890660592,0.5202733485193621,0.0004262250585601,0.0004262250585601,0.0003627141648518,1.120988138013752,-0.3017948759602422,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1795850650990837,0.2174602473148209,0.0757503644314744,1.0,1.0,0.0,0.304488536541447,0.355644430111167,0.10231178713944,1.0002506322768805,1.000863947718193,0.0012266308826254235,2181,2188.0,14,0.1779000458505273,0.21765161745829326,0.0795031432155319,0.5071068317285649,0.5136900901239635,0.013166516790797278,0.0004262250585601,0.00045576812345245,5.908612978469999e-05,1.120988138013752,1.1580167484275516,0.07405722082759914,-0.3017948759602422,-0.2562045691496063,0.09118061362127178,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.09,0.1793201620299602,93849,428366,0,1145,522215,0.9978122133904004,0.1797133364610361,1.0,0.0026658222955873,0.5013329111477937,0.3046728911281944,1.0021925835144527,0.0004875982636937,0.0001166708529456,2181,5.978083558100271,0.1824850985786336,0.5130674002751031,0.0004863219993756,0.0004863219993756,0.000139310594863,1.1955742347641394,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134477,392132,0,191,526609,0.9996374335611238,0.2553640366951571,1.0,0.0004868437486458,0.5002434218743229,0.406836629424916,1.0003626979409772,0.0004237272277436,0.0003546274558259,2195,6.0000113895432605,0.2574031890660592,0.5202733485193621,0.0004262250585601,0.0004262250585601,0.0003627141648518,1.120988138013752,-0.3017948759602422,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1797133364610361,0.2175386865780966,0.07565070023412102,1.0,1.0,0.0,0.3046728911281944,0.35575476027655517,0.1021637382967216,1.0003626979409772,1.0012776407277149,0.0018298855734755204,2181,2188.0,14,0.1824850985786336,0.2199441438223464,0.07491809048742559,0.5130674002751031,0.5166703743972326,0.0072059482442590195,0.0004262250585601,0.00045627352896785,6.009694081550004e-05,1.120988138013752,1.1582811863889457,0.0745860967503873,-0.3017948759602422,-0.2562045691496063,0.09118061362127178,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.1,0.1793201620299602,93849,427825,0,1686,521674,0.996778508101498,0.1798997074801504,1.0,0.0039253942273888,0.5019626971136945,0.3049406764653798,1.0032319034492805,0.0004887852887484,0.0001197752836248,2180,5.975342575267579,0.1830275229357798,0.5197247706422018,0.0004881595201036,0.0004881595201036,0.0002227584724128,1.195182075885934,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134477,391945,0,378,526422,0.9992824601366742,0.255454749231605,1.0,0.0009634918166918,0.5004817459083459,0.4069517430046043,1.0007180550964816,0.0004245732770885,0.0003564000238309,2195,6.0000113895432605,0.2578587699316628,0.5175398633257403,0.0004258449428247,0.0004258449428247,0.0003169637587061,1.1211535928242475,-0.3017948759602422,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1798997074801504,0.21767722835587772,0.07555504175145458,1.0,1.0,0.0,0.3049406764653798,0.355946209734992,0.10201106653922448,1.0007180550964816,1.0019749792728811,0.0025138483527988864,2180,2187.5,15,0.1830275229357798,0.22044314643372132,0.07483124699588298,0.5175398633257403,0.518632316983971,0.002184907316461482,0.0004258449428247,0.00045700223146415,6.231457727889998e-05,1.1211535928242475,1.1581678343550907,0.07402848306168641,-0.3017948759602422,-0.2562045691496063,0.09118061362127178,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.11,0.1793201620299602,93849,427001,0,2510,520850,0.9952040660348516,0.1801843141019487,1.0,0.00584385498858,0.50292192749429,0.3053494474531437,1.0048190457905346,0.0004911072505483,0.000123128857676,2180,5.975342575267579,0.1825688073394495,0.5188073394495413,0.0004872953113142,0.0004872953113142,0.0002227584724128,1.1942211594155845,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134477,391564,0,759,526041,0.9985592255125284,0.2556397695236683,1.0,0.0019346303938336,0.5009673151969168,0.4071864809134649,1.0014428533137152,0.0004263620041562,0.0003592780302206,2195,6.0000113895432605,0.2569476082004556,0.5170842824601367,0.0004243562868142,0.0004243562868142,0.0002719150010652,1.1209728210950738,-0.3017948759602422,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1801843141019487,0.2179120418128085,0.07545545542171958,1.0,1.0,0.0,0.3053494474531437,0.3562679641833043,0.10183703346032119,1.0014428533137152,1.003130949552125,0.0033761924768194174,2180,2187.5,15,0.1825688073394495,0.21975820776995253,0.0743788008610061,0.5170842824601367,0.5179458109548389,0.0017230569894045589,0.0004243562868142,0.0004558257990642,6.293902449999999e-05,1.1209728210950738,1.1575969902553291,0.0732483383205107,-0.3017948759602422,-0.2562045691496063,0.09118061362127178,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.12,0.1793201620299602,93849,426088,0,3423,519937,0.9934595689391624,0.1805007145096425,1.0,0.0079695281378125,0.5039847640689062,0.3058036514355166,1.0065834899228174,0.0004934847829072,0.0001243091437552,2177,5.967119626769504,0.1736334405144694,0.5130914101975195,0.0004889590204094,0.0004889590204094,0.0001030040392298,1.2012671963822636,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134476,390990,1,1333,525466,0.9974677296886864,0.2559176045643295,0.9999925637841416,0.0033977105599212,0.5016951371720314,0.4075382267862527,1.0025312438892064,0.0004280551148585,0.0003610251917371,2195,6.0000113895432605,0.2528473804100228,0.5261958997722096,0.0004224491276131,0.0004224491276131,0.0004377492246343,1.1208845245975492,-0.301773128061759,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1805007145096425,0.218209159536986,0.07541689005468699,0.9999925637841416,0.9999962818920708,7.43621585841403e-06,0.3058036514355166,0.35667093911088465,0.1017345753507361,1.0025312438892064,1.004557366906012,0.0040522460336109845,2177,2186.0,18,0.1736334405144694,0.21324041046224612,0.07921393989555339,0.5130914101975195,0.5196436549848645,0.013104489574690126,0.0004224491276131,0.00045570407401125006,6.650989279630002e-05,1.1208845245975492,1.1610758604899063,0.08038267178471448,-0.301773128061759,-0.2561936952003647,0.09115886572278858,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.13,0.1793201620299602,93849,425263,0,4248,519112,0.9918832161418526,0.180787575706206,1.0,0.0098903171280828,0.5049451585640414,0.3062152404475978,1.008183205165745,0.0004943333859624,0.0001241068340449,2175,5.961637661104121,0.1774712643678161,0.5158620689655172,0.000488271878877,0.000488271878877,0.0001599472639894,1.1997985943323817,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134457,390234,20,2089,524691,0.995996583143508,0.2562593983887659,0.9998512756828304,0.005324694193305,0.5025879849380678,0.4079597310549055,1.0038701865092314,0.0004299738891322,0.000364961762503,2194,5.997277899160781,0.2493163172288058,0.5255241567912489,0.0004263573741322,0.0004263573741322,0.0003721830632318,1.1229604405686744,-0.3162197453697375,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.180787575706206,0.21852348704748592,0.07547182268255989,0.9998512756828304,0.9999256378414152,0.00014872431716961287,0.3062152404475978,0.35708748575125165,0.10174449060730772,1.0038701865092314,1.0060266958374882,0.0043130186565134565,2175,2184.5,19,0.1774712643678161,0.21339379079831094,0.07184505286098969,0.5158620689655172,0.520693112878383,0.009662087825731636,0.0004263573741322,0.0004573146265046,6.191450474480004e-05,1.1229604405686744,1.161379517450528,0.07683815376370728,-0.3162197453697375,-0.26341700385435396,0.10560548303076711,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
0.14,0.1793201620299602,93841,424359,8,5152,518200,0.9901406297768268,0.1810903126206098,0.9999147566836089,0.0119950362156033,0.505954896449606,0.3066453829677035,1.009871453218706,0.0004951596681229,0.0001247644947397,2172,5.953414712606047,0.1873848987108655,0.5165745856353591,0.0004893390084907,0.0004893390084907,0.0001593504134493,1.1958983578191245,-0.2106142623389704,0.0,0.2653977641997224,1.4800218848529734,0.2552714502657555,134443,389483,34,2840,523926,0.9945444191343964,0.2566068490588366,0.999747168660812,0.0072389332259388,0.5034930509433754,0.4083912132842652,1.0052312892479391,0.0004325257601756,0.0003706538786336,2193,5.9945444087783,0.2498860009119927,0.5239398084815321,0.0004246139452747,0.0004246139452747,0.0003069451422283,1.1226312197025397,-0.3171383531636604,0.0,0.3414633698975175,1.3376480979053091,BTCUSDT,SUBE,v4_52_balanceado,52,0.1810903126206098,0.2188485808397232,0.07551653643822678,0.999747168660812,0.9998309626722104,0.00016758802279681628,0.3066453829677035,0.35751829812598435,0.1017458303165617,1.0052312892479391,1.0075513712333226,0.004640163970766942,2172,2182.5,21,0.1873848987108655,0.2186354498114291,0.0625011022011272,0.5165745856353591,0.5202571970584455,0.007365222846173025,0.0004246139452747,0.0004569764768827,6.4725063216e-05,1.1226312197025397,1.159264788760832,0.0732671381165848,-0.3171383531636604,-0.26387630775131543,0.10652409082469,0.2653977641997224,0.3034305670486199,0.07606560569779514,1.3376480979053091,1.4088349913791411,0.14237378694766423
