version,fecha_utc,objetivo,grupo_objetivo,variante,grupo_variante,tipo_modelo,variables,pliegue,umbral,coste,filas_validacion,negativos_entrenamiento,positivos_entrenamiento,prevalencia,pr_auc,pr_auc_lift,roc_auc,precision,porcentaje_acierto,recall,f1,tn,fp,fn,tp,operaciones,precision_operaciones,porcentaje_acierto_operaciones,porcentaje_operaciones_positivas,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown,retorno_compuesto,duracion_media_minutos,concentracion_mensual_maxima
baja_v1_short,2026-07-05T18:31:19.258005+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.27,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2140501733813428,21.40501733813428,0.7141218549580661,0.3293740862729036,227519,212601,23179,57901,619,0.1567043618739903,15.670436187399032,42.16478190630048,-0.0016348889536837,-0.0010884492401382,0.6558019779005746,-0.6519191945113479,-0.6525078532379367,480.0,0.2417655380488726
baja_v1_short,2026-07-05T18:31:19.415719+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.28,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2167435178534189,21.67435178534189,0.6922052294030587,0.3301198157766262,237302,202818,24956,56124,619,0.1615508885298869,16.15508885298869,41.84168012924071,-0.0016258777689011,-0.0013709372249431,0.6525418835446991,-0.6540878891434266,-0.6498592246009175,480.0,0.2014221071267967
baja_v1_short,2026-07-05T18:31:19.584763+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.29,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2193493904828862,21.934939048288623,0.6695485939812531,0.3304430397083127,246916,193204,26793,54287,630,0.1777777777777777,17.77777777777778,42.698412698412696,-0.0017389225245816,-0.0012133790985681,0.6355611718062619,-0.6914990686478042,-0.6802105751936873,480.0,0.2117643574568576
baja_v1_short,2026-07-05T18:31:19.790669+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.3,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2225133664898601,22.25133664898601,0.6472619634928466,0.3311761866147521,256749,183371,28600,52480,639,0.1877934272300469,18.77934272300469,42.25352112676056,-0.0019281625044339,-0.0012548912307247,0.6161936792164644,-0.728150333101849,-0.7230033961186296,480.0,0.2043307893092666
baja_v1_short,2026-07-05T18:31:19.953745+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.31,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2250320402613235,22.50320402613235,0.6215219536260483,0.3304274843697236,266576,173544,30687,50393,647,0.1715610510046367,17.156105100463677,42.50386398763524,-0.0019508490456073,-0.001018762451873,0.612220789325099,-0.730858044891486,-0.7309502669621775,480.0,0.2039555489518249
baja_v1_short,2026-07-05T18:31:20.109869+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.32,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2276258355252614,22.76258355252613,0.5955722742969907,0.3293681920183342,276267,163853,32791,48289,653,0.1638591117917305,16.38591117917305,43.18529862174579,-0.0018992847950705,-0.0010776517190388,0.6262182898412431,-0.7251044270955214,-0.7252001683232046,480.0,0.1946518195638253
baja_v1_short,2026-07-05T18:31:20.276264+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.33,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2300710437895346,23.007104378953464,0.5683645781943759,0.3275510965637094,285904,154216,34997,46083,651,0.1781874039938556,17.81874039938556,44.70046082949309,-0.001910884241672,-0.000959132506774,0.631474823264877,-0.7269578754255751,-0.7270529711302449,480.0,0.1811414608733031
baja_v1_short,2026-07-05T18:31:20.441402+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.34,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2332475186434187,23.32475186434187,0.540836211149482,0.3259303855330345,295969,144151,37229,43851,657,0.1796042617960426,17.960426179604262,44.29223744292237,-0.0018844258437051,-0.0010776517190388,0.6454557620900767,-0.7303962935828736,-0.7280777487594348,480.0,0.21893438358568
baja_v1_short,2026-07-05T18:31:20.607896+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.35,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2358716638273708,23.58716638273708,0.5122964972866305,0.3230188972703943,305557,134563,39543,41537,643,0.1788491446345256,17.884914463452567,45.8786936236392,-0.0016288962905155,-0.0008029634007252,0.6871087277624451,-0.6754581283154795,-0.6704126229809175,480.0,0.2136125944942737
baja_v1_short,2026-07-05T18:31:20.774769+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.36,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2394815687183837,23.948156871838368,0.4840404538727183,0.3204291330385901,315487,124633,41834,39246,633,0.1848341232227488,18.48341232227488,47.70932069510268,-0.0013704691114182,-0.0005797930168919,0.7317733896988649,-0.6143588551563439,-0.605735253780848,480.0,0.2142438838412167
baja_v1_short,2026-07-05T18:31:20.936469+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.37,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2435563182733243,24.35563182733243,0.4551060680809077,0.317303351462906,325515,114605,44180,36900,629,0.205087440381558,20.5087440381558,47.85373608903021,-0.0014911639914166,-0.0004724052376113,0.719465177703059,-0.6414720622118555,-0.6342303193787395,480.0,0.191394996390547
baja_v1_short,2026-07-05T18:31:21.093577+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.38,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2476087893149504,24.760878931495046,0.4252836704489393,0.3129890169737678,335342,104778,46598,34482,615,0.2341463414634146,23.414634146341463,48.13008130081301,-0.0015473962791116,-0.0006014834323432,0.7209313973444246,-0.6504767733713259,-0.6403980376724367,480.0,0.2574877549674984
baja_v1_short,2026-07-05T18:31:21.250434+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.39,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.250748426536337,25.0748426536337,0.3935865811544154,0.3063351044171502,344765,95355,49168,31912,596,0.2449664429530201,24.496644295302016,46.4765100671141,-0.001588659322294,-0.0009684658605474,0.7215536748821456,-0.6591446422236573,-0.6389470727890892,480.0,0.227284285787356
baja_v1_short,2026-07-05T18:31:21.414791+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.4,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2528674082774822,25.286740827748226,0.3611001480019734,0.2974439206762028,353614,86506,51802,29278,574,0.2456445993031359,24.56445993031359,46.86411149825784,-0.0016099046764727,-0.0007075642168056,0.7148796062692894,-0.6363007610623508,-0.628652814099715,480.0,0.2172484225133923
baja_v1_short,2026-07-05T18:31:21.573022+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.41,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2548613233496332,25.48613233496332,0.3291193882585101,0.2872690866813073,362101,78019,54395,26685,551,0.2377495462794918,23.77495462794918,48.09437386569873,-0.0014487303856104,-0.0005886651740875,0.7454062274616128,-0.5886869133154364,-0.5786844108558025,480.0,0.2140233159646452
baja_v1_short,2026-07-05T18:31:21.723711+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.42,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2573808363181654,25.738083631816544,0.299555994079921,0.2768715160220238,370042,70078,56792,24288,531,0.2297551789077213,22.975517890772128,48.0225988700565,-0.0015305107895939,-0.0005727427303791,0.743867509366105,-0.5988594144670822,-0.5859449265944892,480.0,0.2526056101160975
baja_v1_short,2026-07-05T18:31:21.874020+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.43,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2587516337560493,25.87516337560493,0.2710286137148495,0.2647478720776834,377168,62952,59105,21975,518,0.2297297297297297,22.97297297297297,48.26254826254826,-0.0016596741551284,-0.0005829381805378,0.7242730878377628,-0.6178927282214239,-0.6032805681754219,480.0,0.1902598085816898
baja_v1_short,2026-07-05T18:31:22.030418+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.44,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2617535942911113,26.175359429111133,0.2461026147015293,0.2536869406021155,383842,56278,61126,19954,493,0.2251521298174442,22.515212981744423,48.6815415821501,-0.0020003110037201,-0.0003188401567749,0.6826954212906314,-0.664732594540492,-0.6514341868250927,480.0,0.220944950140427
baja_v1_short,2026-07-05T18:31:22.176484+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.45,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2632126630514436,26.321266305144363,0.2214972866304884,0.2405599089143393,389849,50271,63121,17959,470,0.2276595744680851,22.76595744680851,49.57446808510638,-0.0017690734892364,-6.547879800200464e-05,0.7127232391794488,-0.6070407191564295,-0.5899414375368435,480.0,0.2009651005468012
baja_v1_short,2026-07-05T18:31:22.323475+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.46,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2648804643688715,26.48804643688716,0.1992353231376418,0.2274154266326918,395288,44832,64926,16154,441,0.2176870748299319,21.7687074829932,49.65986394557823,-0.0020473439998059,-0.0001355023812502,0.6784687366958334,-0.6301854761084569,-0.6173928461560441,480.0,0.1714854753810476
baja_v1_short,2026-07-05T18:31:22.475350+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.47,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2678584592701806,26.78584592701806,0.1792550567340897,0.2147775971627013,400394,39726,66546,14534,415,0.2289156626506024,22.89156626506024,48.43373493975904,-0.0024549027155511,-0.0003495998205617,0.6356763904710792,-0.6644184086973719,-0.6603069155738419,480.0,0.2315818015821604
baja_v1_short,2026-07-05T18:31:22.628312+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.48,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2715889374333675,27.158893743336748,0.1602368031573754,0.2015560399326698,405275,34845,68088,12992,389,0.2570694087403599,25.70694087403599,49.10025706940874,-0.0020193888031621,-0.0003082865839824,0.694187481142149,-0.5777129838568791,-0.5690831584276577,480.0,0.2313344833389941
baja_v1_short,2026-07-05T18:31:22.776703+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.49,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2773218244422433,27.73218244422433,0.1450296003946719,0.1904569086992436,409477,30643,69321,11759,361,0.2354570637119113,23.545706371191137,48.19944598337951,-0.0024481781069669,-0.0005746158238034,0.6496932300410249,-0.6075238651739286,-0.609092138149633,480.0,0.1635450184186235
baja_v1_short,2026-07-05T18:31:22.931271+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.5,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2848743122235408,28.487431222354083,0.1302664035520473,0.1787805951454009,413606,26514,70518,10562,338,0.2426035502958579,24.2603550295858,46.44970414201183,-0.0025355504680436,-0.0007910132442484,0.6400570774569071,-0.5938854454427138,-0.5957216659487656,480.0,0.1950527617591172
baja_v1_short,2026-07-05T18:31:23.090836+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.51,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2884894082821991,28.84894082821992,0.115392205229403,0.1648474597175604,417045,23075,71724,9356,309,0.233009708737864,23.300970873786408,45.63106796116505,-0.0029724597791993,-0.0009590140869258,0.5960799155977587,-0.6159911969074267,-0.619522601245952,480.0,0.1986887452142925
baja_v1_short,2026-07-05T18:31:23.237064+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.52,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2883624037850434,28.836240378504343,0.1007276763690182,0.1493025721650427,419965,20155,72913,8167,280,0.2428571428571428,24.285714285714285,43.57142857142857,-0.0029819237694848,-0.001414268753957,0.6005473615799555,-0.583344592063991,-0.5854039931408235,480.0,0.2201803038395405
baja_v1_short,2026-07-05T18:31:23.431954+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.53,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2880722009919506,28.807220099195057,0.0873951652688702,0.134105490262874,422608,17512,73994,7086,258,0.2480620155038759,24.8062015503876,45.34883720930232,-0.0029093242068025,-0.0011421702036168,0.6190187955928337,-0.5577273859536644,-0.5482189401052622,480.0,0.2514371343036773
baja_v1_short,2026-07-05T18:31:23.578756+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.54,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2852253280091272,28.52253280091272,0.0740009866798224,0.1175134161150064,425084,15036,75080,6000,239,0.2384937238493724,23.84937238493724,46.44351464435147,-0.0030728072615619,-0.0009321037030313,0.5975742991471612,-0.5514907505880282,-0.541192546363276,480.0,0.2441739873332931
baja_v1_short,2026-07-05T18:31:23.723124+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.55,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2861738117686207,28.61738117686207,0.0636408485446472,0.1041256772709386,427249,12871,75920,5160,219,0.2420091324200913,24.200913242009133,43.83561643835616,-0.0036013577092076,-0.0018162392769008,0.5652052512979554,-0.574640163050129,-0.5658012153087425,480.0,0.2062915721915152
baja_v1_short,2026-07-05T18:31:23.869041+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.56,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.284640457659815,28.464045765981503,0.0527750370004933,0.0890410246272616,429366,10754,76801,4279,199,0.236180904522613,23.618090452261303,44.221105527638194,-0.0038254843810421,-0.0015299836047925,0.5393562961512652,-0.5614378188011491,-0.5519682571060518,480.0,0.2001873186105632
baja_v1_short,2026-07-05T18:31:24.039901+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.57,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2822637935117215,28.226379351172152,0.0441045880611741,0.0762888137473466,431027,9093,77504,3576,181,0.2541436464088398,25.41436464088398,44.19889502762431,-0.0035345141502776,-0.0017180706597864,0.5554494807458868,-0.4977963013482749,-0.4891725602941579,480.0,0.2243363821060962
baja_v1_short,2026-07-05T18:31:24.196907+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.58,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2809418971953671,28.09418971953671,0.0361988159842131,0.0641340806537961,432608,7512,78145,2935,164,0.2317073170731707,23.17073170731708,45.1219512195122,-0.0041420664741833,-0.0018725969237275,0.4934615580664246,-0.5169297145926082,-0.5070700692783261,480.0,0.2395780355529218
baja_v1_short,2026-07-05T18:31:24.341926+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.59,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2823680223750145,28.236802237501458,0.0298840651208682,0.0540480253398913,433962,6158,78657,2423,146,0.2397260273972602,23.972602739726025,46.57534246575342,-0.0031980317251291,-0.0004926957297138,0.5729429291817659,-0.4069435734015613,-0.3871983311445743,480.0,0.2483831921804106
baja_v1_short,2026-07-05T18:31:24.503258+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.6,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2837567799029403,28.37567799029404,0.0245189935865811,0.0451377063324478,435102,5018,79092,1988,136,0.213235294117647,21.323529411764707,44.11764705882353,-0.0038942234735843,-0.0015580796860158,0.5044113611018087,-0.4251842492855987,-0.4232032245223127,480.0,0.2462905638363207
baja_v1_short,2026-07-05T18:31:24.654453+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.61,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2849339207048458,28.493392070484585,0.0199432659102121,0.037277390352141,436062,4058,79463,1617,120,0.2,20.0,42.5,-0.0050209130072374,-0.0027285956419073,0.4438315678243699,-0.4659210459190523,-0.464095666906737,480.0,0.2663918202811583
baja_v1_short,2026-07-05T18:31:24.808833+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.62,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2861692447679709,28.616924476797088,0.0155155402072027,0.0294351630867144,436982,3138,79822,1258,110,0.2181818181818181,21.818181818181817,44.54545454545455,-0.0043903433099939,-0.002495586708188,0.4944032596629765,-0.3970278777406967,-0.3949670351469694,480.0,0.241324968719765
baja_v1_short,2026-07-05T18:31:24.948152+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.63,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2904649793996468,29.046497939964684,0.0121731623088307,0.0233670304694713,437709,2411,80093,987,92,0.25,25.0,45.65217391304348,-0.0040528880648173,-0.0027596302786841,0.5432707967342232,-0.333220066314998,-0.3230733751955904,480.0,0.217192087842596
baja_v1_short,2026-07-05T18:31:25.086101+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.64,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2837174159425765,28.37174159425765,0.0092624568327577,0.0179392549595709,438224,1896,80329,751,79,0.2531645569620253,25.31645569620253,44.303797468354425,-0.0041177235974333,-0.0024921310357749,0.5529847692915435,-0.2944381074157195,-0.2892494225906434,480.0,0.2317061150796218
baja_v1_short,2026-07-05T18:31:25.237197+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.65,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2736520854526958,27.36520854526958,0.006635421805624,0.0129566746140693,438692,1428,80542,538,73,0.2328767123287671,23.28767123287671,46.57534246575342,-0.0039209459940107,-0.001198998270207,0.5637638616993251,-0.2695804918481598,-0.2601503476673051,480.0,0.2600174620522276
baja_v1_short,2026-07-05T18:31:25.373532+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.66,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.266803840877915,26.6803840877915,0.0047977306364084,0.0094259613753664,439051,1069,80691,389,65,0.2307692307692307,23.07692307692308,50.76923076923077,-0.003290936810767,9.555828385055064e-05,0.6025887979126049,-0.2254797572896436,-0.2022032177875409,480.0,0.2596589038361348
baja_v1_short,2026-07-05T18:31:25.513010+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.67,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2437562437562437,24.375624375624376,0.0030093734583127,0.005945346669753,439363,757,80836,244,54,0.1851851851851851,18.51851851851852,48.14814814814815,-0.0042726275454411,-0.000583229116979,0.5107076402272012,-0.2439513144799137,-0.2145323797674977,480.0,0.2253417123946372
baja_v1_short,2026-07-05T18:31:25.634325+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.68,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2338593974175035,23.38593974175036,0.0020103601381351,0.0039864509580933,439586,534,80917,163,45,0.1555555555555555,15.555555555555555,48.888888888888886,-0.0051269173262359,-0.0006144488686695,0.4558587394798915,-0.2559740191590431,-0.2134309706934806,480.0,0.2391854010165686
baja_v1_short,2026-07-05T18:31:25.756524+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.69,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2068965517241379,20.6896551724138,0.0011840157868771,0.0023545570489551,439752,368,80984,96,35,0.2857142857142857,28.57142857142857,57.14285714285714,-0.004144270838415,0.0010903144031763,0.5200281667845587,-0.1988267384960321,-0.1408566036340081,480.0,0.2626995633048371
baja_v1_short,2026-07-05T18:31:25.881727+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.7,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.1862068965517241,18.620689655172416,0.0006660088801184,0.0013272704928106,439884,236,81026,54,22,0.2272727272727272,22.727272727272727,40.909090909090914,-0.0090428630178423,-0.001552523015358,0.1873000684065483,-0.2034901323696396,-0.1847718587946358,480.0,0.3834050670468285
baja_v1_short,2026-07-05T18:31:26.003012+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.71,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.1758793969849246,17.587939698492463,0.0004316724222989,0.0008612310682956,439956,164,81045,35,16,0.25,25.0,50.0,-0.0089433272621827,2.0708208670839647e-05,0.2374926659035217,-0.1570214863338225,-0.13741247086723,480.0,0.31072029863881
baja_v1_short,2026-07-05T18:31:26.125446+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.72,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.1705426356589147,17.05426356589147,0.0002713369511593,0.0005418118681426,440013,107,81058,22,13,0.2307692307692307,23.07692307692308,53.84615384615385,-0.0039530930825365,0.0003434443389996,0.4492489694826317,-0.0822917443455124,-0.0515187543559705,480.0,0.3442498038430542
baja_v1_short,2026-07-05T18:31:26.257701+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.73,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.2261904761904762,22.61904761904762,0.0002343364578194,0.0004681878665418,440055,65,81061,19,8,0.125,12.5,50.0,-0.0061592621603049,7.045518234372137e-05,0.2714938199993977,-0.0632904254273784,-0.049207623414551,480.0,0.4991981216165252
baja_v1_short,2026-07-05T18:31:26.414729+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.74,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.3214285714285714,32.142857142857146,0.0002220029600394,0.0004436994675606,440082,38,81062,18,6,0.1666666666666666,16.666666666666664,50.0,-0.0015199424146364,7.045518234372137e-05,0.6408128308584287,-0.0219548521057239,-0.009324110205116,480.0,0.3510980303530633
baja_v1_short,2026-07-05T18:31:26.541004+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.75,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.4444444444444444,44.44444444444444,0.0001973359644795,0.0003944967700576,440100,20,81064,16,4,0.25,25.0,75.0,0.0006470756963826,0.0021889100791886,1.18029377117588,-0.0143560299873352,0.0024026865184068,480.0,0.4586537893288931
baja_v1_short,2026-07-05T18:31:26.677742+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.76,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.5,50.0,0.0001850024666995,0.0003698680803846,440105,15,81065,15,4,0.25,25.0,50.0,-0.0005811441913247,-0.0002675296962261,0.872634151821202,-0.018195259131102,-0.0025169902316639,480.0,0.420039871371036
baja_v1_short,2026-07-05T18:31:26.813546+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.77,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.7142857142857143,71.42857142857143,0.0001850024666995,0.0003699091256581,440114,6,81065,15,3,0.3333333333333333,33.33333333333333,66.66666666666666,0.0040104844073454,0.0033600886128842,4.088830823771714,-0.0038951480053365,0.0120114768779229,480.0,0.6339759658421883
baja_v1_short,2026-07-05T18:31:26.955687+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.78,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.5454545454545454,54.54545454545454,7.40009866798224e-05,0.0001479818968812,440115,5,81074,6,3,0.3333333333333333,33.33333333333333,66.66666666666666,0.0024498342623313,0.0033600886128842,2.886835308164116,-0.0038951480053364,0.0073320928420019,480.0,0.5207838152156418
baja_v1_short,2026-07-05T18:31:27.086196+00:00,baja_cierre_4h,control_v4,histgb_63_moderado,algoritmo,histgb,63,validacion_2023,0.79,0.001,521200,421957,178043,0.1555640828856485,0.2352851491426881,1.512464476235435,0.6578936759903261,0.6666666666666666,66.66666666666666,2.46669955599408e-05,4.933216580540927e-05,440119,1,81078,2,2,0.5,50.0,50.0,-0.0002126177530735,-0.0002126177530735,0.8908294356043582,0.0,-0.0004387513288969,480.0,0.5288684326412414
