mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2024-01,44640,0.46216397849462365,0.3526849158256649,0.2926680505543359,0.23745954692556634,0.04833662714097497,0.08032293377120964,12144,0.3218478815722307,0.10811969476121067,0.1618638084846929,11663,0.0553763440860215,0.08776881720430108
2024-02,41760,0.48498563218390806,0.35546038145585346,0.3033166216105136,0.24511545293072823,0.056295893391351645,0.09156253455711601,7354,0.38382316001004774,0.1083764806014611,0.16902654867256636,14099,0.040445402298850575,0.09533045977011494
2024-03,44640,0.42036290322580644,0.39904174375909895,0.3622123434907727,0.36243441762854145,0.1268640270329832,0.1879421046903907,13613,0.40758653390232336,0.294141801259239,0.3416941606709862,14612,0.10674283154121864,0.2362231182795699
2024-04,43200,0.40041666666666664,0.37231976794370664,0.3298224121818585,0.29627403846153844,0.07457832236593298,0.11916127862710738,13221,0.38217840735068914,0.2966788022884315,0.3340444221357761,13459,0.07703703703703704,0.24185185185185185
2024-05,44640,0.46648745519713264,0.36332338124654656,0.3284951870170379,0.31037974683544306,0.11307876775502675,0.16576527852893455,10842,0.34824414715719065,0.1326750019909214,0.19214578167349058,12557,0.08848566308243727,0.10716845878136201
2024-06,43200,0.6083796296296297,0.37970154897416003,0.35347206821068083,0.3949748743718593,0.045079146593255334,0.08092247503346031,8718,0.37622903412377096,0.15887165710098913,0.2234051687129733,8189,0.023032407407407408,0.0800462962962963
2024-07,44640,0.41859318996415773,0.3583997278848204,0.29935489898283146,0.2997129971299713,0.05489636527485731,0.0927959377975246,13316,0.34573091849935317,0.16726646847128776,0.22545607929979963,12782,0.054637096774193546,0.1385304659498208
2024-08,44640,0.441823476702509,0.4113956205055403,0.3764726714174607,0.37794216543375925,0.11974431818181819,0.18186721320317134,14080,0.4163998059194566,0.32805810397553514,0.36698738507590334,13080,0.09993279569892473,0.23084677419354838
2024-09,43200,0.48097222222222225,0.3784725749310851,0.33803433908949804,0.29238423268274016,0.06879783881134624,0.11138649948972153,11105,0.46107784431137727,0.18850244808374134,0.2676014141050992,11846,0.06048611111111111,0.11210648148148149
2024-10,44640,0.4925851254480287,0.36342672058272046,0.3209444143140931,0.48825710754017304,0.07031597685803294,0.1229284991830701,11235,0.26743566992014195,0.1351690734595031,0.1795757864632984,11149,0.03624551971326165,0.1262320788530466
2024-11,43200,0.38643518518518516,0.3712987927779399,0.33496738143956,0.2990448199853049,0.13693329968878795,0.18784976634166042,11889,0.43385170160018033,0.23892267593397046,0.3081479109972787,16114,0.12601851851851853,0.20541666666666666
2024-12,44400,0.40813063063063065,0.39043128935387506,0.33969217847466676,0.41250656857593276,0.10966750488963398,0.17327005849244012,14316,0.3989038484451328,0.2383427066277497,0.2983957219251337,14047,0.08572072072072072,0.18903153153153154
