mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2024-01,44640,0.5114695340501793,0.36467553754928955,0.3260001395708178,0.20735785953177258,0.035516517089936986,0.06064558200195631,10474,0.34704235211760587,0.18484340044742728,0.2412115314438633,10728,0.040188172043010756,0.12800179211469534
2024-02,41760,0.5736590038314177,0.36873087451129444,0.33981994974178287,0.26252983293556087,0.07300481168076987,0.11424120472543164,6027,0.38811705586757317,0.11319941374256401,0.1752769990655453,11599,0.04013409961685824,0.08101053639846743
2024-03,44640,0.4646953405017921,0.40261808227222945,0.3744281169749694,0.32801358234295414,0.08588957055214724,0.13613303269447577,11247,0.3925168487102022,0.3591833841355356,0.37511104530648504,14107,0.06597222222222222,0.2891801075268817
2024-04,43200,0.45875,0.39026675575313013,0.33786719630686396,0.19550038789759502,0.02023121387283237,0.03666787922881048,12456,0.3550227292985115,0.3660845588235294,0.3604687994931897,10880,0.029837962962962962,0.25969907407407405
2024-05,44640,0.5467293906810036,0.3659559042863214,0.3377977478569389,0.37277777777777776,0.07508952551477172,0.125,8936,0.2815533980582524,0.1305571187394485,0.17839292579777008,10662,0.04032258064516129,0.110752688172043
2024-06,43200,0.6569444444444444,0.36556080519164286,0.3387338599013469,0.5339366515837104,0.03148765843895931,0.0594683129645962,7495,0.26427132303559436,0.11268613974799542,0.15800040152579803,6984,0.010231481481481482,0.06893518518518518
2024-07,44640,0.4595878136200717,0.3646815982517453,0.3086032778656536,0.23879380603096984,0.02508991265627676,0.0454087562960093,11678,0.3516682954069524,0.20017482517482518,0.25512736111814455,12584,0.027486559139784945,0.1604614695340502
2024-08,44640,0.49316756272401435,0.4096205092060894,0.37538601918105446,0.2966237942122186,0.06260072949359573,0.103383063668838,11789,0.3956711600531612,0.3522055095487578,0.3726752503576538,11834,0.05573476702508961,0.23597670250896058
2024-09,43200,0.5554166666666667,0.3853271769757125,0.35147753518924224,0.3391572456320658,0.036101083032490974,0.0652560806802452,9141,0.4286829268292683,0.20983763132760266,0.2817569733889067,10470,0.02252314814814815,0.11863425925925926
2024-10,44640,0.5839381720430108,0.36403117052220635,0.331062712428151,0.3339130434782609,0.024294571681639884,0.04529370134465676,7903,0.3184493606657195,0.15537730243612596,0.20885191347753743,10098,0.012880824372759857,0.11037186379928315
2024-11,43200,0.5027777777777778,0.40202066814742804,0.37219546549809607,0.3195394026628284,0.09357218124341413,0.1447550737631429,9490,0.42681651855723995,0.24094430099594247,0.30801150563493185,13555,0.06432870370370371,0.17712962962962964
2024-12,44400,0.5082882882882883,0.37754459819708414,0.3392847455438361,0.370757180156658,0.07633040673714388,0.12659732540861812,11162,0.3348641408342901,0.15943877551020408,0.21602271324527836,10976,0.051756756756756755,0.11770270270270271
