simbolo,variante,grupo,penalty,alpha,l1_ratio,variables,pliegues,accuracy_media,balanced_accuracy_media,f1_macro_media,f1_extremos_media,precision_baja_media,recall_baja_media,f1_baja_media,f1_baja_minimo,pr_auc_baja_media,precision_sube_media,recall_sube_media,f1_sube_media,f1_sube_minimo,pr_auc_sube_media,tasa_baja_media,tasa_sube_media,desviacion_entre_pliegues_f1_baja,desviacion_entre_pliegues_f1_sube,desviacion_mensual_f1_baja_media,desviacion_mensual_f1_sube_media,coeficientes_cero_media,mejor_lado,f1_mejor_lado,f1_peor_lado,puntuacion_equilibrada,puntuacion_especializada
BTCUSDT,v3a_63_l2,reduccion,l2,0.0001,0.15,63,2,0.5930714918520756,0.37520380787404706,0.34909472432064004,0.15161727985130735,0.29615175536559823,0.06191275782731865,0.1023344324634869,0.0914259816241605,0.2576956559350688,0.36198620091292844,0.14841399035374875,0.20090012723912787,0.1262980781870284,0.3023288195175914,0.040023888050508,0.09560856147776635,0.015426879121455567,0.10550322955030195,0.04460286634313965,0.0619231903720734,0.0,SUBE,0.20090012723912787,0.1023344324634869,0.31503316205397935,0.29088972963773957
BTCUSDT,v3a_52_l2,reduccion,l2,0.0001,0.15,52,2,0.5934443668062008,0.3736162663180361,0.3447585435676114,0.14499560831740346,0.294631372208066,0.05273737542214535,0.08944361405273896,0.0886522986422527,0.25789384695307427,0.363194612830746,0.14886815722343874,0.20054760258206797,0.1236953318687523,0.30317759640592556,0.0337459230491744,0.09623778699261609,0.0011190889856244827,0.10868552354193964,0.040636764266615846,0.06397106293204374,0.0,SUBE,0.20054760258206797,0.08944361405273896,0.3098428189709087,0.29035693279285096
BTCUSDT,v3a_52_elasticnet_015,elasticnet,elasticnet,0.0001,0.15,52,2,0.5942186243226699,0.3733845052378856,0.34631782225579966,0.14727325667343777,0.2984378128174422,0.06616380333047295,0.10767169510779645,0.0807797401564086,0.2479521676724974,0.3703470395673878,0.13075327359657565,0.18687481823907906,0.1214943342776204,0.3028636182820327,0.04281879445749405,0.0812638714403537,0.03803096741097901,0.09246196713281146,0.03467380038206165,0.0674504074380592,0.0,SUBE,0.18687481823907906,0.10767169510779645,0.30786692238362245,0.27900778956786876
BTCUSDT,v3a_46_l2,reduccion,l2,0.0001,0.15,46,2,0.5936740991623078,0.37294455977113405,0.34319504107653975,0.14255462600873386,0.2949208750976024,0.05219596716522145,0.0885922320275836,0.0852084506424272,0.25830986999787914,0.36400190493275525,0.14516148149851044,0.19651701998988408,0.1176502050276341,0.30376589281026345,0.0331113030933583,0.0938169021232352,0.004785389526993797,0.11153451934078329,0.04054916853069615,0.06336610160708855,0.0,SUBE,0.19651701998988408,0.0885922320275836,0.30576292412074546,0.2861049045723588
BTCUSDT,v3a_52_elasticnet_085,elasticnet,elasticnet,0.0001,0.85,52,2,0.5828100307759662,0.3636499099569831,0.3312489801767332,0.1296506297492001,0.2899002311476041,0.03724959874245135,0.06589886200383545,0.0511838054528138,0.2161314348724596,0.3126117491956407,0.1423151210933507,0.19340239749456467,0.1342358935106561,0.27443252062898793,0.0245971819958044,0.09954586183035055,0.020810232545541877,0.08367407237224529,0.0360200923277388,0.050900893906344155,0.0,SUBE,0.19340239749456467,0.06589886200383545,0.29057872374413424,0.27690266885887366
BTCUSDT,v3a_52_elasticnet_050,elasticnet,elasticnet,0.0001,0.5,52,2,0.5886676569387408,0.365261014819372,0.33284170150697173,0.12941131238790354,0.27379699920158385,0.04636846559741075,0.07876994142798291,0.050006018229765,0.2138833454335144,0.3383873561076669,0.12558689815063623,0.1800526833478242,0.1215837570368856,0.2823341118032233,0.03220931635130465,0.08229300533878744,0.04067833029397785,0.08268754856632245,0.0324850447836283,0.05191383921343635,0.0,SUBE,0.1800526833478242,0.07876994142798291,0.2873686440255295,0.266466490194004
