umbral,prevalencia,verdaderos_positivos,falsos_positivos,falsos_negativos,verdaderos_negativos,senales,cobertura,precision,recall,especificidad,balanced_accuracy,f1,precision_lift,retorno_bruto_medio_todas_senales,retorno_bruto_mediano_todas_senales,operaciones_no_solapadas,operaciones_no_solapadas_por_dia,precision_objetivo_no_solapada,tasa_retorno_positivo_no_solapada,retorno_bruto_medio_no_solapado,retorno_neto_medio_no_solapado,retorno_neto_mediano_no_solapado,factor_beneficio_no_solapado,maximo_drawdown_no_solapado,coste_operacion
0.05,0.29156605922551254,153477,372911,120,292,526388,0.999217919514047,0.2915662971040373,0.9992187347409129,0.0007824160041585947,0.5000005753725357,0.4514128988139444,1.0000008158649378,0.00026359406950146103,0.0003015536692428933,2195,6.0000113895432605,0.2911161731207289,0.5148063781321185,0.0002555431323319501,0.0002555431323319501,0.00034411461075323224,1.0588945896571085,-0.45329307926432494,0.0
0.06,0.29156605922551254,153354,372813,243,390,526167,0.9987984054669704,0.2914549943268962,0.9984179378503486,0.001045007676787164,0.4997314727635679,0.45119776863735056,0.9996190746655789,0.0002585564346211154,0.0002996650802045142,2194,5.997277899160781,0.292616226071103,0.5182315405651777,0.000252335269240398,0.000252335269240398,0.00041240080399151946,1.0576682038415526,-0.45329307926432494,0.0
0.07,0.29156605922551254,153177,372550,420,653,525727,0.9979631738800304,0.2913622469456581,0.9972655715931952,0.0017497179819026107,0.4995076447875489,0.4509689043814144,0.9993009739185835,0.0002555353705447634,0.00029841332279856303,2194,5.997277899160781,0.29307201458523247,0.5168641750227895,0.00025395258386357587,0.00025395258386357587,0.0003835692790767897,1.058403319846157,-0.45329307926432494,0.0
0.08,0.29156605922551254,153042,372070,555,1133,525112,0.996795747911921,0.29144639619738266,0.9963866481767222,0.0030358812764098896,0.499711264726566,0.4509797276888917,0.9995895851922966,0.0002573707433395796,0.0003004435352192969,2194,5.997277899160781,0.29307201458523247,0.5177757520510483,0.0002503028990911849,0.0002503028990911849,0.0003436394621174621,1.0569927328513582,-0.45424092266594684,0.0
0.09,0.29156605922551254,152939,371370,658,1833,524309,0.9952714502657555,0.2916963088560372,0.9957160621626725,0.004911536080899671,0.5003137991217861,0.4512100497709122,1.0004467242547732,0.00026062298481819917,0.000306084656894301,2191,5.989077428013341,0.29256047466910085,0.5075308078502967,0.00025016796302725693,0.00025016796302725693,0.00016984023437949247,1.0583858738080683,-0.45960316202501994,0.0
0.1,0.29156605922551254,152763,370385,834,2818,523148,0.9930675778283978,0.2920072331347917,0.9945702064493447,0.00755085034150315,0.5010605283954239,0.4514639930845444,1.0015131181950707,0.00026237296428209436,0.00031064330946362073,2191,5.989077428013341,0.29073482428115016,0.5230488361478777,0.00025314873715753935,0.00025314873715753935,0.00041215821440387934,1.0587058884463376,-0.4535911297093763,0.0
0.11,0.29156605922551254,152462,369112,1135,4091,521574,0.9900797266514806,0.29231134987556895,0.9926105327578013,0.010961862578810995,0.5017861976683061,0.4516248476311927,1.0025561639514424,0.00026169167824734103,0.00031306523015506293,2188,5.9808769568659015,0.2943327239488117,0.5196526508226691,0.0002443108857141096,0.0002443108857141096,0.00031300836894732065,1.0561800743436518,-0.45066804368152913,0.0
0.12,0.29156605922551254,151963,366896,1634,6307,518859,0.9849259681093394,0.2928791829764926,0.9893617713887641,0.016899649788452934,0.5031307105886086,0.4519641433788976,1.0045036920774253,0.00026145965387589756,0.0003187811794902462,2184,5.969942995335982,0.2980769230769231,0.5183150183150184,0.0002686835710862285,0.0002686835710862285,0.000338923764538146,1.0620580913487907,-0.45439715391737245,0.0
0.13,0.29156605922551254,151218,363310,2379,9893,514528,0.9767046317388003,0.293896542073512,0.9845114162385984,0.02650836140116773,0.505509888819883,0.4526637979420019,1.0079929840057171,0.0002605858548990468,0.0003229989525046495,2182,5.964476014571022,0.2946837763519707,0.5109990834097159,0.00027039911050967476,0.00027039911050967476,0.00024208259503943896,1.062690399688666,-0.45090485762740173,0.0
0.14,0.29156605922551254,149947,357350,3650,15853,507297,0.9629783599088838,0.2955803010859516,0.976236515036101,0.04247822230796644,0.5093573686720337,0.45377019612827474,1.013767864034319,0.00025666292974520585,0.0003275614742526134,2177,5.950808562658623,0.29627928341754706,0.5130914101975195,0.0002486637331956992,0.0002486637331956992,0.00018180165439507512,1.0572332955653578,-0.4531035425775918,0.0
