mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2023-01,44640,0.6340501792114696,0.3478997227900496,0.30781819913676617,0.1556372549019608,0.022727272727272728,0.03966271080574641,5588,0.37713612256923984,0.061895551257253385,0.10633878873473457,10340,0.01827956989247312,0.03801523297491039
2023-02,40320,0.5880456349206349,0.35007762750879395,0.30422007722101224,0.2676659528907923,0.029754820280885504,0.05355612682090831,8402,0.31340782122905025,0.0722007722007722,0.11736401673640168,7770,0.02316468253968254,0.04439484126984127
2023-03,42640,0.5238508442776736,0.36475189862225627,0.3242973780818544,0.3231500339443313,0.05431929704439119,0.09300508010941774,8763,0.35692595188040177,0.13350808213193535,0.1943278646826911,11445,0.03454502814258912,0.10039868667917448
2023-04,43200,0.632962962962963,0.35383794555587916,0.3235213503586016,0.23157051282051283,0.03974147414741474,0.06784037558685446,7272,0.3222106360792492,0.07809933021610009,0.12572474824534635,7913,0.028888888888888888,0.044398148148148145
2023-05,44640,0.6478270609318997,0.35168363663398255,0.31530314601184267,0.08791208791208792,0.004004004004004004,0.007659167065581618,7992,0.2876322213181448,0.10136200716845878,0.1498992897275522,6975,0.008154121863799282,0.05506272401433692
2023-06,43200,0.6367592592592592,0.3494964886761791,0.31417300854004954,0.2357142857142857,0.014606078489229861,0.027507641011392053,6778,0.28549019607843135,0.08892146085257115,0.13560584893359412,8187,0.009722222222222222,0.059027777777777776
2023-07,44640,0.7820340501792115,0.34608860568807415,0.32887460046720973,0.1347708894878706,0.01069747539580659,0.019821605550049554,4674,0.17672727272727273,0.05608123701823217,0.0851436580238262,4333,0.008310931899641577,0.030801971326164874
2023-08,44640,0.7732078853046594,0.3550339038409702,0.3431450758816763,0.30349013657056145,0.03487358326068003,0.06255864873318737,5735,0.16763848396501457,0.062398263700488336,0.09094503756425465,3686,0.014762544802867383,0.030734767025089607
2023-09,43200,0.7712037037037037,0.34069962166947493,0.32049289834994976,0.26666666666666666,0.008494572911750826,0.016464669563228906,4238,0.14673561732385262,0.04796112402281851,0.07229299363057325,4733,0.003125,0.03581018518518519
2023-10,44640,0.6575940860215054,0.3482527592021363,0.3123123885965138,0.18548387096774194,0.015307820299500832,0.028281586228097143,6010,0.31304796286745745,0.06903218469236894,0.1131196421915766,8793,0.011111111111111112,0.043436379928315415
2023-11,43200,0.617662037037037,0.34974047950321685,0.30703628672401595,0.2164024810475534,0.043683917640511966,0.07269359879615696,7188,0.3713768115942029,0.04572830693731876,0.0814299900695134,8966,0.033587962962962965,0.025555555555555557
2023-12,44400,0.5491891891891892,0.345119463683735,0.2913356570573254,0.19583843329253367,0.03657978966620942,0.061645155076093236,8748,0.41574495770982434,0.059675009338812104,0.10436913025724785,10708,0.0368018018018018,0.03461711711711712
