mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2024-01,44640,0.46059587813620073,0.35174669212670273,0.29331700927724164,0.2787280701754386,0.10466073781291173,0.15217911877394635,12144,0.3510752688172043,0.055989025122181256,0.09657620350513939,11663,0.10215053763440861,0.041666666666666664
2024-02,41760,0.4793582375478927,0.36879867219705686,0.3179569067809918,0.29420542153693113,0.16086483546369323,0.208,7354,0.4089566929133858,0.058940350379459536,0.10303143016551981,14099,0.09628831417624521,0.04865900383141762
2024-03,44640,0.400828853046595,0.38150256282752393,0.3477784931411743,0.3326834023884962,0.20054359803129362,0.2502406159769009,13613,0.39127906976744187,0.1842321379687928,0.2505118183510143,14612,0.18382616487455197,0.15412186379928317
2024-04,43200,0.3911574074074074,0.3610493618137045,0.3217691081711902,0.3343744862732205,0.15384615384615385,0.21073352673021137,13221,0.3692360633172746,0.15944721004532283,0.2227180737896321,13459,0.14081018518518518,0.13453703703703704
2024-05,44640,0.46919802867383514,0.3652548109890302,0.3236468742562578,0.2962328767123288,0.15956465596753366,0.20740918355113297,10842,0.35886052534221236,0.07724775025881978,0.127129750982962,12557,0.13082437275985664,0.06055107526881721
2024-06,43200,0.5984259259259259,0.3539111865382523,0.3151229092749099,0.2970054000981836,0.06939665060793761,0.11250581125058112,8718,0.2534837425348374,0.046647942361704726,0.07879537953795379,8189,0.04715277777777778,0.03488425925925926
2024-07,44640,0.4262768817204301,0.3642566258388795,0.3091288889778279,0.36290703161868804,0.11550015019525384,0.17523071664577874,13316,0.40504494056248186,0.10929432013769363,0.17213973261043683,12782,0.09493727598566308,0.07726254480286739
2024-08,44640,0.4268817204301075,0.39143440200241025,0.3596849834265628,0.3724012474012474,0.20355113636363636,0.2632255694342395,14080,0.39277231082456737,0.17698776758409787,0.2440181300727311,13080,0.17240143369175628,0.13203405017921147
2024-09,43200,0.4649537037037037,0.35371880190194477,0.29678247977243527,0.23618739903069466,0.06582620441242683,0.10295774647887324,11105,0.38675360329444064,0.09513759918959987,0.152710027100271,11846,0.07164351851851852,0.06745370370370371
2024-10,44640,0.5000448028673835,0.36445430481769603,0.3168753019557456,0.41677057356608477,0.11900311526479751,0.18514159108218514,11235,0.2987675308117297,0.06305498250964212,0.10413272107835876,11149,0.07186379928315412,0.05271057347670251
2024-11,43200,0.3777083333333333,0.3755363687169604,0.34260209806082825,0.32601820795400094,0.2861468584405753,0.3047840888729618,11889,0.4038058377681019,0.1553928261139382,0.22442303383374412,16114,0.24155092592592592,0.14354166666666668
2024-12,44400,0.39362612612612613,0.3758626754024786,0.33000801577053557,0.357420045497123,0.18657446214026263,0.24516958098122907,14316,0.3767084815577607,0.14323343062575639,0.20755106251289457,14047,0.1683108108108108,0.1202927927927928
