umbral,prevalencia,verdaderos_positivos,falsos_positivos,falsos_negativos,verdaderos_negativos,senales,cobertura,precision,recall,especificidad,balanced_accuracy,f1,precision_lift,retorno_bruto_medio_todas_senales,retorno_bruto_mediano_todas_senales,operaciones_no_solapadas,operaciones_no_solapadas_por_dia,precision_objetivo_no_solapada,tasa_retorno_positivo_no_solapada,retorno_bruto_medio_no_solapado,retorno_neto_medio_no_solapado,retorno_neto_mediano_no_solapado,factor_beneficio_no_solapado,maximo_drawdown_no_solapado,coste_operacion
0.05,0.2552714502657555,134477,392323,0,0,526800,1.0,0.2552714502657555,1.0,0.0,0.5,0.40671912073155425,1.0,0.0004211639035720845,0.00035297445189186316,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564955,0.0004259415340564955,0.00033946591672640025,1.1213550458051944,-0.30179487596024224,0.0
0.06,0.2552714502657555,134477,392322,0,1,526799,0.9999981017463934,0.25527193483662647,1.0,2.5489201499784615e-06,0.500001274460075,0.40671973578354575,1.00000189825721,0.0004211856933052709,0.00035298884730994295,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564955,0.0004259415340564955,0.00033946591672640025,1.1213550458051944,-0.30179487596024224,0.0
0.07,0.2552714502657555,134477,392274,0,49,526751,0.9999069855732726,0.2552951964020951,1.0,0.00012489708734894463,0.5000624485436744,0.40674926046688886,1.0000930230792158,0.0004217295110444495,0.0003531772068843253,2195,6.0000113895432605,0.2592255125284738,0.5216400911161732,0.0004259415340564955,0.0004259415340564955,0.00033946591672640025,1.1213550458051944,-0.30179487596024224,0.0
0.08,0.2552714502657555,134477,392192,0,131,526669,0.9997513287775247,0.25533494471859935,1.0,0.00033390853964717845,0.5001669542698236,0.40679970838513735,1.0002487330752332,0.0004226712678360554,0.00035408572836415075,2195,6.0000113895432605,0.25785876993166285,0.5193621867881549,0.000425461951801985,0.000425461951801985,0.0003287326103786903,1.12092634122271,-0.30179487596024224,0.0
0.09,0.2552714502657555,134477,391954,0,369,526431,0.9992995444191344,0.25545038191139957,1.0,0.0009405515353420523,0.500470275767671,0.4069462012867146,1.0007009465627974,0.00042408074038275155,0.0003562833966419543,2195,6.0000113895432605,0.25740318906605925,0.5202733485193621,0.0004261970099972827,0.0004261970099972827,0.0003627141648518961,1.1209801761557379,-0.30179487596024224,0.0
0.1,0.2552714502657555,134476,391631,1,692,526107,0.9986845102505695,0.255605798820392,0.9999925637841415,0.0017638527437850954,0.5008782082639632,0.4071427706393131,1.001309776531173,0.00042539418995652116,0.00035801512204391983,2195,6.0000113895432605,0.2583143507972665,0.5175398633257403,0.00042429324399197675,0.00042429324399197675,0.0003020281033716543,1.1208511921482667,-0.30179487596024224,0.0
0.11,0.2552714502657555,134468,391094,9,1229,525562,0.9976499620349278,0.25585563644251297,0.9999330740572737,0.0031326228643235293,0.5015328484607986,0.407454711009501,1.0022884900608717,0.00042723158595766794,0.0003609545609615239,2195,6.0000113895432605,0.25466970387243737,0.5225512528473805,0.0004250654317569231,0.0004250654317569231,0.0003822956061283467,1.1209702056475594,-0.3017495542981403,0.0
0.12,0.2552714502657555,134455,390379,22,1944,524834,0.9962680334092635,0.2561857654039182,0.9998364032511136,0.0049551007715581295,0.5023957520113358,0.4078651804687014,1.0035817367637894,0.0004291501424901948,0.00036579715060036655,2195,6.0000113895432605,0.24965831435079727,0.5266514806378132,0.0004253389279069347,0.0004253389279069347,0.00038525305410130883,1.123497165483549,-0.31582524448714433,0.0
0.13,0.2552714502657555,134438,389459,39,2864,523897,0.9944893697798026,0.25661150951427475,0.9997099875815195,0.007300107309538314,0.5035050474455289,0.40839401312931556,1.0052495461091484,0.00043191713650055856,0.00037117560970689745,2194,5.997277899160781,0.2515952597994531,0.5200546946216955,0.00042360553326686466,0.00042360553326686466,0.00030522077413575044,1.1247996361842665,-0.3009166262214793,0.0
0.14,0.2552714502657555,134384,388379,93,3944,522763,0.9923367501898254,0.25706486495792547,0.9993084319251619,0.010052941071515052,0.5046806864983385,0.4089343314466557,1.0070255200505303,0.0004336977537235199,0.00037543540522011476,2193,5.9945444087783,0.24806201550387597,0.5225718194254446,0.0004184558818430883,0.0004184558818430883,0.00038525305410130883,1.122425560048073,-0.30106615262480063,0.0
