mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2023-01,44640,0.6336245519713262,0.3584388697958724,0.32912523121409537,0.1803076923076923,0.05243378668575519,0.08124220158047969,5588,0.4246575342465753,0.07495164410058026,0.12741471434443075,10340,0.03640232974910394,0.0408826164874552
2023-02,40320,0.5982142857142857,0.3632349749248902,0.32500739983356053,0.28696343402225755,0.04296596048559867,0.07474120082815736,8402,0.36678553234844624,0.09266409266409266,0.14795027226959828,7770,0.031200396825396826,0.048685515873015874
2023-03,42640,0.5237804878048781,0.3887194358816779,0.371808306363325,0.2999280748022057,0.14275932899691887,0.19344363692593167,8763,0.39474216380182003,0.17055482743556138,0.2381940207443563,11445,0.09781894934333958,0.11597091932457786
2023-04,43200,0.646875,0.357662410453189,0.3227381888798962,0.29307116104868913,0.043041804180418045,0.07505995203836931,7272,0.40217391304347827,0.06078604827499052,0.10560983642551323,7913,0.024722222222222222,0.027685185185185184
2023-05,44640,0.6569220430107527,0.3526942688674762,0.3173095491490603,0.2671232876712329,0.024399399399399398,0.04471451501949094,7992,0.3422382671480144,0.06795698924731183,0.11339712918660287,6975,0.01635304659498208,0.03102598566308244
2023-06,43200,0.6500694444444445,0.36554776165673203,0.3405656405466562,0.27353342428376537,0.05916199468869873,0.0972828723920427,6778,0.33605720122574056,0.08037132038597777,0.12971907343518974,8187,0.033935185185185186,0.04532407407407407
2023-07,44640,0.79209229390681,0.34999855376223316,0.33448288258857223,0.3074380165289256,0.03979460847240052,0.0704678916461451,4674,0.19826086956521738,0.026309716132010153,0.04645476772616137,4333,0.013552867383512544,0.012880824372759857
2023-08,44640,0.7913978494623656,0.3703269282365831,0.3669635255992148,0.50480109739369,0.06416739319965127,0.11386138613861387,5735,0.3013513513513513,0.060499186109603906,0.10076818798011748,3686,0.016330645161290323,0.016577060931899642
2023-09,43200,0.7812962962962963,0.3456407183500072,0.32706490210832945,0.2852664576802508,0.02147239263803681,0.039938556067588324,4238,0.19068255687973998,0.0371857173040355,0.06223479490806223,4733,0.00738425925925926,0.02136574074074074
2023-10,44640,0.6586917562724014,0.3604813639204165,0.33178836647537263,0.27405247813411077,0.09384359400998336,0.13981160138820029,6010,0.2023166023166023,0.029796428977595813,0.05194290245836638,8793,0.04610215053763441,0.029009856630824372
2023-11,43200,0.629375,0.3544083061519891,0.3073788811948464,0.3369447453954496,0.043266555370061216,0.07668598199975342,7188,0.567043618739903,0.03914789203658264,0.07323943661971831,8966,0.02136574074074074,0.014328703703703703
2023-12,44400,0.5595945945945946,0.34275060842949306,0.2729517952825844,0.15550510783200908,0.015660722450845908,0.028455706719285493,8748,0.4553472987872106,0.038569293985805005,0.07111493758071459,10708,0.01984234234234234,0.020427927927927927
