umbral,prevalencia,verdaderos_positivos,falsos_positivos,falsos_negativos,verdaderos_negativos,senales,cobertura,precision,recall,especificidad,balanced_accuracy,f1,precision_lift,retorno_bruto_medio_todas_senales,retorno_bruto_mediano_todas_senales,operaciones_no_solapadas,operaciones_no_solapadas_por_dia,precision_objetivo_no_solapada,tasa_retorno_positivo_no_solapada,retorno_bruto_medio_no_solapado,retorno_neto_medio_no_solapado,retorno_neto_mediano_no_solapado,factor_beneficio_no_solapado,maximo_drawdown_no_solapado,coste_operacion
0.05,0.20189353408743504,105663,417694,0,3,523357,0.9999942678080098,0.20189469138656788,1.0,7.182239757527586e-06,0.5000035911198788,0.33596070077263046,1.0000057322248483,0.000359549046039159,8.51037962372736e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.06,0.20189353408743504,105663,417690,0,7,523353,0.9999866248853562,0.20189623447271726,1.0,1.6758559434231034e-05,0.5000083792797171,0.33596283719333053,1.0000133752935398,0.0003595334391058734,8.503969531492572e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.07,0.20189353408743504,105663,417690,0,7,523353,0.9999866248853562,0.20189623447271726,1.0,1.6758559434231034e-05,0.5000083792797171,0.33596283719333053,1.0000133752935398,0.0003595334391058734,8.503969531492572e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.08,0.20189353408743504,105663,417690,0,7,523353,0.9999866248853562,0.20189623447271726,1.0,1.6758559434231034e-05,0.5000083792797171,0.33596283719333053,1.0000133752935398,0.0003595334391058734,8.503969531492572e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.09,0.20189353408743504,105663,417689,0,8,523352,0.9999847141546927,0.2018966202479402,1.0,1.9152639353406896e-05,0.5000095763196767,0.3359633713027511,1.0000152860789677,0.00035952952504883593,8.500382512877103e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.1,0.20189353408743504,105663,417689,0,8,523352,0.9999847141546927,0.2018966202479402,1.0,1.9152639353406896e-05,0.5000095763196767,0.3359633713027511,1.0000152860789677,0.00035952952504883593,8.500382512877103e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.11,0.20189353408743504,105663,417683,0,14,523346,0.9999732497707123,0.20189893493023736,1.0,3.351711886846207e-05,0.5000167585594343,0.33596657599493807,1.0000267509448815,0.0003595378070460624,8.500382512877103e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.12,0.20189353408743504,105663,417644,0,53,523307,0.9998987312748395,0.20191398165894972,1.0,0.0001268862357163207,0.5000634431178581,0.33598740798448257,1.0001012789815538,0.0003596480768649968,8.51037962372736e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.13,0.20189353408743504,105663,417606,0,91,523269,0.9998261235096301,0.2019286447314861,1.0,0.00021786127264500344,0.5001089306363224,0.3360077083055084,1.0001739067286615,0.00035978402942987394,8.531404098488515e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.14,0.20189353408743504,105663,417503,0,194,523166,0.9996293182512993,0.20196840008716163,1.0,0.0004644515043201172,0.5002322257521601,0.3360627451978201,1.000370819204612,0.00036011806256648735,8.545431002937587e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.15,0.20189353408743504,105652,417390,11,307,523042,0.999392387649037,0.20199525085939563,0.9998958954411667,0.0007349825351869896,0.5003154389881769,0.33609403456310993,1.0005038139156874,0.00036034759126459426,8.530458105204808e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.16,0.20189353408743504,105636,417241,27,456,522877,0.999077117089575,0.20202839291076105,0.9997444706283183,0.0010917004431441931,0.5004180855357312,0.33613135202214656,1.0006679699968382,0.0003604554499540012,8.51037962372736e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.17,0.20189353408743504,105623,417021,40,676,522644,0.9986319168450015,0.2020935856912162,0.9996214379678791,0.0016183980253628826,0.500619917996621,0.336214621196326,1.000990876724633,0.00036081962443418824,8.542536540379064e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.18,0.20189353408743504,105600,416682,63,1015,522282,0.9979402323448486,0.2021896216986226,0.9994037647994094,0.0024299911179635,0.5009168779586864,0.3363351885913575,1.0014665532134344,0.00036155915287970544,8.655058070017319e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.19,0.20189353408743504,105580,416153,83,1544,521733,0.996891241210639,0.20236404444418887,0.999214483783349,0.003696459395207531,0.5014554715892783,0.33656574157310537,1.0023304874961971,0.0003624360481677343,8.864344503867194e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.2,0.20189353408743504,105563,415617,100,2080,521180,0.9958346071537756,0.20254614528569784,0.9990535949196975,0.004979686231885793,0.5020166405757917,0.33680841933307065,1.0032324521991882,0.00036296378419938913,9.008954904099475e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.21,0.20189353408743504,105528,415056,135,2641,520584,0.9946958116783858,0.202710801714997,0.9987223531415916,0.0063227650665434515,0.5025225591040675,0.33701718331584823,1.0040480128858809,0.0003632604275175296,9.067692439457264e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.22,0.20189353408743504,105506,414263,157,3434,519769,0.9931385661877101,0.20298632661817076,0.9985141440239251,0.00822127044244991,0.5033677072331875,0.33738599879763104,1.0054127168345195,0.0003643174604720473,9.319306862831667e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.23,0.20189353408743504,105480,413349,183,4348,518829,0.9913424793641088,0.2033039787675708,0.9982680787030465,0.010409459488576647,0.5043387690958115,0.3378105724332737,1.0069860814835454,0.00036538858957495696,9.550561797766477e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.24,0.20189353408743504,105451,412357,212,5340,517808,0.9893916233567717,0.203648842814325,0.9979936212297588,0.012784386768399103,0.5053890039990789,0.3382707455519182,1.0086942295345118,0.00036689799889294187,9.7113916552094e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.25,0.20189353408743504,105414,411090,249,6607,516504,0.9869000305716906,0.20409135263231262,0.9976434513500468,0.01581768602599492,0.5067305686880209,0.33886078818066534,1.0108860274045515,0.00036891521629528825,9.855613068698865e-05,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.26,0.20189353408743504,105322,409242,341,8455,514564,0.9831932130846835,0.20468202206139566,0.9967727586761685,0.020241945716631914,0.5085073521964002,0.3396240408753569,1.0138116754781903,0.0003717993734931516,0.00010119811875575202,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.27,0.20189353408743504,105078,406859,585,10838,511937,0.9781737236319168,0.20525572482551563,0.9944635302802305,0.02594703816402799,0.5102052842221292,0.3402784974093264,1.0166532858681077,0.00037298147585112314,0.00010230636921071401,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.28,0.20189353408743504,104645,403775,1018,13922,508420,0.971453683888719,0.20582392510129421,0.9903655962825209,0.03333038063476635,0.5118479884586437,0.34081712081265886,1.0194676418520516,0.00037156854343723306,0.00010253592889053476,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.29,0.20189353408743504,103980,398719,1683,18978,502699,0.9605223937633751,0.20684345900827333,0.9840720024985095,0.04543484870611951,0.5147534256023145,0.3418359463608838,1.024517500984923,0.0003672365102391773,0.00010242479570710117,3,3.0,0.6666666666666666,0.6666666666666666,0.009626465067982667,0.009626465067982667,0.005813982037545351,14.285965763575263,0.0,0.0
0.3,0.20189353408743504,103203,391601,2460,26096,494804,0.9454371751757872,0.20857349576802128,0.9767184350245592,0.062475909570813296,0.5195971722976863,0.3437424537901334,1.0330865557967464,0.00036999888334123535,0.00010567594311106099,3,3.0,0.6666666666666666,0.6666666666666666,0.009387323445577097,0.009387323445577097,0.007175421599051823,14.316493420252462,0.0,0.0
0.31,0.20189353408743504,102003,381305,3660,36392,483308,0.9234714154692755,0.21105175167801898,0.9653615740609296,0.08712535641864796,0.5262434652397888,0.34637698630323055,1.0453616190928519,0.0003781752516614731,0.00010763427606519382,3,3.0,0.6666666666666666,0.6666666666666666,0.011392139404386806,0.011392139404386806,0.009269719737744264,20.345472444110058,0.0,0.0
0.32,0.20189353408743504,100296,367627,5367,50070,467923,0.894074824212779,0.21434295813627455,0.9492064393401664,0.1198715815531354,0.5345390104466509,0.34971564856882836,1.0616633123250394,0.00038749895489577374,0.00011613925780196155,3,3.0,0.6666666666666666,0.6666666666666666,0.011392139404386806,0.011392139404386806,0.009269719737744264,20.345472444110058,0.0,0.0
0.33,0.20189353408743504,97797,351051,7866,66646,448848,0.8576276368083156,0.2178844508608705,0.9255557763834076,0.1595558502933945,0.5425558133384011,0.3527324074725298,1.0792046998717164,0.0003924183369830767,0.00013252031836141764,3,3.0,0.0,1.0,0.0010508631931397765,0.0010508631931397765,0.0008323002333932017,inf,0.0,0.0
0.34,0.20189353408743504,94394,331740,11269,85957,426134,0.8142273005197187,0.22151248198923343,0.8933496115007146,0.20578792761259956,0.5495687695566571,0.3550001222270904,1.0971747212731533,0.0003894261519342564,0.00013834694759540245,3,3.0,0.3333333333333333,0.6666666666666666,0.004145197865385845,0.004145197865385845,0.0018256427434888423,2.8725380322858984,-0.006641036594048133,0.0
0.35,0.20189353408743504,90381,308986,15282,108711,399367,0.7630827728523387,0.22631063658239164,0.8553703756281764,0.26026282209352714,0.5578165988608518,0.35792329168564246,1.1209404877938398,0.00039153527251088006,0.00014671017112277696,3,3.0,0.3333333333333333,0.3333333333333333,0.0032746702727403467,0.0032746702727403467,-0.0007859400344476519,2.3227469681981128,-0.006641036594048133,0.0
0.36,0.20189353408743504,85901,284003,19762,133694,369904,0.706786915316417,0.23222511786841993,0.8129714280306257,0.3200741207142977,0.5665227743724617,0.361257194044162,1.15023553833997,0.00040031617829118,0.00016995831176969123,3,3.0,0.0,0.3333333333333333,-0.0003012621570328555,-0.0003012621570328555,-0.0010693706467306274,0.7662768393338624,-0.0038639185811055743,0.0
0.37,0.20189353408743504,80801,257231,24862,160466,338032,0.6458881076123509,0.23903358261939697,0.7647047689351997,0.3841684283104739,0.5744365986228368,0.3642186637217007,1.1839585834179192,0.00042193658250976507,0.0001890716581585128,3,3.0,0.3333333333333333,0.3333333333333333,-0.00025707028825257733,-0.00025707028825257733,-0.00010409738889050058,0.8815170707166873,-0.006508379496501959,0.0
0.38,0.20189353408743504,74871,228628,30792,189069,303499,0.5799048456129624,0.2466927403385184,0.7085829476732631,0.45264629623866104,0.580614621955962,0.36597240212923,1.221895200624315,0.0004461632922417805,0.00020888343768588058,3,3.0,0.3333333333333333,0.3333333333333333,0.0020620623660744983,0.0020620623660744983,-0.0007174306724755386,2.7596373187778105,-0.003513595994535934,0.0
0.39,0.20189353408743504,68804,199861,36859,217836,268665,0.5133464536838888,0.2560958814880986,0.6511645514513122,0.521516793273593,0.5863406723624527,0.36761342993310686,1.2684699519757272,0.0004929058669267087,0.0002625935489517506,3,3.0,0.3333333333333333,0.6666666666666666,0.0032625258007771643,0.0032625258007771643,0.003439814841669886,8.383318865540222,-0.001325633848486718,0.0
0.4,0.20189353408743504,62697,171582,42966,246115,234279,0.4476440690920208,0.26761681584777125,0.5933675931972403,0.5892189793079673,0.5912932862526038,0.36886880703178776,1.3255343567955629,0.0005668672341933106,0.00035881966575024293,3,3.0,0.3333333333333333,0.6666666666666666,0.0032625258007771643,0.0032625258007771643,0.003439814841669886,8.383318865540222,-0.001325633848486718,0.0
0.41,0.20189353408743504,56334,144967,49329,272730,201301,0.3846319932742281,0.2798495784919101,0.533147837937594,0.6529374163568328,0.5930426271472133,0.3670397831667557,1.3861245222975505,0.0006405600205743632,0.0004404470857084508,3,3.0,0.3333333333333333,0.3333333333333333,-0.0015548948186490479,-0.0015548948186490479,-0.004834254143646355,0.6219278746062095,-0.012301805459674076,0.0
0.42,0.20189353408743504,50193,121413,55470,296284,171606,0.3278928462243962,0.2924897730848572,0.4750291019562193,0.709327574773101,0.5921783383646602,0.3620527357908746,1.4487327412783173,0.0007194801101387875,0.0005397835868861112,3,3.0,0.3333333333333333,0.3333333333333333,-0.0015548948186490479,-0.0015548948186490479,-0.004834254143646355,0.6219278746062095,-0.012301805459674076,0.0
0.43,0.20189353408743504,44015,101711,61648,315986,145726,0.27844313665545706,0.3020394438878443,0.4165601960951326,0.7564957373407039,0.5865279667179182,0.35017443086213,1.4960332694807283,0.0007794859924740011,0.0006330811769293954,3,3.0,0.0,0.3333333333333333,-0.0039768471141175725,-0.0039768471141175725,-0.007503826721449225,0.22241165109047184,-0.015284180420548799,0.0
0.44,0.20189353408743504,38064,84707,67599,332990,122771,0.2345823142769795,0.3100406447776755,0.36023962976633256,0.7972046722863703,0.5787221510263514,0.3332603727991455,1.5356640626410782,0.000844530586675618,0.0007316842900302323,3,3.0,0.0,0.3333333333333333,-0.0021818557328504204,-0.0021818557328504204,-0.0021188525776477674,0.34268453413920247,-0.009941420045049276,0.0
0.45,0.20189353408743504,32659,69673,73004,348024,102332,0.1955288902476307,0.31914748074893484,0.309086435175984,0.8331972697912602,0.571141852483622,0.31403639510565157,1.5807711831460638,0.000957940794758268,0.0008570815522175312,3,3.0,0.0,0.3333333333333333,-0.0021818557328504204,-0.0021818557328504204,-0.0021188525776477674,0.34268453413920247,-0.009941420045049276,0.0
0.46,0.20189353408743504,27672,56779,77991,360918,84451,0.1613631152552736,0.3276692993570236,0.2618892138212998,0.8640665362691138,0.5629778750452068,0.2911095447994361,1.622980650856893,0.0010817086004172455,0.0009888445968913029,3,3.0,0.3333333333333333,0.3333333333333333,-0.0020482659573699546,-0.0020482659573699546,-0.00352459016393436,0.45926403652404973,-0.007839177528915164,0.0
0.47,0.20189353408743504,23270,46178,82393,371519,69448,0.1326964231121981,0.33507084437276813,0.220228462186385,0.889446177492297,0.554837319839341,0.26577428031362965,1.6596412851322784,0.0011709852662098942,0.0010978190530175347,3,3.0,0.3333333333333333,0.6666666666666666,0.0008039918572004442,0.0008039918572004442,0.000717595914796032,1.6843279528729491,0.0,0.0
0.48,0.20189353408743504,19256,37478,86407,380219,56734,0.1084033934576582,0.3394084675855748,0.18223976226304384,0.910274672789127,0.5462572175260854,0.2371472379415876,1.68112599108095,0.0011816445067425222,0.0011496666186340265,3,3.0,0.3333333333333333,0.6666666666666666,0.0008039918572004442,0.0008039918572004442,0.000717595914796032,1.6843279528729491,0.0,0.0
0.49,0.20189353408743504,16002,30448,89661,387249,46450,0.08875343931519412,0.3444994617868676,0.15144374095000143,0.9271050546209334,0.5392743977854674,0.21039621860064558,1.7063422231128684,0.0011673728071015337,0.0011822895697060076,3,3.0,0.6666666666666666,0.6666666666666666,0.0023995219688556224,0.0023995219688556224,0.005218969820739661,3.042383815351568,0.0,0.0
0.5,0.20189353408743504,13354,24735,92309,392962,38089,0.07277782023845919,0.35059991073538294,0.126382934423592,0.9407824331991851,0.5335826838113885,0.1857921976737715,1.7365583911347398,0.00118243084352807,0.0012785089313847031,3,3.0,0.6666666666666666,0.6666666666666666,0.0023995219688556224,0.0023995219688556224,0.005218969820739661,3.042383815351568,0.0,0.0
