umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,523029,0.9926155773172398,0.2866074347693914,0.9986609373438593,0.4453912593926321,1.006090333624381,4378,11.964495491716944,0.39173138419369574,-0.0005032181476293327,-0.003500000026077032,0.7380661052544838,-0.8945678373959046
0.06,0.0005,520738,0.9882676687163137,0.2874574162054622,0.9972352686452817,0.44627431455646105,1.0090740598046846,4371,11.945365416695926,0.3948753145733242,-0.00047798071140180034,-0.003500000026077032,0.7500875370876934,-0.881859149507247
0.07,0.0005,518292,0.9836255978137098,0.2883837682233181,0.9957496419173245,0.4472401880918077,1.0123258729038394,4360,11.915303870234325,0.3931192660550459,-0.00047672618873018823,-0.003500000026077032,0.7507443982381823,-0.8805816435252285
0.08,0.0005,515814,0.9789227966294693,0.2893891984319929,0.9944438892775057,0.4483157861541719,1.0158552775576144,4348,11.88250945591258,0.39144434222631097,-0.00048636069583048576,-0.003500000026077032,0.7477783661204702,-0.8850514468135711
0.09,0.0005,513095,0.9737626205116526,0.29051540163127687,0.99305153059525,0.4495235223160434,1.0198086368045862,4338,11.855180777311125,0.4066390041493776,-0.00039474296601882473,-0.003500000026077032,0.7902521688078218,-0.8278017494198152
0.1,0.0005,509746,0.9674068169741137,0.2919709031556893,0.9915126078411779,0.45110487064503957,1.0249179460430753,4324,11.816920627269088,0.3982423681776133,-0.0004542649833553055,-0.003500000026077032,0.7608540706552577,-0.8666193603502956
0.11,0.0005,505716,0.9597585971304942,0.29367668810162223,0.989420738816162,0.45291931792364076,1.030905835878264,4310,11.778660477227051,0.388631090487239,-0.0004908507073608876,-0.003500000026077032,0.7450871807358367,-0.8858776843404705
0.12,0.0005,501334,0.9514423441888712,0.29545971348442357,0.98680257153326,0.4547593865273648,1.0371648661217978,4293,11.732201723604577,0.4018169112508735,-0.0004092732058045831,-0.003500000026077032,0.7835645423162798,-0.8370359209400435
0.13,0.0005,496884,0.9429970393987702,0.2971015367771955,0.9834782319043336,0.45634469828698787,1.0429282286308907,4271,11.672078630681376,0.39592601264340904,-0.00045022706323926613,-0.003500000026077032,0.7642560797047753,-0.8612109146834701
0.14,0.0005,492027,0.9337793213391027,0.29887587469793325,0.9796808900436361,0.4580210922364872,1.0491567629048666,4257,11.63381848063934,0.4014564247122387,-0.0003908195934964881,-0.003500000026077032,0.7928379243563809,-0.8203940939000187
0.15,0.0005,487057,0.9243471494724057,0.30058083550795905,0.9753172779054662,0.4595377627667689,1.0551417597405404,4235,11.573695387716139,0.40212514757969303,-0.00040535437378412526,-0.003500000026077032,0.786607679626988,-0.8316211746086903
0.16,0.0005,481749,0.9142735140059212,0.30232963638741334,0.9703007894473868,0.4610147280859186,1.061280650246533,4212,11.510839426932794,0.3969610636277303,-0.00044441135685285605,-0.003500000026077032,0.7688131860384168,-0.8529376466625768
0.17,0.0005,476392,0.9041068852956805,0.3042578380829233,0.9656307251590553,0.46271889570101693,1.0680492991083173,4185,11.437051994708865,0.3956989247311828,-0.00044991158033157863,-0.003500000026077032,0.7658911720746961,-0.8593010678697088
0.18,0.0005,470875,0.8936366051772565,0.30594106716219804,0.9597281902668132,0.4639762955328674,1.0739580101202852,4158,11.363264562484936,0.38936988936988937,-0.0004991026321046181,-0.003500000026077032,0.7438270794091932,-0.8836204200117482
0.19,0.0005,465075,0.8826292416306081,0.30759984948664193,0.9530462009926385,0.46508989238921944,1.0797809046434255,4126,11.27581279096028,0.38608822103732426,-0.0005258867676130853,-0.003500000026077032,0.7330261023631531,-0.8940650180708811
0.2,0.0005,458794,0.8707090260381083,0.3090646346726417,0.9446520768795177,0.4657488351927003,1.0849228027161546,4101,11.207491094456644,0.38697878566203364,-0.0005051001476729156,-0.003500000026077032,0.7429302645851487,-0.8814856597212097
0.21,0.0005,452227,0.8582460335534806,0.3106316075776104,0.9358515705672695,0.4664404348432426,1.090423414708334,4071,11.12550505865228,0.38909358879882094,-0.0004968856904914879,-0.003500000026077032,0.7468632050154336,-0.8750970388775114
0.22,0.0005,445410,0.8453085857435664,0.3123549089602838,0.9268578661603544,0.4672459971621202,1.0964727932404166,4041,11.043519022847915,0.3897550111358575,-0.0004724416981183958,-0.003500000026077032,0.759163129235994,-0.8590477103654546
0.23,0.0005,438716,0.8326045699536931,0.3140231949598373,0.9178042037240598,0.4679418702797624,1.102329048920672,4007,10.950601515602969,0.38607436985275767,-0.0004983742003223713,-0.003500000026077032,0.7483975350569282,-0.870704764077821
0.24,0.0005,431689,0.8192685796705382,0.3155002791361374,0.9073515206022451,0.46820008456601475,1.107514120664958,3966,10.838553933337003,0.397125567322239,-0.0004194867736896087,-0.003500000026077032,0.7852055837706946,-0.8210045143853477
0.25,0.0005,424389,0.8054144841721703,0.31702282575655827,0.8963125811931648,0.46838087081849417,1.1128587811708184,3928,10.734704954651475,0.3994399185336049,-0.00040743217175601994,-0.003500000026077032,0.7912338435169121,-0.8069235884584459
0.26,0.0005,416887,0.791177028770971,0.31854195501418847,0.8846873854968189,0.4684228348900866,1.118191445561948,3885,10.617191636665218,0.39716859716859715,-0.00041554167188293656,-0.003500000026077032,0.7874247343052542,-0.8149210693777162
0.27,0.0005,409324,0.7768238062704016,0.3200520858781796,0.8727557376503114,0.4683525523346126,1.1234925225071144,3847,10.51334265797969,0.4094099298154406,-0.00033406237146477483,-0.003500000026077032,0.8262532496259019,-0.7393309787454075
0.28,0.0005,401592,0.7621498519699386,0.3217046156297934,0.8606908497385164,0.46835128702893075,1.1292934683564888,3796,10.37396639711227,0.3940990516332982,-0.0004406347307700277,-0.003500000026077032,0.7786220712363481,-0.8204400788677164
0.29,0.0005,393612,0.7470052379867912,0.3235419651839883,0.8484061157189967,0.46844222270041214,1.135743195061771,3757,10.267384550566597,0.39819004524886875,-0.0004217228597341407,-0.003500000026077032,0.7874767170184883,-0.8051864318545362
