umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,520640,0.9975513394824475,0.21273048555623847,0.999990971225295,0.35082840114856423,1.0024456202365617,2175,5.961637661104121,0.3760919540229885,-0.0004823647411073909,-0.003377403050661087,0.7766187795022215,-0.6796544171532755
0.06,0.0005,519790,0.9959227311570017,0.21307643471401913,0.99998194245059,0.35129815858294466,1.0040758295464074,2175,5.961637661104121,0.36919540229885056,-0.0005569924902326122,-0.004000000108033419,0.7442254220691219,-0.7221640763225637
0.07,0.0005,518794,0.9940143854015382,0.21347972412942323,0.9999548561264751,0.35184440974599357,1.0059762422075382,2175,5.961637661104121,0.3714942528735632,-0.0004884503544665776,-0.0030950600393116474,0.7721364955706549,-0.6759137122871675
0.08,0.0005,517490,0.9915159086293249,0.21399060851417417,0.9998284532806053,0.3525301354403602,1.0083836724947477,2173,5.9561556954387385,0.3630924988495168,-0.0005330503082887588,-0.004000000108033419,0.7542153160470285,-0.7057971859164124
0.09,0.0005,515876,0.9884234688207726,0.21460195861020864,0.9995575900394558,0.3533423870112171,1.0112645253475887,2171,5.950673729773355,0.3602026715799171,-0.0005522716711490748,-0.004000000108033419,0.7470561185435417,-0.7185621644159601
0.1,0.0005,513879,0.9845971972608724,0.2153580901340588,0.9991964390512563,0.35434396992808614,1.014827628832378,2168,5.94245078127528,0.36669741697416974,-0.00048010860157738137,-0.002826893387362361,0.7765039250809681,-0.6708434612840634
0.11,0.0005,511267,0.9795925796772673,0.21625099996674926,0.998239388932528,0.35549110645248416,1.0190352700113388,2164,5.931486849944514,0.3821626617375231,-0.0004148736744307766,-0.0027106317337602377,0.8046548277516723,-0.6385016283052896
0.12,0.0005,508006,0.9733444717369395,0.21725530800817314,0.9964787778650559,0.35673432315765485,1.023767850745413,2162,5.9260048842791315,0.38066604995374653,-0.0004229523862609977,-0.0029282769300043583,0.802593258762669,-0.623583974126013
0.13,0.0005,503720,0.9651324537571037,0.2184785198125943,0.9936347138329857,0.35819729623728797,1.029531967311769,2160,5.920522918613748,0.3907407407407407,-0.00033936141656731416,-0.0026091020898893476,0.838857784172665,-0.5796075911887111
0.14,0.0005,498460,0.9550542422372863,0.21998154315291096,0.9900232039509919,0.359976822708493,1.036614634192701,2157,5.912299970115673,0.39267501159017154,-0.0003403651480100158,-0.0025172561053186655,0.8391554547332385,-0.6133403779907928
