umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,520413,0.9968852901794694,0.21440855628126124,0.9998835062816998,0.35310051945627186,1.003007583853194,4348,11.915071772611276,0.3969641214351426,-0.0004544287345708049,-0.001111150695476681,0.7261339658468272,-0.8695863262320663
0.06,0.0005,519619,0.9953643310174144,0.2146765226059863,0.9996057135688299,0.35344645943603825,1.004261135766318,4346,11.909591058824425,0.3943856419696272,-0.00046396526810954346,-0.0011244312971830368,0.7213513593918428,-0.875843520669148
0.07,0.0005,518564,0.9933434092088905,0.2150149258336483,0.9991486997508827,0.35387632942849256,1.0058441929429176,4341,11.895889274357302,0.3946095369730477,-0.00048151990513287926,-0.0011200766656547785,0.7106889479414533,-0.8845016531157387
0.08,0.0005,517241,0.9908091157940307,0.21540442462991138,0.9984049321648117,0.35435686626857604,1.0076662762278825,4336,11.882187489890176,0.39575645756457567,-0.0004548886893371395,-0.0011084957567509264,0.7256183461766667,-0.8692012374458247
0.09,0.0005,515428,0.987336195188482,0.2159894301434924,0.9976073982472176,0.3550975882823888,1.0104029439098754,4332,11.871226062316477,0.39335180055401664,-0.00044259914546696184,-0.0011235678447410464,0.7329296718916365,-0.8610532748027262
0.1,0.0005,512946,0.9825817611327889,0.2167616084344161,0.9963528505116762,0.3560604604989272,1.014015209648316,4328,11.860264634742778,0.3948706099815157,-0.00046448849513321653,-0.00110321218916215,0.7212330568351133,-0.8715399600344151
0.11,0.0005,509978,0.9768963621491881,0.21772507833671256,0.9949907701130886,0.3572715630691215,1.0185223414325062,4318,11.83286106580853,0.3990273274664196,-0.0004426461975639787,-0.001106385903665796,0.7328940385823214,-0.8632132735945048
0.12,0.0005,506341,0.9699294497154427,0.21888411169547795,0.9931537537860459,0.3587108676478918,1.023944323040626,4305,11.797236426194006,0.3997677119628339,-0.0004076101142638504,-0.0011093367119319737,0.7527866962892175,-0.8369526896102923
0.13,0.0005,501979,0.961573752152617,0.22022833624514174,0.9906446583149632,0.36034832041175213,1.0302326328035338,4293,11.764352143472909,0.398788725832751,-0.00044251370133089815,-0.0011482854369096458,0.7332483646530932,-0.8585622834641335
0.14,0.0005,496919,0.9518809897344834,0.2217906741340138,0.9876158216391562,0.3622338388826533,1.0375412812001221,4270,11.701323934924137,0.397423887587822,-0.00044906863437895286,-0.0011769659812562168,0.7317204584605297,-0.8600800415978131
0.15,0.0005,491009,0.9405599964753592,0.22354580058613996,0.98359230783017,0.36429622819667346,1.045751798413785,4256,11.662958938416189,0.39473684210526316,-0.00045178591237961556,-0.0011448147469200194,0.7299127897295504,-0.8634537688913917
0.16,0.0005,484588,0.928260149145945,0.22538321213071721,0.9787085327168127,0.36639147106085057,1.0543472469622694,4228,11.586228945400293,0.4011352885525071,-0.0004266288402716573,-0.0011845162715762854,0.7437796978841544,-0.8465824351570331
0.17,0.0005,477526,0.9147324242058543,0.22733003019730863,0.972776314138753,0.3685361216730038,1.0634545014442784,4197,11.501277881704123,0.4012389802239695,-0.00045905232344923706,-0.001263754767831415,0.7274718795161874,-0.8672998348078982
0.18,0.0005,469988,0.9002928899948088,0.22926330033958314,0.9655626646593903,0.37054448040001237,1.0724983784609894,4164,11.410846104221102,0.3878482228626321,-0.0005173158586803284,-0.0013673985721543431,0.6968684485844278,-0.8901150208294126
