umbral,prevalencia,verdaderos_positivos,falsos_positivos,falsos_negativos,verdaderos_negativos,senales,cobertura,precision,recall,especificidad,balanced_accuracy,f1,precision_lift,retorno_bruto_medio_todas_senales,retorno_bruto_mediano_todas_senales,operaciones_no_solapadas,operaciones_no_solapadas_por_dia,precision_objetivo_no_solapada,tasa_retorno_positivo_no_solapada,retorno_bruto_medio_no_solapado,retorno_neto_medio_no_solapado,retorno_neto_mediano_no_solapado,factor_beneficio_no_solapado,maximo_drawdown_no_solapado,coste_operacion
0.05,0.2552714502657555,134477,392323,0,0,526800,1.0,0.2552714502657555,1.0,0.0,0.5,0.40671912073155425,1.0,0.0004211639035720845,0.00035297445189186316,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.06,0.2552714502657555,134477,392315,0,8,526792,0.9999848139711466,0.25527532688423515,1.0,2.0391361199827692e-05,0.5000101956805999,0.40672404119957234,1.0000151862594726,0.0004213391023740623,0.0003531191043074644,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.07,0.2552714502657555,134477,392264,0,59,526741,0.9998880030372058,0.2553000430951834,1.0,0.00015038628884872924,0.5000751931444244,0.4067554119821299,1.0001120095075189,0.00042238880452397256,0.00035408572836415075,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.08,0.2552714502657555,134477,392191,0,132,526668,0.999749430523918,0.25533542953055816,1.0,0.0003364574597971569,0.5001682287298985,0.406800323680887,1.0002506322768805,0.00042351390949037774,0.00035467325608429245,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.09,0.2552714502657555,134477,392132,0,191,526609,0.9996374335611238,0.2553640366951571,1.0,0.00048684374864588616,0.5002434218743229,0.406836629424916,1.0003626979409772,0.00042372722774362267,0.0003546274558259288,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.1,0.2552714502657555,134477,391945,0,378,526422,0.9992824601366742,0.25545474923160505,1.0,0.0009634918166918585,0.5004817459083459,0.4069517430046043,1.0007180550964816,0.0004245732770885194,0.0003564000238309717,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.11,0.2552714502657555,134477,391564,0,759,526041,0.9985592255125285,0.2556397695236683,1.0,0.0019346303938336524,0.5009673151969168,0.4071864809134649,1.0014428533137152,0.0004263620041562922,0.0003592780302206222,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.12,0.2552714502657555,134476,390990,1,1333,525466,0.9974677296886864,0.25591760456432955,0.9999925637841415,0.0033977105599212894,0.5016951371720314,0.40753822678625273,1.0025312438892064,0.00042805511485859854,0.0003610251917371965,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.13,0.2552714502657555,134457,390234,20,2089,524691,0.9959965831435079,0.25625939838876594,0.9998512756828305,0.005324694193305006,0.5025879849380678,0.40795973105490557,1.0038701865092314,0.0004299738891322707,0.00036496176250300216,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
0.14,0.2552714502657555,134443,389483,34,2840,523926,0.9945444191343964,0.2566068490588366,0.9997471686608119,0.007238933225938831,0.5034930509433754,0.4083912132842652,1.0052312892479391,0.0004325257601756942,0.0003706538786336644,3,3.0,0.3333333333333333,0.6666666666666666,0.004881072400245268,0.004881072400245268,0.0008870267840952462,5.653829778138981,-0.003146487494992023,0.0
