umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,515063,0.9873273346956145,0.22805948010243407,0.9954829742876998,0.3711016789851215,1.0082603198609907,1087,2.9808100640045403,0.3827046918123275,-0.0004078956331670748,-0.004177309956401587,0.8606446595484243,-0.444314271596294
0.06,0.0005,511525,0.9805453214076224,0.22906016323737843,0.9929829319141003,0.37225010047289775,1.0126843810632058,1085,2.9753255928656173,0.3723502304147465,-0.0004963419370452206,-0.0054999998882412915,0.8327980130643987,-0.4738143605818226
0.07,0.0005,506673,0.9712444936876287,0.23018791212478265,0.9884065831624265,0.3734125643738864,1.0176702051711373,1085,2.9753255928656173,0.3778801843317972,-0.00035221496618549093,-0.003502946497872472,0.8787303700558194,-0.43114206588000326
0.08,0.0005,499889,0.9582402036520893,0.23162542084342724,0.9812623942778691,0.37478373877424187,1.0240254902038515,1083,2.9698411217266947,0.4053554939981533,-9.420967615467387e-05,-0.002234483288601041,0.9661914533575673,-0.2845017780415282
0.09,0.0005,491008,0.9412161618175335,0.2332711483315954,0.9706774691096459,0.37614736143814675,1.0313013189608018,1081,2.9643566505877716,0.4024051803885291,-0.00019523644495194562,-0.0030905922520905733,0.9317169223691473,-0.3551160420173327
0.1,0.0005,480049,0.9202087893972097,0.23546346310480806,0.9579314903642434,0.3780104239298918,1.0409936325339213,1077,2.953387708309926,0.3862581244196843,-0.0003770293378687903,-0.0054999998882412915,0.8726393176369401,-0.45374297270805053
0.11,0.0005,466553,0.8943382265552816,0.23773719170169305,0.9399905083137002,0.3794946890861533,1.0510458799622793,1073,2.9424187660320804,0.3783783783783784,-0.0004722786265069992,-0.0054999998882412915,0.8424432985452519,-0.4964727355163182
0.12,0.0005,450727,0.8640012728255577,0.24033394937512065,0.9180240343056661,0.38093982153061673,1.062526252193399,1069,2.931449823754235,0.37698783910196443,-0.0005438249788542012,-0.0054999998882412915,0.8214454214825387,-0.5385834505445745
0.13,0.0005,432145,0.8283813262688959,0.24303185273461453,0.8900574586009933,0.3818098203557984,1.0744537936530898,1057,2.8985429969206984,0.3812677388836329,-0.00045125566409703573,-0.0054999998882412915,0.848495797801364,-0.43829385971228907
0.14,0.0005,411021,0.7878886047608277,0.24581955666498792,0.8562602755978915,0.38197871910082626,1.086778347121569,1048,2.8738628767955454,0.38072519083969464,-0.0004426231521658536,-0.0054999998882412915,0.8501946603440262,-0.4468400517353156
0.15,0.0005,387728,0.7432381142245924,0.2488961333718483,0.8178443702435635,0.38164539691453475,1.1003800189886743,1028,2.8190181654063178,0.38715953307393,-0.00033178251359323546,-0.0054999998882412915,0.8883704398997753,-0.4362352065031939
0.16,0.0005,362582,0.6950355969436851,0.2519374927602584,0.7741487143849896,0.3801573099171834,1.1138259936457824,1013,2.7778846318643966,0.3899308983218164,-0.0003275426753325263,-0.0054999998882412915,0.8913168643659509,-0.4247145533110269
0.17,0.0005,335610,0.6433328093790375,0.255037096630017,0.7253767013000221,0.37738752402955855,1.127529469544971,992,2.7202976849057072,0.3860887096774194,-0.00040670606275451166,-0.0054999998882412915,0.8655973384990492,-0.4384196601602368
0.18,0.0005,307200,0.5888735110432952,0.25836263020833333,0.6726300445770267,0.37332724989299104,1.142231789956627,966,2.648999560099711,0.39855072463768115,-0.00019332119389015587,-0.0054999998882412915,0.9344902692261948,-0.37307573477172595
0.19,0.0005,277877,0.5326640775656828,0.2625262256322042,0.6182308174714826,0.3685506788759078,1.1606392161770072,930,2.5502790795991004,0.3741935483870968,-0.0005117349144758962,-0.0054999998882412915,0.8343379903779845,-0.4546129131255525
