umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,515610,0.9785356410840356,0.2884757859622583,0.9909130275473835,0.44686089392607947,1.0126488867075258,4356,11.904372398793743,0.40128558310376494,-0.00041908434942585464,-0.003500000026077032,0.7778170850382928,-0.8492976130358313
0.06,0.0005,509374,0.9667008274500873,0.28984204140768866,0.9835648379467706,0.4477413230747302,1.0174449116187956,4341,11.863379380891562,0.3941488136374107,-0.0004586925464621686,-0.003500000026077032,0.7598713057121129,-0.8696892604629618
0.07,0.0005,501183,0.9511557731723981,0.29194126696236705,0.9747576696312581,0.449312746434757,1.0248139128464107,4323,11.814187759408942,0.39208882720333105,-0.0005096181883953004,-0.003500000026077032,0.736962107742497,-0.8947782482088702
0.08,0.0005,491126,0.9320693843467699,0.29457002887242784,0.9637986742613504,0.4512289642890004,1.0340417681853349,4294,11.734934591464723,0.404052165812762,-0.000414410189167306,-0.003500000026077032,0.78072819304463,-0.8403654046007811
0.09,0.0005,479316,0.9096561147802323,0.29760951021872833,0.9503281036607708,0.45327054546956647,1.0447113895236824,4251,11.617421273478467,0.39378969654199014,-0.00045100423341523535,-0.003500000026077032,0.7646312935386926,-0.8596333929880042
0.1,0.0005,465048,0.8825780004554771,0.3010893499165678,0.9328203590819759,0.45523959080098775,1.05692681961319,4199,11.475312144750902,0.3967611336032389,-0.0004108343286042918,-0.003500000026077032,0.7841126375467239,-0.8298757595773704
0.11,0.0005,448365,0.8509166476884537,0.3048587646225731,0.9106159022017921,0.4567914849532976,1.0701587572361095,4143,11.322271544582755,0.3980207579048998,-0.000436279447430223,-0.003500000026077032,0.773030063970499,-0.8471830009744901
0.12,0.0005,429027,0.8142165793668869,0.30906912618553145,0.8833749708537357,0.45792323684410463,1.0849385694659088,4066,11.111840719351552,0.4028529267092966,-0.0003886708453948876,-0.003500000026077032,0.7957730097361365,-0.8089553468293679
0.13,0.0005,407815,0.7739599939269718,0.3134362394713289,0.8515639052663135,0.458216231717809,1.1002686339711045,3987,10.89594415840006,0.399799347880612,-0.00042876562461984554,-0.003500000026077032,0.7774911632003212,-0.8324219268446003
0.14,0.0005,384523,0.7297559401806726,0.3176480990733974,0.8137170647213617,0.456927059562911,1.1150537048316485,3906,10.674581861728274,0.38453661034306197,-0.0005090706234304197,-0.003500000026077032,0.7416649176537677,-0.8706425708773431
0.15,0.0005,360472,0.6841114400668034,0.32165327681484274,0.7724392924952533,0.4541802705566447,1.1291132515191162,3797,10.376699264972416,0.39030813800368713,-0.00045775459844724775,-0.003500000026077032,0.7662864830655701,-0.8314929719006607
0.16,0.0005,335050,0.6358650269490624,0.3257633189076257,0.7271376702974585,0.44994692417887067,1.1435409080230916,3673,10.037823650314376,0.395589436427988,-0.0004363235333999752,-0.003500000026077032,0.7764715796775989,-0.8086947819290793
0.17,0.0005,308927,0.5862882410992181,0.32956976890980716,0.6782785383564838,0.44359870335837154,1.1569028522298097,3523,9.627893471292552,0.40391711609423786,-0.0003490738653547852,-0.003500000026077032,0.8196099255964232,-0.72871145631375
