umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,515931,0.9793678815489749,0.2764652637658912,0.9904934516617363,0.43227459590839734,1.0113599499456376,2185,5.972676485718462,0.3688787185354691,-0.0004213947120044729,-0.004000000108033419,0.823065407423247,-0.6257696148767168
0.06,0.0005,509847,0.9678189066059225,0.27780294872775557,0.9835492965570879,0.433238051978044,1.0162534435355584,2178,5.953542053041103,0.3760330578512397,-0.0003203591530022795,-0.004000000108033419,0.8624363056550944,-0.5265052943416875
0.07,0.0005,501336,0.9516628701594533,0.2797564906569646,0.9739316417371499,0.4346594518875263,1.0233998533261737,2169,5.9289406395987845,0.36883356385431076,-0.00040037017806051896,-0.004000000108033419,0.8313709153696789,-0.6081515220815946
0.08,0.0005,490116,0.9303644646924829,0.28230255694570267,0.9608002444342597,0.43638605820331106,1.0327138244170115,2157,5.8961387550090265,0.3732035234121465,-0.00034646818758672556,-0.004000000108033419,0.8526094495220033,-0.5533634134462169
0.09,0.0005,476178,0.9039066059225512,0.28552978088025904,0.9441481604933127,0.43846019890871096,1.0445195934038891,2136,5.838735456976949,0.36142322097378277,-0.000418565305188849,-0.004000000108033419,0.8253184837908691,-0.612845400988816
0.1,0.0005,458999,0.8712965072133637,0.2893012838807928,0.9221074121911587,0.44042420875448796,1.0583164336791637,2119,5.7922661204747925,0.37423312883435583,-0.0003283526171705913,-0.004000000108033419,0.8611828799860926,-0.5301916357039929
0.11,0.0005,438445,0.8322798025816249,0.292905609597555,0.8917892310042637,0.4409744339008775,1.0715017092065051,2087,5.704794428235437,0.36607570675610923,-0.00041824874031455074,-0.004000000108033419,0.8270717216552994,-0.6016593022876717
0.12,0.0005,415274,0.7882953682611997,0.2961057037040605,0.8538880324430926,0.4397260763839222,1.083208232374339,2053,5.611855755231122,0.3643448611787628,-0.0004424524151317179,-0.004000000108033419,0.817732280444872,-0.6353978862131757
0.13,0.0005,388158,0.7368223234624146,0.29975937633644034,0.8079802230462619,0.4372862501033516,1.0965740278463172,2010,5.494315668784489,0.3582089552238806,-0.0005011718323281886,-0.004000000108033419,0.795215230453929,-0.661835546620752
0.14,0.0005,359314,0.6820690964312832,0.3029912555592045,0.7560032220879686,0.43260351267583247,1.1083968267196431,1955,5.343973697748098,0.3560102301790281,-0.0004941151229576818,-0.004000000108033419,0.7993048419342176,-0.652215718456054
