mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2024-01,44640,0.46207437275985663,0.353440396895878,0.2953553215895463,0.23731951129211404,0.052783267457180504,0.08635904344897272,12144,0.32263769580596263,0.10949155448855355,0.16349785545099546,11663,0.06050627240143369,0.08866487455197132
2024-02,41760,0.48419540229885055,0.3565450174002078,0.3059369586937439,0.24096385542168675,0.06527060103345118,0.10271774020971539,7354,0.3882659713168188,0.10561032697354422,0.16605330656852904,14099,0.04770114942528736,0.09183429118773946
2024-03,44640,0.4216173835125448,0.4007129951719737,0.36583227994143935,0.3655075939248601,0.13435686476162492,0.19648708169952195,13613,0.4084878140585302,0.29708458800985493,0.34399144181623675,14612,0.11209677419354838,0.2380600358422939
2024-04,43200,0.40078703703703705,0.37329388821624687,0.33390305256742253,0.30243243243243245,0.08463807578851827,0.13226168666154484,13221,0.38274803300710036,0.29638160338806746,0.3340731125162263,13459,0.08564814814814815,0.24125
2024-05,44640,0.4646057347670251,0.3626169373864894,0.32856052241492556,0.30569708198239925,0.12174875484228002,0.1741424802110818,10842,0.34295562257647566,0.12678187465158874,0.1851270422698994,12557,0.09672939068100359,0.10398745519713262
2024-06,43200,0.6084259259259259,0.38144257960239353,0.35789704682977574,0.38118410381184104,0.05391144757972012,0.09446286805346196,8718,0.3815711754282339,0.15777262180974477,0.22323974082073433,8189,0.028541666666666667,0.07837962962962963
2024-07,44640,0.4190860215053763,0.35978401942585286,0.3043768212578309,0.3041958041958042,0.06533493541604085,0.10756676557863501,13316,0.34774833360429197,0.1673447034892818,0.22595468230074472,12782,0.06406810035842293,0.13779121863799282
2024-08,44640,0.441823476702509,0.411790625271038,0.37897020718852015,0.38095238095238093,0.12840909090909092,0.19207479018378837,14080,0.414762228921521,0.3260703363914373,0.3651072208192441,13080,0.10631720430107527,0.23035394265232975
2024-09,43200,0.47881944444444446,0.37747073534564474,0.3390573089035151,0.28189028420356904,0.07681224673570464,0.12072747859316396,11105,0.458377239199157,0.18360628060104678,0.26219034416249776,11846,0.0700462962962963,0.10983796296296296
2024-10,44640,0.4926299283154122,0.36526401424618476,0.3259946807575818,0.4501480750246792,0.08117489986648865,0.13754618807028127,11235,0.274981765134938,0.13525876760247557,0.18132627908374918,11149,0.04538530465949821,0.1228494623655914
2024-11,43200,0.38722222222222225,0.37310632670443705,0.3389192855551944,0.3062478661659269,0.1508957860206914,0.2021750154955767,11889,0.436091085936606,0.2365024202556783,0.30668329779101117,16114,0.13560185185185186,0.20229166666666668
2024-12,44400,0.4095945945945946,0.39203311121505985,0.34378136776177276,0.4119743406985032,0.12112321877619447,0.18720647773279353,14316,0.4036764705882353,0.23449846942407632,0.2966632143017967,14047,0.0947972972972973,0.1837837837837838
