mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2023-01,44640,0.5738575268817204,0.3618442167337302,0.3207491868851803,0.2475022706630336,0.07252162341982701,0.11217453946691365,7515,0.48120764017252005,0.06846072931276298,0.11986800706008749,11408,0.049327956989247315,0.03635752688172043
2023-02,40320,0.5291170634920634,0.35903924483172717,0.3058455441135504,0.2580966616841056,0.05484963998305803,0.09047244782115099,9444,0.4043803418803419,0.07871477591764584,0.13177822264775002,9617,0.04977678571428571,0.04642857142857143
2023-03,42640,0.48696060037523453,0.3656930588631819,0.320291793654192,0.3172503242542153,0.1191543257989088,0.17324173100077908,10264,0.3336831059811123,0.08203628858887264,0.13169519602429597,11629,0.09040806754221388,0.06704971857410882
2023-04,43200,0.5370138888888889,0.3495104557006105,0.2884711562826501,0.2393220338983051,0.0352365741665003,0.06142869572783433,10018,0.44798785117691725,0.05998373322488817,0.1058011297408769,9836,0.03414351851851852,0.03048611111111111
2023-05,44640,0.6627240143369175,0.352734267507481,0.31199049460761147,0.25381903642773207,0.028070175438596492,0.05054996489585771,7695,0.6410256410256411,0.04713804713804714,0.08781834148789361,7425,0.01906362007168459,0.012231182795698925
2023-06,43200,0.6061805555555555,0.3424327192669754,0.285345352705111,0.2690721649484536,0.03161720169594185,0.05658536585365854,8255,0.28865979381443296,0.02308598351001178,0.04275275384447595,8490,0.022453703703703705,0.015717592592592592
2023-07,44640,0.7495967741935484,0.339651437361556,0.30446926349730824,0.15163934426229508,0.01243279569892473,0.02298136645962733,5952,0.42,0.01665675193337299,0.03204272363150868,5043,0.01093189964157706,0.004480286738351254
2023-08,44640,0.767921146953405,0.3562969828246129,0.339510766268468,0.3125,0.03616781867866902,0.06483215674974788,6221,0.39957716701902746,0.04621026894865526,0.08284023668639054,4090,0.016129032258064516,0.010595878136200717
2023-09,43200,0.7577777777777778,0.34313480746741254,0.3122537649325958,0.2678132678132678,0.02219507228670332,0.040992854456562616,4911,0.3522727272727273,0.01713022656106097,0.03267170209028632,5429,0.009421296296296296,0.006111111111111111
2023-10,44640,0.6190188172043011,0.3420698213297737,0.2890946128800028,0.20457142857142857,0.02194703285924473,0.039641235743549996,8156,0.3437125748502994,0.03380447585394582,0.061554959785522785,8490,0.01960125448028674,0.018705197132616487
2023-11,43200,0.49449074074074073,0.34660031168126254,0.26475037989461275,0.3461224489795918,0.04193452675304124,0.0748059280169372,10111,0.3987408184679958,0.03220338983050847,0.05959382106171097,11800,0.028356481481481483,0.022060185185185186
2023-12,44400,0.47234234234234235,0.33821271881418086,0.24205629004607132,0.2,0.015486117474571612,0.02874638543970063,10913,0.3846949327817994,0.02998549089150411,0.05563448739998504,12406,0.01903153153153153,0.02177927927927928
