mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2023-01,44640,0.42768817204301074,0.3360087871548774,0.3332423019435727,0.19452367370222476,0.2268795741849634,0.20945945945945946,7515,0.24558203169535972,0.18881486676016832,0.21348927102433224,11408,0.19634856630824374,0.19648297491039426
2023-02,40320,0.37805059523809526,0.30367464180503556,0.30157587075318854,0.22253402553669147,0.16793731469716222,0.19141874358819624,9444,0.1930131004366812,0.18384111469273162,0.18831549235767162,9617,0.1767609126984127,0.22718253968253968
2023-03,42640,0.3671904315196998,0.32863153473787604,0.32714908996416375,0.2519543534908797,0.27318784099766175,0.2621418220913383,10264,0.2573306897631222,0.2120560667297274,0.23250990005657174,11629,0.26099906191369604,0.2247420262664165
2023-04,43200,0.3908101851851852,0.3025050021851417,0.29965984174721555,0.19185905224787364,0.1576162906767818,0.17306006137658922,10018,0.17816283461068533,0.16307442049613663,0.17028504697701577,9836,0.19050925925925927,0.20840277777777777
2023-05,44640,0.45539874551971327,0.32363326124843744,0.32266639079609893,0.19335719078505928,0.22469135802469137,0.2078499729518543,7695,0.1336892189857259,0.15515151515151515,0.14362298965216308,7425,0.2003136200716846,0.1930331541218638
2023-06,43200,0.402037037037037,0.3054863811381438,0.30555661230723313,0.15160349854227406,0.2078740157480315,0.17533462756718096,8255,0.20260532150776053,0.17220259128386337,0.1861708901056921,8490,0.2620138888888889,0.16703703703703704
2023-07,44640,0.4897177419354839,0.3220827701407491,0.31451452629833415,0.11480114801148011,0.23521505376344087,0.15429547583622638,5952,0.1284581497797357,0.14455681142177276,0.13603284194812465,5043,0.27318548387096775,0.12712813620071683
2023-08,44640,0.44565412186379927,0.3041777240182391,0.28963925374645655,0.1131923339328909,0.2933611959492043,0.1633548156104547,6221,0.10340690978886756,0.10537897310513447,0.10438362799709373,4090,0.36117831541218637,0.09336917562724015
2023-09,43200,0.527962962962963,0.34678203623930637,0.33299558255306927,0.13037608486017357,0.27530034616167787,0.17695177017210917,4911,0.12870762711864406,0.1342788727205747,0.13143423780762642,5429,0.24004629629629629,0.13111111111111112
2023-10,44640,0.459094982078853,0.3354045995155856,0.3323926794965669,0.20581789201036063,0.2533104462972045,0.22710783774870835,8156,0.16891297978318195,0.13580683156654888,0.1505615043092191,8490,0.22486559139784945,0.15291218637992832
2023-11,43200,0.39060185185185187,0.31856247206056,0.3048095171875299,0.2127023901310717,0.21827712392443874,0.21545370234783034,10111,0.23301852524518707,0.10872881355932204,0.14827227551138333,11800,0.2401851851851852,0.1274537037037037
2023-12,44400,0.37713963963963965,0.3264584105174773,0.3161222887093513,0.2540822433102505,0.2723357463575552,0.2628925254312251,10913,0.2466108149276466,0.13050137030469128,0.17068156660165515,12406,0.26344594594594595,0.14786036036036035
