umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,523943,0.99457668944571,0.27468445995079616,0.9993958585058956,0.43092810978083657,1.004845447426353,2193,5.9945444087783,0.38668490652074783,-0.0002265046470480176,-0.004000000108033419,0.901769671705776,-0.4221159969200211
0.06,0.0005,522776,0.9923614274867122,0.27509296524706567,0.9986528339096982,0.43136137448221457,1.0063398337024443,2191,5.989077428013341,0.36193518941122776,-0.0005075263351463834,-0.004000000108033419,0.7892559459984552,-0.6923688648837355
0.07,0.0005,521186,0.9893432042520881,0.2756232899579037,0.9975348249378498,0.43190838133952303,1.0082798574352712,2190,5.986343937630862,0.36255707762557077,-0.00048620215362184385,-0.004000000108033419,0.7975046414311767,-0.6768910428250046
0.08,0.0005,519194,0.9855618830675779,0.2761742238931883,0.9957085121453273,0.43241254523522316,1.0102952734395205,2187,5.978143466483422,0.3694558756287151,-0.0003887443780650297,-0.004000000108033419,0.8356370443951516,-0.5952222858034022
0.09,0.0005,516757,0.9809358390280941,0.2768999742625644,0.993639153924142,0.4331053645558241,1.0129501995855654,2183,5.9672095049535026,0.37242327072835546,-0.00035271639886939746,-0.004000000108033419,0.8503473632362947,-0.5588762093742203
0.1,0.0005,513388,0.974540622627183,0.2778736550133622,0.9906323347638293,0.4340076118735492,1.0165120999197201,2179,5.956275543423583,0.36622303809086737,-0.00040524359195057423,-0.004000000108033419,0.830015976588925,-0.6192655542265841
0.11,0.0005,509149,0.9664939255884586,0.27897334572001514,0.9863408469091566,0.4349319839854246,1.0205349674687443,2174,5.942608091511183,0.36154553817847285,-0.00047467957248345516,-0.004000000108033419,0.8029393827223155,-0.6609723488103811
0.12,0.0005,504138,0.9569817767653759,0.28017526946986737,0.980841076066275,0.4358506751586067,1.0249318219846821,2168,5.926207149216305,0.37084870848708484,-0.0004050532403400497,-0.004000000108033419,0.8308265398843686,-0.604855622096493
0.13,0.0005,498093,0.945506833712984,0.2817485891188995,0.9745218949210449,0.4371195096083314,1.0306873098887286,2164,5.9152731876863855,0.378003696857671,-0.00029316080061087175,-0.004000000108033419,0.8747113438929254,-0.4958116387713094
0.14,0.0005,491047,0.9321317388003038,0.28376306137701685,0.9676055164368151,0.4388326643602975,1.038056613845343,2153,5.885204793479107,0.36135624709707387,-0.0004577371587162769,-0.004000000108033419,0.8093408673336401,-0.644205854280166
0.15,0.0005,482965,0.916790053151101,0.28607456026834244,0.959432245878644,0.44073489842432906,1.0465124949610627,2141,5.852402908889349,0.3633815973843998,-0.00041696872875135807,-0.004000000108033419,0.825375615935431,-0.6086715116657149
0.16,0.0005,473844,0.8994760820045558,0.28827631034686524,0.9485576989847645,0.4421720482317715,1.0545668950649876,2129,5.81960102429959,0.37341474870831376,-0.0003244468212289504,-0.004000000108033419,0.8630961573212921,-0.5395529029865583
0.17,0.0005,463214,0.8792976461655277,0.29065183694793334,0.934919378359235,0.4434438918349198,1.0632570011261426,2114,5.778598668562393,0.3770104068117313,-0.0002664460362361115,-0.004000000108033419,0.8864269765991856,-0.48873383390178826
0.18,0.0005,451270,0.8566249050873197,0.2929443570368072,0.9179964723692068,0.44415363629644067,1.0716434543490552,2099,5.737596312825195,0.3606479275845641,-0.0004531772616214158,-0.004000000108033419,0.8128612103364133,-0.6349713078869064
0.19,0.0005,438163,0.8317444950645406,0.2952348783443604,0.8983028484924239,0.44441047187328764,1.080022595668299,2073,5.666525562880719,0.3473227206946454,-0.0005788926908304502,-0.004000000108033419,0.7660708332641177,-0.7196386540597942
0.2,0.0005,423812,0.8045026575550493,0.2973582626258813,0.8751302029082122,0.4438887108193118,1.0877903195097027,2048,5.598188303318723,0.37158203125,-0.00036254496788440393,-0.004000000108033419,0.8491418275196042,-0.5872917410881271
0.21,0.0005,407920,0.7743356112376614,0.29973524220435377,0.8490479563351527,0.4430593956436189,1.09648574082506,2021,5.524384062991768,0.3661553686293914,-0.0004059216422685741,-0.004000000108033419,0.8321200032170853,-0.5959677653696795
0.22,0.0005,391012,0.7422399392558846,0.30201886387118554,0.8200561087732455,0.44145430621025833,1.1048396420103366,1990,5.439645861134892,0.35829145728643214,-0.0004982825650808379,-0.004000000108033419,0.7983386040687855,-0.6575757736312873
0.23,0.0005,373229,0.7084832953682612,0.3042769988398544,0.7886129744593975,0.4391234158554622,1.1131003082429571,1952,5.335773226600658,0.35655737704918034,-0.00047697887513703703,-0.004000000108033419,0.8063544527901635,-0.6323441483052599
0.24,0.0005,354417,0.6727733485193622,0.3059729076201198,0.7530380678582836,0.43514043292544685,1.119304249366548,1920,5.248301534361303,0.3567708333333333,-0.0004420840190358229,-0.004000000108033419,0.820238166720517,-0.5888555005699827
0.25,0.0005,335033,0.6359776006074411,0.3079726474705477,0.7165048678527284,0.4307832973933229,1.1266196595106073,1868,5.106160034472351,0.3683083511777302,-0.00031846529116180477,-0.004000000108033419,0.8678091184844676,-0.4974281211456497
