mes,muestras,accuracy,balanced_accuracy,f1_macro,precision_baja,recall_baja,f1_baja,soporte_baja,precision_sube,recall_sube,f1_sube,soporte_sube,tasa_predicha_baja,tasa_predicha_sube
2024-01,44640,0.519489247311828,0.3672447342548965,0.33072362987539544,0.35122628412771867,0.0724651518044682,0.12014246141669964,10474,0.33959125475285173,0.1332028337061894,0.19134975897161222,10728,0.0484094982078853,0.09426523297491039
2024-02,41760,0.5783045977011494,0.36486009377829287,0.3268652663997453,0.30792227204783257,0.06835905093744815,0.1118805159538357,6027,0.44506778868630203,0.08207604103802052,0.13859368175862571,11599,0.03204022988505747,0.05122126436781609
2024-03,44640,0.46120071684587816,0.39534872675645394,0.36532974081910624,0.33099041533546325,0.09211345247621588,0.1441190790846491,11247,0.392065561557087,0.298433401857234,0.3389011873616422,14107,0.07011648745519714,0.24054659498207887
2024-04,43200,0.45546296296296296,0.3788555003766694,0.3311513540354192,0.22685714285714287,0.03187219010918433,0.05589187667182881,12456,0.3517933064428213,0.2965992647058823,0.32184710517129606,10880,0.04050925925925926,0.21233796296296295
2024-05,44640,0.5521729390681004,0.3690899307412355,0.34073156662618076,0.3808927826449729,0.10217099373321396,0.161122385952528,8936,0.29901547116736993,0.099699868692553,0.14953928395582752,10662,0.053696236559139784,0.07963709677419355
2024-06,43200,0.6541203703703704,0.3596462033076295,0.33148995603496456,0.32483221476510066,0.03228819212808539,0.058737864077669906,7495,0.27744932432432434,0.09407216494845361,0.14050470487596237,6984,0.01724537037037037,0.054814814814814816
2024-07,44640,0.4620295698924731,0.363620372339243,0.30741517490276266,0.33396825396825397,0.04504195923959582,0.07937825398023089,11678,0.36407586463369285,0.1555944055944056,0.21801581115688676,12584,0.03528225806451613,0.12047491039426524
2024-08,44640,0.4868727598566308,0.3961545768424745,0.3656133933402539,0.29399207075327843,0.08177114259055052,0.12795327847093177,11789,0.39502524319665067,0.27108331924961976,0.3215234277123528,11834,0.07345430107526882,0.18192204301075268
2024-09,43200,0.5505787037037037,0.37540386043136414,0.3384898437930786,0.3073436083408885,0.037085658024286185,0.06618508395158142,9141,0.4387855044074437,0.17115568290353392,0.24625532499656452,10470,0.025532407407407406,0.09453703703703703
2024-10,44640,0.5859767025089606,0.3574090785614537,0.31971757937057677,0.2518518518518518,0.025812982411742378,0.04682658097096293,7903,0.3178000541858575,0.11616161616161616,0.17013561534556532,10098,0.018145161290322582,0.0826836917562724
2024-11,43200,0.4999537037037037,0.39638890179320624,0.3621950027714691,0.3355727242190124,0.10526870389884088,0.16026309456966392,9490,0.47094520044133875,0.18893397270379933,0.26967830253251196,13555,0.06891203703703704,0.12587962962962962
2024-12,44400,0.5018018018018018,0.3662094605308435,0.32220923982343197,0.3172043010752688,0.07400107507615122,0.1200058114194392,11162,0.32265166340508805,0.12017128279883382,0.17511949017525225,10976,0.058648648648648646,0.09207207207207208
