umbral,coste,senales,cobertura,precision,recall,f1,precision_lift,operaciones_no_solapadas,operaciones_por_dia,tasa_retorno_positivo,retorno_neto_medio,retorno_neto_mediano,factor_beneficio,maximo_drawdown
0.05,0.0005,524075,0.9952806897599514,0.2823756141773601,0.9989064989064989,0.4402884161952209,1.0036430016013091,1096,2.9972709610888812,0.3813868613138686,-0.00023413439521087883,-0.0054999998882412915,0.927765832183157,-0.3901285783042272
0.06,0.0005,523253,0.9937196140990581,0.282759965064701,0.9986972486972487,0.4407351195485261,1.0050090936392593,1096,2.9972709610888812,0.38321167883211676,-0.000259248042466443,-0.0054999998882412915,0.9201643863036122,-0.381482902809388
0.07,0.0005,521915,0.9911785931327863,0.2832894245231503,0.9980087480087481,0.44131074242272744,1.0068909426850854,1096,2.9972709610888812,0.3768248175182482,-0.00031921916976667997,-0.0054999998882412915,0.902106847306133,-0.4099314279440536
0.08,0.0005,520384,0.9882710422364023,0.2836328557373017,0.9962874962874962,0.44155851926310186,1.0081115946015713,1096,2.9972709610888812,0.3658759124087591,-0.0004941172016342255,-0.0054999998882412915,0.8511442697091389,-0.48624834347812596
0.09,0.0005,518223,0.9841670464904284,0.2842714429888291,0.9943839943839944,0.44214409090431606,1.0103813147676504,1094,2.9918014885321496,0.3802559414990859,-0.0003427450628544349,-0.0054999998882412915,0.8953091637517028,-0.4105351736457966
0.1,0.0005,515318,0.9786501063506533,0.2851462592030552,0.9918527418527419,0.44294960103456693,1.0134906596508946,1094,2.9918014885321496,0.3702010968921389,-0.00040869961415389126,-0.0054999998882412915,0.8761127189901208,-0.4921853442568661
0.11,0.0005,511777,0.9719253266484351,0.2862672609359154,0.9889097389097389,0.4440050005682464,1.017475017674323,1092,2.986332015975418,0.36721611721611724,-0.000494622942966506,-0.0054999998882412915,0.8510587228445804,-0.5743980366477928
0.12,0.0005,507415,0.9636413704041324,0.2876067912852399,0.9850689850689851,0.44522341864931364,1.022236088365391,1090,2.9808625434186866,0.3779816513761468,-0.00019327297048789808,-0.0054999998882412915,0.9399573379912113,-0.40251240001605715
0.13,0.0005,502045,0.9534431024004861,0.2891473871864076,0.9798647298647298,0.4465289537106675,1.0277118030407077,1088,2.975393070861955,0.38235294117647056,-0.00022306997053767367,-0.0054999998882412915,0.9312107867390276,-0.36384232559076435
0.14,0.0005,495743,0.9414748556669705,0.29080995596508674,0.9731282231282231,0.4477993946180332,1.0336210439086324,1086,2.9699235983052232,0.3710865561694291,-0.0003082302729937435,-0.0054999998882412915,0.906157365008423,-0.40715170339363815
0.15,0.0005,488647,0.92799870859921,0.29267548966841095,0.9653522153522154,0.4491712403520756,1.0402516796703194,1077,2.9453109717999313,0.3732590529247911,-0.0002961267221874273,-0.0054999998882412915,0.909847782673092,-0.3428381466325533
0.16,0.0005,480643,0.912798161652993,0.2947364259960095,0.9562262062262062,0.45058851033173186,1.0475768317659284,1074,2.937106762964834,0.38361266294227186,-0.00015800853206823385,-0.0054999998882412915,0.9513187839884027,-0.23535198259612977
0.17,0.0005,471317,0.8950869796414463,0.2971333518629712,0.9452979452979453,0.4521449960853317,1.0560961859557072,1070,2.926167817851371,0.39345794392523364,-8.831713065685352e-05,-0.0054999998882412915,0.9725581318567845,-0.2755971599687662
0.18,0.0005,460473,0.874492935278031,0.2994551254905282,0.9307651807651808,0.4531260012388662,1.0643484277769024,1065,2.9124941364595425,0.37934272300469485,-0.00031643703596401804,-0.0054999998882412915,0.9035604698820738,-0.411837000812624
0.19,0.0005,448283,0.851342676997873,0.3018428091183471,0.9133501633501634,0.4537356374836318,1.0728349324280912,1059,2.896085718789348,0.3578847969782814,-0.0005598805771674548,-0.0054999998882412915,0.8338040123536183,-0.49722464972590796
0.2,0.0005,434725,0.8255944241871771,0.3042889182816723,0.8929043929043929,0.45389647487531587,1.0815290979992802,1053,2.879677301119153,0.3627730294396961,-0.0004322840937566021,-0.0054999998882412915,0.8703389094678105,-0.45625121807157554
0.21,0.0005,419755,0.7971646156183531,0.3065907493657014,0.8686786186786187,0.4532217649845132,1.0897104583659836,1042,2.8495952020571296,0.34644913627639157,-0.0006172524104335301,-0.0054999998882412915,0.8203302101740876,-0.5060696634274662
0.22,0.0005,403178,0.7656829231236706,0.30879909122025506,0.8403825903825903,0.45164204118797224,1.0975595315018596,1029,2.8140436304383747,0.3430515063168124,-0.0006638081084024969,-0.0054999998882412915,0.8077320266948236,-0.5368316513777097
0.23,0.0005,385270,0.7316735034943787,0.31113245256573313,0.8091233091233091,0.44944115121724426,1.1058529593582933,1017,2.7812267950979854,0.3470993117010816,-0.0005663233379353436,-0.0054999998882412915,0.8355565283203393,-0.48592672039812224
0.24,0.0005,366442,0.6959168945609238,0.3137658892812505,0.7760955260955261,0.44686838065255835,1.115212940167503,1004,2.7456752234792305,0.36354581673306774,-0.00048353966710887466,-0.0054999998882412915,0.8573629896702093,-0.4426148163079616
0.25,0.0005,346320,0.6577028258887876,0.31555497805497806,0.7376609876609876,0.4420225373532767,1.1215718689731164,985,2.693715234190281,0.39086294416243655,-9.404677877600186e-06,-0.0054999998882412915,0.997066445225102,-0.18395326101171294
0.26,0.0005,325450,0.6180682163476147,0.3178552773083423,0.6982611982611983,0.43685150697426933,1.1297477847792796,972,2.6581636625715257,0.3611111111111111,-0.0004467740230469005,-0.0054999998882412915,0.8679678541329914,-0.38743262618451046
0.27,0.0005,304116,0.5775524156791249,0.3205651790764051,0.658051408051408,0.431115454690181,1.1393795440672292,938,2.5651826291070896,0.3486140724946695,-0.0005941099719278168,-0.0054999998882412915,0.8296678879334225,-0.4568288223171795
0.28,0.0005,282985,0.5374221361288363,0.32321501139636377,0.6173893673893673,0.42430062184987,1.1487977995036673,920,2.515957376096506,0.3706521739130435,-0.00035187301167373023,-0.0054999998882412915,0.8950433515656324,-0.3902792890050998
0.29,0.0005,262138,0.4978312063202674,0.32651122691101636,0.5777398277398278,0.4172260325724007,1.1605134840987714,894,2.444854232858996,0.3624161073825503,-0.0004109510538903506,-0.0054999998882412915,0.8797082819904871,-0.38329242783697703
0.3,0.0005,242358,0.46026663628076575,0.32938462934996987,0.5388462888462888,0.40884903176903814,1.170726371132382,864,2.3628121445080232,0.3611111111111111,-0.00044986897065616593,-0.0054999998882412915,0.8690505189484382,-0.3781259026923308
0.31,0.0005,223209,0.42390041020966274,0.33281364102701955,0.5014377514377515,0.4000840161892734,1.182914050943566,839,2.2944437375488786,0.3456495828367104,-0.0005830682457339509,-0.0054999998882412915,0.8330648545737062,-0.42325832244544737
0.32,0.0005,204368,0.3881191127316925,0.33552708838957174,0.46285471285471286,0.3890376607019256,1.1925584122796993,812,2.2206058580330033,0.3435960591133005,-0.0006387552636273535,-0.0054999998882412915,0.8188603919364198,-0.47404915726172414
0.33,0.0005,186159,0.35353805834092983,0.3380980774499218,0.42484542484542487,0.37654012629110367,1.2016964364151446,776,2.1221553520118355,0.36082474226804123,-0.00030300359626555113,-0.0054999998882412915,0.9112566006416322,-0.34463686680103967
0.34,0.0005,168567,0.32012876025524156,0.339977575682073,0.3868361368361368,0.36189634213725275,1.2083767060719843,742,2.0291743185473994,0.3557951482479784,-0.0004058523261323425,-0.0054999998882412915,0.8840199085828041,-0.3476942344773384
